parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,5,1
5800,1,eukaryota,5804,Eimeria maxima,4,1
5800,1,eukaryota,51315,Eimeria necatrix,1,0
1639119,2,eukaryota,5820,Plasmodium,1,0
5820,2,eukaryota,418103,Plasmodium (Plasmodium),1,0
418103,1,eukaryota,5855,Plasmodium vivax,1,0
4764,2,eukaryota,100860,Aphanomyces,11,3
100860,1,eukaryota,157072,Aphanomyces invadans,10,3
100860,1,eukaryota,112090,Aphanomyces astaci,1,0
4777,2,eukaryota,4783,Phytophthora,2,0
4783,1,eukaryota,67593,Phytophthora sojae,2,0
33677,2,eukaryota,5754,Acanthamoeba,40,13
5754,1,eukaryota,65661,Acanthamoeba healyi,8,2
299071,2,eukaryota,5036,Histoplasma,5,1
5036,1,eukaryota,5037,Histoplasma capsulatum,5,1
33184,2,eukaryota,166111,Byssoonygena,2,0
166111,1,eukaryota,166112,Byssoonygena ceratinophila,2,0
1131492,2,eukaryota,5052,Aspergillus,5,1
5052,2,eukaryota,2720870,Aspergillus subgen. Nidulantes,2,0
2720870,1,eukaryota,46472,Aspergillus versicolor,1,0
2720870,1,eukaryota,75750,Aspergillus sydowii,1,0
5052,2,eukaryota,2720871,Aspergillus subgen. Circumdati,2,0
2720871,1,eukaryota,5059,Aspergillus flavus,2,0
5052,2,eukaryota,2720872,Aspergillus subgen. Fumigati,1,0
2720872,1,eukaryota,5057,Aspergillus clavatus,1,0
43219,2,eukaryota,5583,Exophiala,1,0
5583,1,eukaryota,215243,Exophiala oligosperma,1,0
5593,2,eukaryota,41687,Scedosporium,1,0
41687,1,eukaryota,563466,Scedosporium apiospermum,1,0
5593,2,eukaryota,1549750,Lomentospora,1,0
1549750,1,eukaryota,41688,Lomentospora prolificans,1,0
5129,2,eukaryota,5543,Trichoderma,1,0
5543,1,eukaryota,51453,Trichoderma reesei,1,0
5152,2,eukaryota,29907,Sporothrix,1,0
29907,1,eukaryota,545650,Sporothrix brasiliensis,1,0
4894,2,eukaryota,4895,Schizosaccharomyces,1,0
4895,1,eukaryota,4899,Schizosaccharomyces octosporus,1,0
742845,2,eukaryota,55193,Malassezia,2,0
55193,1,eukaryota,76773,Malassezia globosa,2,0
4806,2,eukaryota,28581,Allomyces,1,0
28581,1,eukaryota,28583,Allomyces macrogynus,1,0
