parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,171,5859
5800,1,eukaryota,5804,Eimeria maxima,166,5688
5800,1,eukaryota,51314,Eimeria brunetti,2,68
5800,1,eukaryota,51315,Eimeria necatrix,2,68
5800,1,eukaryota,5802,Eimeria tenella,1,34
5799,2,eukaryota,44417,Cyclospora,1,34
44417,1,eukaryota,88456,Cyclospora cayetanensis,1,34
5809,2,eukaryota,5812,Sarcocystis,6,205
5812,1,eukaryota,42890,Sarcocystis neurona,6,205
5809,2,eukaryota,5810,Toxoplasma,4,137
5810,1,eukaryota,5811,Toxoplasma gondii,4,137
32594,2,eukaryota,5864,Babesia,1,34
2605701,2,eukaryota,505692,Chromera,3,102
505692,1,eukaryota,505693,Chromera velia,3,102
2605696,2,eukaryota,1169538,Vitrella,2,68
1169538,1,eukaryota,1169539,Vitrella brassicaformis,2,68
4777,2,eukaryota,4783,Phytophthora,4,137
4783,1,eukaryota,4792,Phytophthora parasitica,4,137
4782,2,eukaryota,4797,Pythium,1,34
4797,1,eukaryota,82932,Pythium arrhenomanes,1,34
4782,2,eukaryota,1448052,Globisporangium,1,34
1448052,1,eukaryota,2052682,Globisporangium ultimum,1,34
742845,2,eukaryota,55193,Malassezia,10,342
55193,1,eukaryota,76775,Malassezia restricta,10,342
5268,2,eukaryota,63265,Sporisorium,1,34
63265,1,eukaryota,72558,Sporisorium reilianum,1,34
5215,2,eukaryota,105767,Tremella,2,68
105767,1,eukaryota,5217,Tremella mesenterica,2,68
5259,2,eukaryota,5260,Melampsora,1,34
5260,1,eukaryota,203908,Melampsora laricis-populina,1,34
1131492,2,eukaryota,5052,Aspergillus,3,102
5052,2,eukaryota,2720872,Aspergillus subgen. Fumigati,1,34
2720872,1,eukaryota,5057,Aspergillus clavatus,1,34
1131492,2,eukaryota,70110,Penicilliopsis,2,68
70110,1,eukaryota,41063,Penicilliopsis zonata,2,68
1131492,2,eukaryota,5073,Penicillium,1,34
5073,2,eukaryota,254878,Penicillium chrysogenum species complex,1,34
254878,1,eukaryota,1108849,Penicillium rubens,1,34
33184,2,eukaryota,5500,Coccidioides,1,34
5500,1,eukaryota,199306,Coccidioides posadasii,1,34
299071,2,eukaryota,5036,Histoplasma,1,34
5036,1,eukaryota,5037,Histoplasma capsulatum,1,34
5593,2,eukaryota,41687,Scedosporium,1,34
41687,1,eukaryota,563466,Scedosporium apiospermum,1,34
5148,2,eukaryota,5140,Neurospora,1,34
1535325,2,eukaryota,5475,Candida,2,68
5475,1,eukaryota,5476,Candida albicans,2,68
36751,2,eukaryota,1129544,Rhizophagus,1,34
1129544,1,eukaryota,588596,Rhizophagus irregularis,1,34
1344955,2,eukaryota,4842,Rhizopus,1,34
4842,1,eukaryota,936053,Rhizopus delemar,1,34
33677,2,eukaryota,5754,Acanthamoeba,15,513
5754,1,eukaryota,65661,Acanthamoeba healyi,5,171
5754,1,eukaryota,5755,Acanthamoeba castellanii,3,102
5754,1,eukaryota,29196,Acanthamoeba lenticulata,2,68
5754,1,eukaryota,32599,Acanthamoeba rhysodes,2,68
5754,1,eukaryota,28015,Acanthamoeba palestinensis,1,34
5754,1,eukaryota,43142,Acanthamoeba culbertsoni,1,34
5754,1,eukaryota,65662,Acanthamoeba pearcei,1,34
1286322,2,eukaryota,5658,Leishmania,2,68
5658,2,eukaryota,37616,Viannia,2,68
37616,2,eukaryota,38579,Leishmania guyanensis species complex,2,68
38579,1,eukaryota,5679,Leishmania panamensis,2,68
1286322,2,eukaryota,5683,Leptomonas,1,34
5683,1,eukaryota,157538,Leptomonas pyrrhocoris,1,34
302780,2,eukaryota,302781,Monocercomonoides,1,34
302781,1,eukaryota,2049356,Monocercomonoides exilis,1,34
1113537,2,bacteria,810,Chlamydia,1,34
810,1,bacteria,83556,Chlamydia felis,1,34
