parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,275,991
5800,1,eukaryota,5804,Eimeria maxima,250,901
5800,1,eukaryota,51315,Eimeria necatrix,13,46
5800,1,eukaryota,5802,Eimeria tenella,4,14
5800,1,eukaryota,51314,Eimeria brunetti,3,10
5800,1,eukaryota,5801,Eimeria acervulina,2,7
5800,1,eukaryota,51316,Eimeria praecox,2,7
5799,2,eukaryota,44417,Cyclospora,7,25
44417,1,eukaryota,88456,Cyclospora cayetanensis,7,25
5809,2,eukaryota,5812,Sarcocystis,86,309
5812,1,eukaryota,42890,Sarcocystis neurona,86,309
5809,2,eukaryota,242060,Cystoisospora,36,129
242060,1,eukaryota,483139,Cystoisospora suis,36,129
5809,2,eukaryota,5810,Toxoplasma,26,93
5810,1,eukaryota,5811,Toxoplasma gondii,26,93
5809,2,eukaryota,99157,Hammondia,8,28
99157,1,eukaryota,99158,Hammondia hammondi,8,28
5809,2,eukaryota,29175,Neospora,7,25
29175,1,eukaryota,29176,Neospora caninum,7,25
1639119,2,eukaryota,5820,Plasmodium,22,79
5820,2,eukaryota,418103,Plasmodium (Plasmodium),16,57
418103,1,eukaryota,52288,Plasmodium inui,7,25
418103,1,eukaryota,5855,Plasmodium vivax,6,21
418103,1,eukaryota,5827,Plasmodium cynomolgi,1,3
418103,1,eukaryota,5858,Plasmodium malariae,1,3
418103,1,eukaryota,36330,Plasmodium ovale,1,3
5820,2,eukaryota,418107,Plasmodium (Laverania),4,14
418107,1,eukaryota,5833,Plasmodium falciparum,3,10
418107,1,eukaryota,647221,Plasmodium gaboni,1,3
5820,1,eukaryota,208452,Plasmodium coatneyi,1,3
32594,2,eukaryota,5864,Babesia,8,28
5864,1,eukaryota,5868,Babesia microti,8,28
27994,2,eukaryota,5873,Theileria,1,3
5873,1,eukaryota,68886,Theileria orientalis,1,3
2605701,2,eukaryota,505692,Chromera,84,302
505692,1,eukaryota,505693,Chromera velia,84,302
2605696,2,eukaryota,1169538,Vitrella,16,57
1169538,1,eukaryota,1169539,Vitrella brassicaformis,16,57
4782,2,eukaryota,1448052,Globisporangium,34,122
1448052,1,eukaryota,2052682,Globisporangium ultimum,34,122
4782,2,eukaryota,4797,Pythium,2,7
4797,1,eukaryota,82932,Pythium arrhenomanes,2,7
4777,2,eukaryota,4783,Phytophthora,10,36
4783,1,eukaryota,4792,Phytophthora parasitica,5,18
4783,1,eukaryota,4784,Phytophthora capsici,2,7
4783,1,eukaryota,4796,Phytophthora palmivora,2,7
4783,1,eukaryota,67593,Phytophthora sojae,1,3
4777,2,eukaryota,184462,Hyaloperonospora,1,3
184462,1,eukaryota,272952,Hyaloperonospora arabidopsidis,1,3
4764,2,eukaryota,100860,Aphanomyces,3,10
100860,1,eukaryota,157072,Aphanomyces invadans,2,7
100860,1,eukaryota,112090,Aphanomyces astaci,1,3
299071,2,eukaryota,5036,Histoplasma,60,216
