parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,55,446
5800,1,eukaryota,5804,Eimeria maxima,43,348
5800,1,eukaryota,51315,Eimeria necatrix,4,32
5800,1,eukaryota,5801,Eimeria acervulina,3,24
5800,1,eukaryota,5802,Eimeria tenella,3,24
5799,2,eukaryota,44417,Cyclospora,3,24
44417,1,eukaryota,88456,Cyclospora cayetanensis,3,24
5809,2,eukaryota,5812,Sarcocystis,19,154
5812,1,eukaryota,42890,Sarcocystis neurona,19,154
5809,2,eukaryota,242060,Cystoisospora,13,105
242060,1,eukaryota,483139,Cystoisospora suis,13,105
5809,2,eukaryota,5810,Toxoplasma,4,32
5810,1,eukaryota,5811,Toxoplasma gondii,4,32
5809,2,eukaryota,29175,Neospora,4,32
29175,1,eukaryota,29176,Neospora caninum,4,32
32594,2,eukaryota,5864,Babesia,5,40
5864,1,eukaryota,5868,Babesia microti,4,32
1639119,2,eukaryota,5820,Plasmodium,4,32
5820,2,eukaryota,418103,Plasmodium (Plasmodium),3,24
418103,1,eukaryota,5858,Plasmodium malariae,2,16
418103,1,eukaryota,36330,Plasmodium ovale,1,8
5820,2,eukaryota,418101,Plasmodium (Vinckeia),1,8
418101,1,eukaryota,5825,Plasmodium chabaudi,1,8
2605701,2,eukaryota,505692,Chromera,24,194
505692,1,eukaryota,505693,Chromera velia,24,194
2605696,2,eukaryota,1169538,Vitrella,10,81
1169538,1,eukaryota,1169539,Vitrella brassicaformis,10,81
4764,2,eukaryota,100860,Aphanomyces,4,32
100860,1,eukaryota,157072,Aphanomyces invadans,4,32
4777,2,eukaryota,4783,Phytophthora,4,32
4783,1,eukaryota,67593,Phytophthora sojae,2,16
4783,1,eukaryota,4792,Phytophthora parasitica,1,8
4783,1,eukaryota,4796,Phytophthora palmivora,1,8
4782,2,eukaryota,4797,Pythium,2,16
4797,1,eukaryota,82932,Pythium arrhenomanes,2,16
33677,2,eukaryota,5754,Acanthamoeba,151,1224
5754,1,eukaryota,65661,Acanthamoeba healyi,86,697
5754,1,eukaryota,29196,Acanthamoeba lenticulata,10,81
5754,1,eukaryota,196912,Acanthamoeba mauritaniensis,6,48
5754,1,eukaryota,211522,Acanthamoeba quina,5,40
5754,1,eukaryota,5755,Acanthamoeba castellanii,4,32
5754,1,eukaryota,32599,Acanthamoeba rhysodes,4,32
5754,1,eukaryota,28015,Acanthamoeba palestinensis,3,24
5754,1,eukaryota,65658,Acanthamoeba astronyxis,3,24
5754,1,eukaryota,5757,Acanthamoeba polyphaga,2,16
5754,1,eukaryota,43142,Acanthamoeba culbertsoni,2,16
5754,1,eukaryota,61605,Acanthamoeba lugdunensis,2,16
1131492,2,eukaryota,5052,Aspergillus,39,316
5052,2,eukaryota,2720870,Aspergillus subgen. Nidulantes,12,97
2720870,1,eukaryota,138278,Aspergillus ochraceoroseus,1,8
5052,2,eukaryota,2720871,Aspergillus subgen. Circumdati,6,48
2720871,1,eukaryota,5053,Aspergillus aculeatus,3,24
2720871,1,eukaryota,33178,Aspergillus terreus,2,16
2720871,1,eukaryota,5061,Aspergillus niger,1,8
5052,1,eukaryota,319629,Aspergillus brasiliensis,4,32
5052,2,eukaryota,2720874,Aspergillus subgen. Aspergillus,4,32
2720874,1,eukaryota,41413,Aspergillus glaucus,4,32
5052,1,eukaryota,40993,Aspergillus carbonarius,3,24
5052,2,eukaryota,2720872,Aspergillus subgen. Fumigati,3,24
2720872,1,eukaryota,36630,Aspergillus fischeri,2,16
2720872,1,eukaryota,746128,Aspergillus fumigatus,1,8
5052,1,eukaryota,5068,Aspergillus tubingensis,2,16
5052,1,eukaryota,41068,Aspergillus campestris,2,16
5052,1,eukaryota,1069201,Aspergillus luchuensis,1,8
5052,2,eukaryota,2720873,Aspergillus subgen. Cremei,1,8
2720873,1,eukaryota,5066,Aspergillus wentii,1,8
1131492,2,eukaryota,70110,Penicilliopsis,1,8
70110,1,eukaryota,41063,Penicilliopsis zonata,1,8
299071,2,eukaryota,5036,Histoplasma,11,89
5036,1,eukaryota,5037,Histoplasma capsulatum,11,89
33184,2,eukaryota,5500,Coccidioides,2,16
5500,1,eukaryota,199306,Coccidioides posadasii,2,16
33184,2,eukaryota,166111,Byssoonygena,2,16
166111,1,eukaryota,166112,Byssoonygena ceratinophila,2,16
33184,2,eukaryota,33187,Uncinocarpus,1,8
33187,1,eukaryota,33188,Uncinocarpus reesii,1,8
1593277,2,eukaryota,38946,Paracoccidioides,2,16
38946,1,eukaryota,121759,Paracoccidioides brasiliensis,2,16
43219,2,eukaryota,82105,Cladophialophora,4,32
82105,1,eukaryota,86049,Cladophialophora carrionii,3,24
82105,1,eukaryota,569365,Cladophialophora immunda,1,8
43219,2,eukaryota,5583,Exophiala,2,16
5583,1,eukaryota,212818,Exophiala mesophila,2,16
110618,2,eukaryota,5506,Fusarium,6,48
5506,2,eukaryota,171627,Fusarium fujikuroi species complex,5,40
171627,1,eukaryota,948311,Fusarium proliferatum,1,8
5506,2,eukaryota,171631,Fusarium oxysporum species complex,1,8
171631,1,eukaryota,5507,Fusarium oxysporum,1,8
5129,2,eukaryota,5543,Trichoderma,2,16
5543,1,eukaryota,51453,Trichoderma reesei,2,16
5593,2,eukaryota,1549750,Lomentospora,2,16
1549750,1,eukaryota,41688,Lomentospora prolificans,2,16
5148,2,eukaryota,5140,Neurospora,1,8
5140,1,eukaryota,29879,Neurospora discreta,1,8
5148,2,eukaryota,5146,Sordaria,1,8
5146,1,eukaryota,5147,Sordaria macrospora,1,8
5152,2,eukaryota,29907,Sporothrix,1,8
29907,1,eukaryota,29908,Sporothrix schenckii,1,8
28983,2,eukaryota,5179,Sclerotinia,6,48
5179,1,eukaryota,5180,Sclerotinia sclerotiorum,6,48
28983,2,eukaryota,33196,Botrytis,1,8
33196,1,eukaryota,40559,Botrytis cinerea,1,8
93133,2,eukaryota,1047167,Zymoseptoria,1,8
1047167,1,eukaryota,1047171,Zymoseptoria tritici,1,8
2937349,2,eukaryota,2964429,Candida/Metschnikowiaceae,1,8
1535325,2,eukaryota,5475,Candida,1,8
5475,1,eukaryota,5476,Candida albicans,1,8
44281,2,eukaryota,4753,Pneumocystis,2,16
4753,1,eukaryota,42068,Pneumocystis jirovecii,2,16
4894,2,eukaryota,4895,Schizosaccharomyces,2,16
4895,1,eukaryota,4896,Schizosaccharomyces pombe,2,16
742845,2,eukaryota,55193,Malassezia,18,146
55193,1,eukaryota,76775,Malassezia restricta,17,137
55193,1,eukaryota,76773,Malassezia globosa,1,8
1884633,2,eukaryota,5206,Cryptococcus,3,24
5206,2,eukaryota,1884637,Cryptococcus gattii species complex,3,24
1884637,1,eukaryota,1859121,Cryptococcus gattii VGIV,3,24
1884633,2,eukaryota,490731,Kwoniella,1,8
490731,1,eukaryota,324770,Kwoniella dejecticola,1,8
5215,2,eukaryota,105767,Tremella,3,24
105767,1,eukaryota,5217,Tremella mesenterica,3,24
5259,2,eukaryota,5260,Melampsora,4,32
5260,1,eukaryota,203908,Melampsora laricis-populina,4,32
1344966,2,eukaryota,4836,Phycomyces,3,24
4836,1,eukaryota,4837,Phycomyces blakesleeanus,3,24
34489,2,eukaryota,4830,Mucor,2,16
4830,1,eukaryota,29924,Mucor lusitanicus,1,8
4830,1,eukaryota,36080,Mucor circinelloides,1,8
4806,2,eukaryota,28581,Allomyces,4,32
28581,1,eukaryota,28583,Allomyces macrogynus,4,32
5654,2,eukaryota,5690,Trypanosoma,15,121
5690,2,eukaryota,47570,Schizotrypanum,10,81
47570,1,eukaryota,5693,Trypanosoma cruzi,10,81
5690,2,eukaryota,39700,Trypanozoon,1,8
39700,1,eukaryota,5691,Trypanosoma brucei,1,8
5690,2,eukaryota,47569,Nannomonas,1,8
47569,1,eukaryota,5692,Trypanosoma congolense,1,8
5690,2,eukaryota,669453,Trypanosoma with unspecified subgenus,1,8
669453,1,eukaryota,67003,Trypanosoma theileri,1,8
1286322,2,eukaryota,5658,Leishmania,6,48
5658,2,eukaryota,38568,Leishmania,4,32
38568,2,eukaryota,38581,Leishmania major species complex,2,16
38581,1,eukaryota,5664,Leishmania major,2,16
38568,2,eukaryota,38574,Leishmania donovani species complex,1,8
38568,2,eukaryota,38582,Leishmania mexicana species complex,1,8
5658,2,eukaryota,37616,Viannia,2,16
