parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
119060,2,bacteria,32008,Burkholderia,66902,135813
32008,2,bacteria,87882,Burkholderia cepacia complex,30250,61408
87882,1,bacteria,101571,Burkholderia ubonensis,5485,11134
87882,1,bacteria,87883,Burkholderia multivorans,2727,5535
87882,1,bacteria,95486,Burkholderia cenocepacia,1660,3369
87882,1,bacteria,1503054,Burkholderia stagnalis,1627,3302
87882,1,bacteria,60550,Burkholderia pyrrocinia,1362,2764
87882,1,bacteria,179879,Burkholderia anthina,1227,2490
87882,1,bacteria,152480,Burkholderia ambifaria,728,1477
87882,1,bacteria,488731,Burkholderia seminalis,697,1414
87882,1,bacteria,292,Burkholderia cepacia,480,974
87882,1,bacteria,95485,Burkholderia stabilis,451,915
87882,1,bacteria,488447,Burkholderia contaminans,274,556
87882,1,bacteria,60552,Burkholderia vietnamiensis,228,462
87882,1,bacteria,1503055,Burkholderia territorii,149,302
87882,1,bacteria,488729,Burkholderia metallica,107,217
87882,1,bacteria,488732,Burkholderia diffusa,68,138
87882,1,bacteria,1207504,Burkholderia pseudomultivorans,65,131
87882,1,bacteria,2978683,Burkholderia orbicola,60,121
87882,1,bacteria,482957,Burkholderia lata,60,121
87882,1,bacteria,2015348,Burkholderia aenigmatica,53,107
87882,1,bacteria,488446,Burkholderia latens,24,48
87882,1,bacteria,488730,Burkholderia arboris,11,22
87882,1,bacteria,152500,Burkholderia dolosa,4,8
32008,2,bacteria,2613784,unclassified Burkholderia,5169,10493
2613784,1,bacteria,1740163,Burkholderia sp. Bp7605,1196,2427
2613784,1,bacteria,1494466,Burkholderia sp. FERM BP-3421,1117,2267
2613784,1,bacteria,1637869,Burkholderia sp. MSMB0856,974,1977
2613784,1,bacteria,1637862,Burkholderia sp. LA-2-3-30-S1-D2,632,1282
2613784,1,bacteria,1705310,Burkholderia sp. IDO3,443,899
2613784,1,bacteria,2571746,Burkholderia sp. DHOD12,312,633
2613784,1,bacteria,1795043,Burkholderia sp. PAMC 26561,188,381
2613784,1,bacteria,2811788,Burkholderia sp. MS455,95,192
2613784,1,bacteria,1637853,Burkholderia sp. NRF60-BP8,46,93
2613784,1,bacteria,2906514,Burkholderia sp. S-53,29,58
2613784,1,bacteria,2217913,Burkholderia sp. JP2-270,18,36
2613784,1,bacteria,1795874,Burkholderia sp. PAMC 28687,11,22
2613784,1,bacteria,1179675,Burkholderia sp. KBS0801,8,16
2613784,1,bacteria,2732364,Burkholderia sp. MBR-1,6,12
2613784,1,bacteria,2813843,Burkholderia sp. LAS2,2,4
32008,1,bacteria,28095,Burkholderia gladioli,3523,7151
32008,2,bacteria,111527,pseudomallei group,3449,7001
111527,1,bacteria,28450,Burkholderia pseudomallei,1102,2237
111527,1,bacteria,1385591,Burkholderia mayonis,771,1565
111527,1,bacteria,57975,Burkholderia thailandensis,249,505
111527,1,bacteria,342113,Burkholderia oklahomensis,129,261
111527,1,bacteria,13373,Burkholderia mallei,40,81
111527,1,bacteria,1637837,Burkholderia savannae,21,42
111527,1,bacteria,1636423,Burkholderia sp. MSMB1588,3,6
111527,1,bacteria,1637831,Burkholderia sp. MSMB617WGS,2,4
32008,1,bacteria,337,Burkholderia glumae,900,1827
32008,1,bacteria,41899,Burkholderia plantarii,263,533
32008,1,bacteria,2615214,Burkholderia perseverans,50,101
119060,2,bacteria,1822464,Paraburkholderia,8256,16759
1822464,1,bacteria,2861782,Paraburkholderia edwinii,1093,2218
1822464,1,bacteria,148447,Paraburkholderia phymatum,986,2001
1822464,1,bacteria,2571747,Paraburkholderia acidiphila,766,1555
1822464,2,bacteria,2615204,unclassified Paraburkholderia,753,1528
2615204,1,bacteria,1926494,Paraburkholderia sp. SOS3,730,1481
2615204,1,bacteria,2735433,Paraburkholderia sp. PGU16,15,30
2615204,1,bacteria,2735434,Paraburkholderia sp. PGU19,8,16
1822464,1,bacteria,2654982,Paraburkholderia atlantica,634,1287
1822464,1,bacteria,134536,Paraburkholderia caledonica,409,830
1822464,1,bacteria,75105,Paraburkholderia caribensis,391,793
1822464,1,bacteria,2026199,Paraburkholderia aromaticivorans,274,556
1822464,1,bacteria,2547399,Paraburkholderia pallida,214,434
1822464,1,bacteria,420953,Paraburkholderia megapolitana,171,347
1822464,1,bacteria,2571748,Paraburkholderia acidisoli,147,298
1822464,1,bacteria,134537,Paraburkholderia fungorum,134,272
1822464,1,bacteria,261302,Paraburkholderia phytofirmans,112,227
1822464,1,bacteria,169430,Paraburkholderia hospita,110,223
1822464,1,bacteria,1761016,Paraburkholderia caffeinilytica,95,192
1822464,1,bacteria,60548,Paraburkholderia graminis,85,172
1822464,1,bacteria,92647,Paraburkholderia tropica,82,166
1822464,1,bacteria,169427,Paraburkholderia terricola,81,164
1822464,1,bacteria,311231,Paraburkholderia ginsengisoli,74,150
1822464,1,bacteria,2211211,Paraburkholderia dokdonella,73,148
1822464,1,bacteria,420952,Paraburkholderia bryophila,68,138
1822464,1,bacteria,948107,Paraburkholderia sprentiae,61,123
1822464,1,bacteria,252970,Paraburkholderia phenoliruptrix,53,107
1822464,1,bacteria,311230,Paraburkholderia terrae,30,60
1822464,1,bacteria,36873,Paraburkholderia xenovorans,25,50
1822464,1,bacteria,2604047,Paraburkholderia dioscoreae,14,28
119060,2,bacteria,106589,Cupriavidus,3124,6341
106589,1,bacteria,68895,Cupriavidus basilensis,2269,4606
106589,1,bacteria,82633,Cupriavidus pauculus,77,156
106589,1,bacteria,96344,Cupriavidus oxalaticus,62,125
106589,1,bacteria,164546,Cupriavidus taiwanensis,29,58
106589,1,bacteria,106590,Cupriavidus necator,28,56
106589,2,bacteria,2640874,unclassified Cupriavidus,26,52
2640874,1,bacteria,2839983,Cupriavidus sp. EM10,20,40
2640874,1,bacteria,2884455,Cupriavidus sp. MP-37,5,10
2640874,1,bacteria,1478019,Cupriavidus sp. KK10,1,2
106589,1,bacteria,119219,Cupriavidus metallidurans,25,50
106589,1,bacteria,1040979,Cupriavidus neocaledonicus,18,36
106589,1,bacteria,367825,Cupriavidus malaysiensis,12,24
106589,1,bacteria,82541,Cupriavidus gilardii,4,8
106589,1,bacteria,1796606,Cupriavidus nantongensis,3,6
106589,1,bacteria,151783,Cupriavidus campinensis,2,4
106589,1,bacteria,248026,Cupriavidus pinatubonensis,2,4
106589,1,bacteria,2608999,Cupriavidus cauae,2,4
119060,2,bacteria,93217,Pandoraea,828,1680
93217,1,bacteria,93222,Pandoraea sputorum,375,761
93217,1,bacteria,93221,Pandoraea pulmonicola,54,109
93217,1,bacteria,93219,Pandoraea norimbergensis,37,75
93217,2,bacteria,2624094,unclassified Pandoraea,27,54
93217,1,bacteria,1891094,Pandoraea fibrosis,19,38
93217,1,bacteria,93218,Pandoraea apista,14,28
93217,1,bacteria,93220,Pandoraea pnomenusa,14,28
93217,1,bacteria,2508289,Pandoraea commovens,12,24
93217,1,bacteria,445709,Pandoraea thiooxydans,9,18
