parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
724,1,bacteria,729,Haemophilus parainfluenzae,2225880,3633758,147302
724,1,bacteria,735,Haemophilus parahaemolyticus,1226949,1542942,62546
724,1,bacteria,726,Haemophilus haemolyticus,157562,322735,13082
724,1,bacteria,727,Haemophilus influenzae,104153,440012,17836
2609962,1,bacteria,712310,Haemophilus sp. oral taxon 036,9134,23029,933
2609962,1,bacteria,730,[Haemophilus] ducreyi,5215,6585,266
2609962,1,bacteria,249188,Haemophilus pittmaniae,3560,4533,183
2609962,1,bacteria,197575,Haemophilus aegyptius,92,5257,213
713,1,bacteria,718,Actinobacillus equuli,297785,473963,19213
713,1,bacteria,715,Actinobacillus pleuropneumoniae,7965,222836,9033
713,1,bacteria,189834,Actinobacillus porcitonsillarum,2619,4790,194
713,1,bacteria,157339,Actinobacillus arthritidis,1361,1615,65
713,1,bacteria,254839,Actinobacillus genomosp. 1,1011,1299,52
713,1,bacteria,51161,Actinobacillus delphinicola,652,721,29
713,1,bacteria,720,Actinobacillus lignieresii,434,717,29
713,1,bacteria,51049,Actinobacillus indolicus,434,1091,44
713,1,bacteria,716,Actinobacillus suis,396,595,24
713,1,bacteria,230709,Actinobacillus genomosp. 2,197,248,10
416916,1,bacteria,732,Aggregatibacter aphrophilus,29774,43043,1744
2639383,1,bacteria,2820817,Aggregatibacter sp. 2125159857,10782,16891,684
2639383,1,bacteria,712150,Aggregatibacter sp. oral taxon 513,3809,12054,488
2639383,1,bacteria,2866570,Aggregatibacter sp. Marseille-P9115,1619,3205,129
2639383,1,bacteria,714,Aggregatibacter actinomycetemcomitans,13207,39722,1610
2639383,1,bacteria,739,Aggregatibacter segnis,1014,2498,101
745,1,bacteria,747,Pasteurella multocida,14961,71043,2879
745,1,bacteria,753,Pasteurella canis,1500,1973,79
745,1,bacteria,2827233,Pasteurella atlantica,898,950,38
745,1,bacteria,97481,Pasteurella skyensis,395,412,16
745,1,bacteria,754,Pasteurella dagmatis,343,391,15
2621516,1,bacteria,2844383,Pasteurella sp. XG20,287,76806,3113
155493,1,bacteria,505341,Gallibacterium salpingitidis,15108,15920,645
