parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1301,1,bacteria,400065,Streptococcus merionis,149879,151750,29954
1301,1,bacteria,1308,Streptococcus thermophilus,132103,228324,45070
2608887,1,bacteria,3098075,Streptococcus sp. S1,13217,22978,4535
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,11307,15177,2995
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,5755,6868,1355
2608887,1,bacteria,2993430,Streptococcus sp. SP4011,5160,9886,1951
2608887,1,bacteria,1839799,Streptococcus sp. FDAARGOS_192,3314,17694,3492
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,3244,4010,791
2608887,1,bacteria,2975324,Streptococcus sp. FSL R7-0248,2379,13911,2745
2608887,1,bacteria,2610896,Streptococcus sp. LPB0220,2264,4728,933
2608887,1,bacteria,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,1811,2298,453
2608887,1,bacteria,712623,Streptococcus sp. oral taxon 061,1559,2048,404
2608887,1,bacteria,2954513,Streptococcus sp. FSL K6-1323,1346,16602,3277
2608887,1,bacteria,1759399,Streptococcus sp. A12,1073,1715,338
2608887,1,bacteria,3098076,Streptococcus sp. S5,805,1862,367
2608887,1,bacteria,2972784,Streptococcus sp. Marseille-Q6470,729,928,183
2608887,1,bacteria,1902136,Streptococcus sp. NPS 308,705,1229,242
2608887,1,bacteria,3028083,Streptococcus sp. 29892,608,865,170
2608887,1,bacteria,2664091,Streptococcus sp. zg-86,555,684,135
2608887,1,bacteria,2954545,Streptococcus sp. FSL W7-1342,404,6536,1290
2608887,1,bacteria,3038077,Streptococcus sp. D7B5,345,1484,292
2608887,1,bacteria,2576376,Streptococcus sp. 1643,205,708,139
2608887,1,bacteria,2598457,Streptococcus sp. KS 6,170,487,96
2608887,1,bacteria,1940319,Streptococcus sp. DAT741,162,1371,270
2608887,1,bacteria,2420310,Streptococcus sp. FDAARGOS_522,113,17154,3386
2608887,1,bacteria,3020829,Streptococcus sp. HN38,81,507,100
2608887,1,bacteria,3028082,Streptococcus sp. 29896,70,94,18
2608887,1,bacteria,2975349,Streptococcus sp. FSL W8-0197,51,256,50
2608887,1,bacteria,1319,Streptococcus sp. 'group B',42,12486,2464
2608887,1,bacteria,2763068,Streptococcus sp. NSJ-72,32,300,59
2608887,1,bacteria,712624,Streptococcus sp. oral taxon 064,32,243,47
2608887,1,bacteria,2420309,Streptococcus sp. FDAARGOS_521,22,4076,804
2608887,1,bacteria,2420308,Streptococcus sp. FDAARGOS_520,18,9093,1794
