parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
31957,2,bacteria,1912216,Cutibacterium,331,166918
1912216,1,bacteria,1747,Cutibacterium acnes,228,114977
1912216,1,bacteria,33011,Cutibacterium granulosum,8,4034
1912216,1,bacteria,33010,Cutibacterium avidum,3,1512
31957,2,bacteria,1085622,Propioniciclava,1,504
1085622,2,bacteria,2642922,unclassified Propioniciclava,1,504
2642922,1,bacteria,2760308,Propioniciclava sp. MC1595,1,504
1653,2,bacteria,1716,Corynebacterium,32,16137
1716,1,bacteria,43768,Corynebacterium matruchotii,7,3530
1716,1,bacteria,43770,Corynebacterium striatum,3,1512
1716,1,bacteria,43990,Corynebacterium segmentosum,1,504
1762,2,bacteria,670516,Mycobacteroides,2,1008
670516,1,bacteria,1774,Mycobacteroides chelonae,2,1008
2049,2,bacteria,1654,Actinomyces,6,3025
1654,2,bacteria,2609248,unclassified Actinomyces,4,2017
2609248,1,bacteria,712116,Actinomyces sp. oral taxon 169,4,2017
2049,2,bacteria,2529408,Schaalia,1,504
2529408,1,bacteria,131110,Schaalia radingae,1,504
1268,2,bacteria,1269,Micrococcus,2,1008
1268,2,bacteria,32207,Rothia,2,1008
32207,1,bacteria,43675,Rothia mucilaginosa,2,1008
1331736,2,bacteria,626119,Ruania,1,504
626119,1,bacteria,2897773,Ruania halotolerans,1,504
2070,2,bacteria,1847,Pseudonocardia,4,2017
1847,2,bacteria,2619320,unclassified Pseudonocardia,4,2017
2062,2,bacteria,1883,Streptomyces,1,504
1300,2,bacteria,1301,Streptococcus,36,18154
1301,1,bacteria,28037,Streptococcus mitis,6,3025
1301,1,bacteria,1308,Streptococcus thermophilus,1,504
90964,2,bacteria,1279,Staphylococcus,9,4538
1279,1,bacteria,2781774,Staphylococcus lloydii,1,504
186817,2,bacteria,1386,Bacillus,1,504
1386,2,bacteria,86661,Bacillus cereus group,1,504
86661,1,bacteria,1396,Bacillus cereus,1,504
186822,2,bacteria,44249,Paenibacillus,3,1512
44249,1,bacteria,1338368,Paenibacillus lentus,3,1512
186818,2,bacteria,1372,Planococcus,1,504
1372,1,bacteria,1302659,Planococcus versutus,1,504
186804,2,bacteria,1501226,Romboutsia,3,1512
1501226,2,bacteria,2626894,unclassified Romboutsia,2,1008
2626894,1,bacteria,2724150,Romboutsia sp. CE17,2,1008
31977,2,bacteria,29465,Veillonella,10,5042
29465,1,bacteria,29466,Veillonella parvula,1,504
1890450,2,bacteria,1453359,Candidatus Atelocyanobacterium,1,504
1453359,1,bacteria,713887,Candidatus Atelocyanobacterium thalassa,1,504
135621,2,bacteria,2901164,Stutzerimonas,188,94805
2901164,2,bacteria,136846,Stutzerimonas stutzeri group,177,89258
136846,2,bacteria,578833,Stutzerimonas stutzeri subgroup,148,74634
578833,1,bacteria,316,Stutzerimonas stutzeri,147,74130
135621,2,bacteria,286,Pseudomonas,12,6051
286,2,bacteria,196821,unclassified Pseudomonas,2,1008
196821,1,bacteria,2866626,Pseudomonas sp. 2hn,2,1008
286,2,bacteria,136845,Pseudomonas putida group,2,1008
136845,1,bacteria,47880,Pseudomonas fulva,2,1008
286,2,bacteria,136841,Pseudomonas aeruginosa group,1,504
136841,1,bacteria,287,Pseudomonas aeruginosa,1,504
351,2,bacteria,352,Azotobacter,1,504
352,1,bacteria,354,Azotobacter vinelandii,1,504
28256,2,bacteria,2745,Halomonas,26,13111
2745,2,bacteria,2609666,unclassified Halomonas,5,2521
2609666,1,bacteria,2883106,Halomonas sp. NyZ770,4,2017
2609666,1,bacteria,2855441,Halomonas sp. 18071143,1,504
2745,1,bacteria,2852117,Halomonas profundi,1,504
2745,1,bacteria,115561,Halomonas hydrothermalis,1,504
543,2,bacteria,561,Escherichia,6,3025
561,1,bacteria,562,Escherichia coli,6,3025
2890311,2,bacteria,570,Klebsiella,1,504
570,1,bacteria,1463165,Klebsiella quasipneumoniae,1,504
32033,2,bacteria,83618,Pseudoxanthomonas,1,504
32033,2,bacteria,141948,Thermomonas,1,504
1775411,2,bacteria,2707020,Aerosticca,1,504
2707020,1,bacteria,2010829,Aerosticca soli,1,504
468,2,bacteria,469,Acinetobacter,2,1008
469,1,bacteria,40214,Acinetobacter johnsonii,2,1008
712,2,bacteria,724,Haemophilus,2,1008
724,1,bacteria,729,Haemophilus parainfluenzae,2,1008
118884,2,bacteria,1524249,Pseudohongiella,1,504
1524249,1,bacteria,1249552,Pseudohongiella spirulinae,1,504
80864,2,bacteria,80865,Delftia,52,26222
80865,1,bacteria,80866,Delftia acidovorans,29,14624
80865,2,bacteria,2613839,unclassified Delftia,2,1008
2613839,1,bacteria,1920191,Delftia sp. HK171,2,1008
80864,2,bacteria,12916,Acidovorax,2,1008
12916,1,bacteria,80878,Acidovorax temperans,2,1008
80864,2,bacteria,52972,Polaromonas,1,504
52972,2,bacteria,2638319,unclassified Polaromonas,1,504
119060,2,bacteria,48736,Ralstonia,17,8572
48736,1,bacteria,329,Ralstonia pickettii,11,5547
48736,1,bacteria,305,Ralstonia solanacearum,5,2521
119060,2,bacteria,32008,Burkholderia,1,504
32008,2,bacteria,87882,Burkholderia cepacia complex,1,504
87882,1,bacteria,95486,Burkholderia cenocepacia,1,504
119060,2,bacteria,47670,Lautropia,1,504
47670,1,bacteria,47671,Lautropia mirabilis,1,504
506,2,bacteria,359336,Castellaniella,8,4034
359336,1,bacteria,75697,Castellaniella defragrans,8,4034
506,2,bacteria,222,Achromobacter,3,1512
75682,2,bacteria,963,Herbaspirillum,4,2017
963,1,bacteria,863372,Herbaspirillum huttiense,3,1512
963,1,bacteria,80842,Herbaspirillum rubrisubalbicans,1,504
2008794,2,bacteria,12960,Azoarcus,4,2017
12960,1,bacteria,418699,Azoarcus olearius,4,2017
41297,2,bacteria,13687,Sphingomonas,23,11598
13687,1,bacteria,13689,Sphingomonas paucimobilis,18,9077
13687,2,bacteria,196159,unclassified Sphingomonas,5,2521
196159,1,bacteria,1523415,Sphingomonas sp. AAP5,2,1008
196159,1,bacteria,1390395,Sphingomonas sp. LK11,2,1008
196159,1,bacteria,3018446,Sphingomonas sp. 7/4-4,1,504
41297,2,bacteria,165695,Sphingobium,2,1008
165695,1,bacteria,13690,Sphingobium yanoikuyae,1,504
2690195,2,bacteria,457933,Elioraea,4,2017
457933,1,bacteria,2843330,Elioraea tepida,4,2017
227290,2,bacteria,379,Rhizobium,2,1008
227292,2,bacteria,106591,Ensifer,1,504
106591,2,bacteria,2633371,unclassified Ensifer,1,504
2633371,1,bacteria,2811423,Ensifer sp. PDNC004,1,504
41294,2,bacteria,374,Bradyrhizobium,2,1008
374,2,bacteria,2631580,unclassified Bradyrhizobium,2,1008
2631580,1,bacteria,858422,Bradyrhizobium sp. CCBAU 051011,2,1008
69277,2,bacteria,68287,Mesorhizobium,1,504
31989,2,bacteria,265,Paracoccus,2,1008
31989,2,bacteria,2683599,Paroceanicella,2,1008
2683599,1,bacteria,2579971,Paroceanicella profunda,2,1008
69657,2,bacteria,85,Hyphomonas,2,1008
224464,2,bacteria,162027,Haliangium,4,2017
162027,1,bacteria,80816,Haliangium ochraceum,4,2017
2808963,2,bacteria,28196,Arcobacter,1,504
171552,2,bacteria,838,Prevotella,8,4034
838,1,bacteria,470565,Prevotella histicola,4,2017
838,1,bacteria,165179,Prevotella copri,4,2017
171552,2,bacteria,2974257,Hoylesella,3,1512
2974257,1,bacteria,76123,Hoylesella enoeca,3,1512
2501931,2,viruses,694002,Betacoronavirus,684,344931
694002,2,viruses,2509511,Sarbecovirus,684,344931
2509511,1,viruses,694009,Severe acute respiratory syndrome-related coronavirus,684,344931
11308,2,viruses,197912,Betainfluenzavirus,4,2017
197912,1,viruses,11520,Influenza B virus,4,2017
