parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
135621,2,bacteria,286,Pseudomonas,6909,189344
286,2,bacteria,136841,Pseudomonas aeruginosa group,943,25843
136841,1,bacteria,287,Pseudomonas aeruginosa,916,25103
136841,1,bacteria,53408,Pseudomonas citronellolis,3,82
136841,1,bacteria,300,Pseudomonas mendocina,2,54
286,2,bacteria,196821,unclassified Pseudomonas,19,520
196821,1,bacteria,2749999,Pseudomonas sp. RtIB026,1,27
196821,1,bacteria,2961893,Pseudomonas sp. ZM23,1,27
196821,1,bacteria,2653853,Pseudomonas sp. SCB32,1,27
196821,1,bacteria,2895484,Pseudomonas sp. B21-035,1,27
196821,1,bacteria,2614442,Pseudomonas sp. LPB0260,1,27
196821,1,bacteria,1028989,Pseudomonas sp. StFLB209,1,27
196821,1,bacteria,2678257,Pseudomonas sp. St316,1,27
196821,1,bacteria,2975049,Pseudomonas sp. N3-W,1,27
196821,1,bacteria,1294143,Pseudomonas sp. ATCC 13867,1,27
196821,1,bacteria,2678261,Pseudomonas sp. Pc102,1,27
196821,1,bacteria,2705472,Pseudomonas sp. MTM4,1,27
196821,1,bacteria,2998079,Pseudomonas sp. GOM7,1,27
196821,1,bacteria,2320270,Pseudomonas sp. DG56-2,1,27
196821,1,bacteria,1357074,Pseudomonas sp. LS44,1,27
196821,1,bacteria,2884805,Pseudomonas sp. HN2,1,27
196821,1,bacteria,1898684,Pseudomonas sp. LPH1,1,27
286,1,bacteria,2906062,Pseudomonas wenzhouensis,8,219
286,2,bacteria,136845,Pseudomonas putida group,3,82
136845,1,bacteria,303,Pseudomonas putida,3,82
286,2,bacteria,136849,Pseudomonas syringae group,2,54
136849,2,bacteria,251695,Pseudomonas syringae group genomosp. 1,2,54
251695,1,bacteria,317,Pseudomonas syringae,2,54
286,2,bacteria,136843,Pseudomonas fluorescens group,2,54
136843,1,bacteria,46679,Pseudomonas mucidolens,1,27
136843,1,bacteria,294,Pseudomonas fluorescens,1,27
286,1,bacteria,2320867,Pseudomonas cavernae,2,54
286,1,bacteria,1148509,Pseudomonas prosekii,1,27
286,1,bacteria,2505979,Pseudomonas viciae,1,27
286,1,bacteria,289370,Pseudomonas argentinensis,1,27
286,1,bacteria,157783,Pseudomonas cremoricolorata,1,27
286,1,bacteria,556533,Pseudomonas benzenivorans,1,27
286,1,bacteria,2011015,Pseudomonas laurylsulfatiphila,1,27
286,1,bacteria,2745504,Pseudomonas hamedanensis,1,27
135621,2,bacteria,2901164,Stutzerimonas,4,109
2901164,2,bacteria,136846,Stutzerimonas stutzeri group,4,109
136846,2,bacteria,578833,Stutzerimonas stutzeri subgroup,4,109
578833,1,bacteria,316,Stutzerimonas stutzeri,4,109
135621,2,bacteria,1654787,Thiopseudomonas,1,27
1654787,1,bacteria,1697053,Thiopseudomonas alkaliphila,1,27
712,2,bacteria,724,Haemophilus,2212,60621
724,1,bacteria,727,Haemophilus influenzae,1074,29433
724,1,bacteria,729,Haemophilus parainfluenzae,11,301
724,1,bacteria,726,Haemophilus haemolyticus,2,54
724,2,bacteria,2609962,unclassified Haemophilus,1,27
2609962,1,bacteria,712310,Haemophilus sp. oral taxon 036,1,27
712,2,bacteria,416916,Aggregatibacter,17,465
416916,1,bacteria,714,Aggregatibacter actinomycetemcomitans,16,438
416916,2,bacteria,2639383,unclassified Aggregatibacter,1,27
2639383,1,bacteria,2866570,Aggregatibacter sp. Marseille-P9115,1,27
712,2,bacteria,745,Pasteurella,3,82
745,1,bacteria,753,Pasteurella canis,2,54
745,1,bacteria,747,Pasteurella multocida,1,27
712,2,bacteria,75984,Mannheimia,2,54
712,2,bacteria,2094023,Glaesserella,2,54
2094023,1,bacteria,738,Glaesserella parasuis,2,54
712,2,bacteria,1520333,Vespertiliibacter,1,27
1520333,1,bacteria,1443036,Vespertiliibacter pulmonis,1,27
2890311,2,bacteria,570,Klebsiella,379,10386
570,1,bacteria,548,Klebsiella aerogenes,292,8002
570,1,bacteria,573,Klebsiella pneumoniae,5,137
570,1,bacteria,244366,Klebsiella variicola,2,54
570,1,bacteria,571,Klebsiella oxytoca,1,27
2890311,2,bacteria,160674,Raoultella,3,82
543,2,bacteria,561,Escherichia,49,1342
561,1,bacteria,562,Escherichia coli,49,1342
543,2,bacteria,547,Enterobacter,5,137
547,2,bacteria,354276,Enterobacter cloacae complex,3,82
354276,1,bacteria,550,Enterobacter cloacae,1,27
354276,1,bacteria,208224,Enterobacter kobei,1,27
543,2,bacteria,590,Salmonella,5,137
590,1,bacteria,28901,Salmonella enterica,5,137
543,2,bacteria,544,Citrobacter,2,54
544,1,bacteria,545,Citrobacter koseri,1,27
544,2,bacteria,2644389,unclassified Citrobacter,1,27
2644389,1,bacteria,2712024,Citrobacter sp. SX212,1,27
543,2,bacteria,82976,Buttiauxella,2,54
82976,2,bacteria,2634062,unclassified Buttiauxella,2,54
2634062,1,bacteria,2986951,Buttiauxella sp. WJP83,2,54
543,2,bacteria,1330546,Pluralibacter,1,27
1330546,1,bacteria,1334193,[Enterobacter] lignolyticus,1,27
1903414,2,bacteria,583,Proteus,3,82
583,1,bacteria,584,Proteus mirabilis,2,54
583,1,bacteria,1574161,Proteus terrae,1,27
1903414,2,bacteria,581,Morganella,2,54
581,1,bacteria,582,Morganella morganii,2,54
1903414,2,bacteria,586,Providencia,2,54
468,2,bacteria,475,Moraxella,363,9948
475,1,bacteria,480,Moraxella catarrhalis,244,6686
475,1,bacteria,34062,Moraxella osloensis,2,54
475,1,bacteria,2904121,Moraxella nasovis,1,27
468,2,bacteria,469,Acinetobacter,8,219
469,2,bacteria,909768,Acinetobacter calcoaceticus/baumannii complex,1,27
909768,1,bacteria,470,Acinetobacter baumannii,1,27
469,2,bacteria,196816,unclassified Acinetobacter,1,27
196816,1,bacteria,2714110,Acinetobacter sp. Marseille-Q1620,1,27
469,1,bacteria,1789224,Acinetobacter larvae,1,27
32033,2,bacteria,40323,Stenotrophomonas,6,164
40323,2,bacteria,995085,Stenotrophomonas maltophilia group,6,164
995085,1,bacteria,40324,Stenotrophomonas maltophilia,6,164
32033,2,bacteria,338,Xanthomonas,2,54
338,1,bacteria,56458,Xanthomonas sacchari,2,54
32033,2,bacteria,83618,Pseudoxanthomonas,2,54
32033,2,bacteria,68,Lysobacter,1,27
68,1,bacteria,2591633,Lysobacter alkalisoli,1,27
1775411,2,bacteria,242605,Luteibacter,2,54
242605,1,bacteria,242606,Luteibacter rhizovicinus,2,54
1775411,2,bacteria,231454,Dyella,1,27
231454,1,bacteria,1849581,Dyella caseinilytica,1,27
28256,2,bacteria,42054,Chromohalobacter,4,109
42054,1,bacteria,158080,Chromohalobacter salexigens,4,109
641,2,bacteria,657,Photobacterium,3,82
657,1,bacteria,38293,Photobacterium damselae,3,82
641,2,bacteria,662,Vibrio,1,27
662,2,bacteria,2614977,unclassified Vibrio,1,27
2614977,1,bacteria,2661921,Vibrio sp. THAF191c,1,27
1706371,2,bacteria,10,Cellvibrio,2,54
10,2,bacteria,2624793,unclassified Cellvibrio,2,54
2624793,1,bacteria,1987723,Cellvibrio sp. PSBB006,2,54
1706371,2,bacteria,316625,Saccharophagus,1,27
316625,1,bacteria,86304,Saccharophagus degradans,1,27
267888,2,bacteria,53246,Pseudoalteromonas,2,54
267890,2,bacteria,22,Shewanella,1,27
22,2,bacteria,196818,unclassified Shewanella,1,27
196818,1,bacteria,2864204,Shewanella sp. FJAT-53555,1,27
118968,2,bacteria,776,Coxiella,2,54
776,2,bacteria,2676648,unclassified Coxiella (in: g-proteobacteria),2,54
2676648,1,bacteria,2749996,Coxiella endosymbiont of Amblyomma nuttalli,2,54
1046,2,bacteria,85072,Allochromatium,1,27
1096778,2,bacteria,2034504,Sulfurivermis,1,27
2034504,1,bacteria,1972068,Sulfurivermis fontis,1,27
403,2,bacteria,413,Methylococcus,1,27
413,1,bacteria,414,Methylococcus capsulatus,1,27
84642,2,bacteria,642,Aeromonas,1,27
642,1,bacteria,648,Aeromonas caviae,1,27
119060,2,bacteria,32008,Burkholderia,646,17703
32008,2,bacteria,87882,Burkholderia cepacia complex,286,7837
87882,1,bacteria,101571,Burkholderia ubonensis,43,1178
87882,1,bacteria,87883,Burkholderia multivorans,27,739
87882,1,bacteria,1503054,Burkholderia stagnalis,17,465
87882,1,bacteria,95486,Burkholderia cenocepacia,14,383
87882,1,bacteria,488731,Burkholderia seminalis,13,356
87882,1,bacteria,60550,Burkholderia pyrrocinia,12,328
87882,1,bacteria,152480,Burkholderia ambifaria,12,328
87882,1,bacteria,179879,Burkholderia anthina,11,301
87882,1,bacteria,292,Burkholderia cepacia,6,164
87882,1,bacteria,95485,Burkholderia stabilis,6,164
87882,1,bacteria,488447,Burkholderia contaminans,6,164
87882,1,bacteria,482957,Burkholderia lata,4,109
87882,1,bacteria,488729,Burkholderia metallica,4,109
87882,1,bacteria,2978683,Burkholderia orbicola,2,54
87882,1,bacteria,1503055,Burkholderia territorii,2,54
