parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
712,2,bacteria,724,Haemophilus,43718,274495
724,1,bacteria,727,Haemophilus influenzae,22440,140895
724,1,bacteria,726,Haemophilus haemolyticus,88,552
724,1,bacteria,729,Haemophilus parainfluenzae,75,470
724,1,bacteria,730,[Haemophilus] ducreyi,8,50
724,1,bacteria,249188,Haemophilus pittmaniae,7,43
724,1,bacteria,735,Haemophilus parahaemolyticus,4,25
724,2,bacteria,2609962,unclassified Haemophilus,4,25
2609962,1,bacteria,712310,Haemophilus sp. oral taxon 036,4,25
724,1,bacteria,197575,Haemophilus aegyptius,3,18
712,2,bacteria,416916,Aggregatibacter,311,1952
416916,1,bacteria,714,Aggregatibacter actinomycetemcomitans,300,1883
416916,2,bacteria,2639383,unclassified Aggregatibacter,4,25
2639383,1,bacteria,712150,Aggregatibacter sp. oral taxon 513,3,18
2639383,1,bacteria,2820817,Aggregatibacter sp. 2125159857,1,6
416916,1,bacteria,732,Aggregatibacter aphrophilus,1,6
712,2,bacteria,745,Pasteurella,49,307
745,1,bacteria,747,Pasteurella multocida,19,119
745,1,bacteria,754,Pasteurella dagmatis,6,37
745,1,bacteria,753,Pasteurella canis,2,12
745,1,bacteria,97481,Pasteurella skyensis,2,12
712,2,bacteria,75984,Mannheimia,15,94
75984,1,bacteria,75985,Mannheimia haemolytica,1,6
75984,1,bacteria,85404,Mannheimia varigena,1,6
712,2,bacteria,713,Actinobacillus,10,62
713,1,bacteria,715,Actinobacillus pleuropneumoniae,5,31
713,2,bacteria,2644856,unclassified Actinobacillus,3,18
2644856,1,bacteria,2774188,Actinobacillus sp. GY-402,3,18
713,1,bacteria,720,Actinobacillus lignieresii,2,12
712,2,bacteria,155493,Gallibacterium,9,56
155493,1,bacteria,750,Gallibacterium anatis,9,56
712,2,bacteria,292486,Avibacterium,7,43
292486,1,bacteria,728,Avibacterium paragallinarum,5,31
712,2,bacteria,2094023,Glaesserella,7,43
2094023,1,bacteria,738,Glaesserella parasuis,5,31
2094023,2,bacteria,2629322,unclassified Glaesserella,2,12
2629322,1,bacteria,2030797,Glaesserella sp. 15-184,2,12
712,2,bacteria,214906,Histophilus,6,37
214906,1,bacteria,731,Histophilus somni,6,37
712,2,bacteria,476528,Bibersteinia,5,31
476528,1,bacteria,47735,Bibersteinia trehalosi,5,31
712,2,bacteria,1520333,Vespertiliibacter,5,31
1520333,1,bacteria,1443036,Vespertiliibacter pulmonis,5,31
712,2,bacteria,109471,Bisgaardia,3,18
109471,1,bacteria,109472,Bisgaardia hudsonensis,3,18
712,2,bacteria,1649317,Frederiksenia,3,18
1649317,1,bacteria,123824,Frederiksenia canicola,3,18
712,2,bacteria,1960084,Rodentibacter,2,12
1960084,1,bacteria,1906744,Rodentibacter heylii,2,12
712,2,bacteria,697331,Basfia,1,6
712,2,bacteria,1249016,Otariodibacter,1,6
1249016,1,bacteria,1032623,Otariodibacter oris,1,6
543,2,bacteria,544,Citrobacter,90,565
544,1,bacteria,545,Citrobacter koseri,36,226
544,1,bacteria,67824,Citrobacter farmeri,1,6
544,2,bacteria,1344959,Citrobacter freundii complex,1,6
1344959,1,bacteria,67827,Citrobacter werkmanii,1,6
543,2,bacteria,561,Escherichia,45,282
561,1,bacteria,562,Escherichia coli,38,238
561,1,bacteria,208962,Escherichia albertii,4,25
561,1,bacteria,564,Escherichia fergusonii,2,12
543,2,bacteria,590,Salmonella,26,163
590,1,bacteria,28901,Salmonella enterica,24,150
590,1,bacteria,54736,Salmonella bongori,2,12
2890311,2,bacteria,570,Klebsiella,21,131
570,1,bacteria,573,Klebsiella pneumoniae,11,69
570,1,bacteria,244366,Klebsiella variicola,3,18
570,1,bacteria,1134687,Klebsiella michiganensis,2,12
570,1,bacteria,548,Klebsiella aerogenes,1,6
570,1,bacteria,1463165,Klebsiella quasipneumoniae,1,6
570,2,bacteria,2608929,unclassified Klebsiella,1,6
2608929,1,bacteria,2686364,Klebsiella sp. PCX,1,6
2890311,2,bacteria,160674,Raoultella,1,6
160674,1,bacteria,54291,Raoultella ornithinolytica,1,6
84564,2,bacteria,203804,Candidatus Blochmannia,2,12
84563,2,bacteria,1906657,Candidatus Doolittlea,2,12
1906657,1,bacteria,1778262,Candidatus Doolittlea endobia,2,12
84563,2,bacteria,801,Symbiopectobacterium,1,6
801,1,bacteria,2871826,Symbiopectobacterium purcellii,1,6
199891,1,bacteria,1835721,secondary endosymbiont of Trabutina mannipara,1,6
84563,2,bacteria,1302410,Candidatus Annandia,1,6
543,2,bacteria,547,Enterobacter,6,37
547,2,bacteria,354276,Enterobacter cloacae complex,6,37
354276,1,bacteria,208224,Enterobacter kobei,3,18
354276,1,bacteria,550,Enterobacter cloacae,1,6
354276,1,bacteria,1812935,Enterobacter roggenkampii,1,6
354276,2,bacteria,2757714,unclassified Enterobacter cloacae complex,1,6
2757714,1,bacteria,2027919,Enterobacter cloacae complex sp.,1,6
543,2,bacteria,83654,Leclercia,1,6
543,2,bacteria,620,Shigella,1,6
620,1,bacteria,622,Shigella dysenteriae,1,6
543,2,bacteria,409304,Candidatus Ishikawaella,1,6
409304,1,bacteria,168169,Candidatus Ishikawaella capsulata,1,6
543,2,bacteria,1048757,Candidatus Moranella,1,6
1048757,1,bacteria,1048758,Candidatus Moranella endobia,1,6
543,2,bacteria,1330547,Kosakonia,1,6
1330547,2,bacteria,2632876,unclassified Kosakonia,1,6
2632876,1,bacteria,2725560,Kosakonia sp. SMBL-WEM22,1,6
543,2,bacteria,1330546,Pluralibacter,1,6
1330546,1,bacteria,1334193,[Enterobacter] lignolyticus,1,6
1903414,2,bacteria,586,Providencia,7,43
586,1,bacteria,587,Providencia rettgeri,3,18
1903414,2,bacteria,637,Arsenophonus,4,25
637,1,bacteria,638,Arsenophonus nasoniae,1,6
637,2,bacteria,2627083,unclassified Arsenophonus,1,6
2627083,1,bacteria,235559,Arsenophonus endosymbiont of Aleurodicus dispersus,1,6
1903414,2,bacteria,583,Proteus,3,18
583,1,bacteria,584,Proteus mirabilis,2,12
583,1,bacteria,585,Proteus vulgaris,1,6
1903414,2,bacteria,581,Morganella,2,12
581,1,bacteria,582,Morganella morganii,2,12
1903409,2,bacteria,551,Erwinia,4,25
551,1,bacteria,1922217,Candidatus Erwinia haradaeae,3,18
