parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
1653,2,bacteria,1716,Corynebacterium,75360,346728
1716,1,bacteria,43990,Corynebacterium segmentosum,15050,69244
1716,1,bacteria,38284,Corynebacterium accolens,13837,63663
1716,1,bacteria,38290,Corynebacterium macginleyi,4576,21053
1716,1,bacteria,1979527,Corynebacterium kefirresidentii,1933,8893
1716,1,bacteria,169292,Corynebacterium aurimucosum,1725,7936
1716,1,bacteria,38304,Corynebacterium tuberculostearicum,1140,5245
1716,1,bacteria,43769,Corynebacterium propinquum,812,3735
1716,1,bacteria,53374,Corynebacterium coyleae,469,2157
1716,1,bacteria,441500,Corynebacterium timonense,462,2125
1716,2,bacteria,2624378,unclassified Corynebacterium,435,2001
2624378,1,bacteria,2599641,Corynebacterium sp. sy039,281,1292
2624378,1,bacteria,702967,Corynebacterium sp. NML98-0116,74,340
2624378,1,bacteria,2778078,Corynebacterium sp. FDAARGOS 1242,44,202
2624378,1,bacteria,2815361,Corynebacterium sp. CNCTC7651,20,92
2624378,1,bacteria,3017361,Corynebacterium sp. SCR221107,12,55
2624378,1,bacteria,1487956,Corynebacterium sp. ATCC 6931,4,18
1716,1,bacteria,38289,Corynebacterium jeikeium,311,1430
1716,1,bacteria,43770,Corynebacterium striatum,306,1407
1716,1,bacteria,37637,Corynebacterium pseudodiphtheriticum,289,1329
1716,1,bacteria,134034,Corynebacterium freneyi,179,823
1716,1,bacteria,35755,Corynebacterium kutscheri,166,763
1716,1,bacteria,161896,Corynebacterium camporealensis,139,639
1716,1,bacteria,146827,Corynebacterium simulans,126,579
1716,1,bacteria,441501,Corynebacterium massiliense,106,487
1716,1,bacteria,161879,Corynebacterium kroppenstedtii,95,437
1716,1,bacteria,156978,Corynebacterium imitans,89,409
1716,1,bacteria,1232427,Corynebacterium ihumii,87,400
1716,1,bacteria,1719,Corynebacterium pseudotuberculosis,85,391
1716,1,bacteria,152794,Corynebacterium efficiens,70,322
1716,1,bacteria,2488819,Corynebacterium endometrii,65,299
1716,1,bacteria,38301,Corynebacterium minutissimum,64,294
1716,1,bacteria,187491,Corynebacterium glaucum,62,285
1716,1,bacteria,2709394,Corynebacterium lizhenjunii,51,234
1716,1,bacteria,161895,Corynebacterium phocae,48,220
1716,1,bacteria,203263,Corynebacterium aquilae,45,207
1716,1,bacteria,161899,Corynebacterium singulare,45,207
1716,1,bacteria,1717,Corynebacterium diphtheriae,42,193
1716,1,bacteria,2080740,Corynebacterium yudongzhengii,40,184
1716,1,bacteria,1050174,Corynebacterium epidermidicanis,37,170
1716,1,bacteria,575200,Corynebacterium maris,36,165
1716,1,bacteria,2675218,Corynebacterium comes,36,165
1716,1,bacteria,89154,Corynebacterium terpenotabidum,33,151
1716,1,bacteria,2754725,Corynebacterium incognita,31,142
1716,1,bacteria,1721,Corynebacterium callunae,30,138
1716,1,bacteria,1705,Corynebacterium stationis,30,138
1716,1,bacteria,2763010,Corynebacterium lujinxingii,29,133
1716,1,bacteria,28028,Corynebacterium flavescens,29,133
1716,1,bacteria,699041,Corynebacterium hindlerae,29,133
1716,1,bacteria,39791,Corynebacterium glucuronolyticum,28,128
1716,1,bacteria,2675219,Corynebacterium occultum,27,124
1716,1,bacteria,2079234,Corynebacterium gerontici,26,119
1716,1,bacteria,1223514,Corynebacterium humireducens,22,101
1716,1,bacteria,1718,Corynebacterium glutamicum,21,96
1716,1,bacteria,43771,Corynebacterium urealyticum,21,96
1716,1,bacteria,1231000,Corynebacterium lactis,20,92
1716,1,bacteria,1408191,Corynebacterium deserti,20,92
1716,1,bacteria,2684405,Corynebacterium poyangense,20,92
1716,1,bacteria,1697,Corynebacterium ammoniagenes,19,87
1716,1,bacteria,1862358,Corynebacterium choanae,18,82
1716,1,bacteria,160386,Corynebacterium casei,18,82
1716,1,bacteria,401472,Corynebacterium ureicelerivorans,17,78
1716,1,bacteria,2079535,Corynebacterium liangguodongii,17,78
1716,1,bacteria,136857,Corynebacterium testudinoris,17,78
1716,1,bacteria,225326,Corynebacterium halotolerans,16,73
1716,1,bacteria,2768834,Corynebacterium zhongnanshanii,16,73
1716,1,bacteria,38288,Corynebacterium genitalium,16,73
1716,1,bacteria,2675216,Corynebacterium kalinowskii,14,64
1716,1,bacteria,156976,Corynebacterium riegelii,14,64
1716,1,bacteria,1230998,Corynebacterium frankenforstense,14,64
1716,1,bacteria,1121358,Corynebacterium doosanense,14,64
1716,1,bacteria,1072256,Corynebacterium uterequi,13,59
1716,1,bacteria,43768,Corynebacterium matruchotii,13,59
1716,1,bacteria,35757,Corynebacterium cystitidis,11,50
1716,1,bacteria,65058,Corynebacterium ulcerans,11,50
1716,1,bacteria,38303,Corynebacterium pseudogenitalium,11,50
1716,1,bacteria,571915,Corynebacterium mustelae,11,50
1716,1,bacteria,2055947,Corynebacterium heidelbergense,11,50
1716,1,bacteria,43765,Corynebacterium amycolatum,11,50
1716,1,bacteria,1404244,Corynebacterium glyciniphilum,10,46
1716,1,bacteria,2594913,Corynebacterium sanguinis,10,46
1716,1,bacteria,1724,Corynebacterium renale,9,41
1716,1,bacteria,2080757,Corynebacterium pseudopelargi,9,41
1716,1,bacteria,349751,Corynebacterium marinum,9,41
1716,1,bacteria,2883169,Corynebacterium uberis,8,36
1716,1,bacteria,1727,Corynebacterium variabile,8,36
1716,1,bacteria,258224,Corynebacterium resistens,8,36
1716,1,bacteria,108486,Corynebacterium falsenii,8,36
1716,1,bacteria,2506452,Corynebacterium suranareeae,7,32
1716,1,bacteria,191610,Corynebacterium atypicum,7,32
1716,1,bacteria,1725,Corynebacterium xerosis,6,27
1716,1,bacteria,1471400,Corynebacterium pelargi,6,27
1716,1,bacteria,1414719,Corynebacterium jeddahense,6,27
1716,1,bacteria,2487892,Corynebacterium urogenitale,6,27
