parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
583,1,bacteria,102862,Proteus penneri,4600,4796,4796
583,1,bacteria,585,Proteus vulgaris,3018,3295,3295
583,1,bacteria,584,Proteus mirabilis,13,13,13
583,1,bacteria,1574161,Proteus terrae,7,10,10
583,1,bacteria,183417,Proteus hauseri,3,3,3
257482,1,bacteria,1921565,Proteus sp. CD3,1,2,2
583,1,bacteria,1987580,Proteus columbae,2,2,2
583,1,bacteria,3034648,Proteus appendicitidis,1,1,1
586,1,bacteria,588,Providencia stuartii,1128,3438,3438
2633465,1,bacteria,3015951,Providencia sp. 21OH12SH02B-Prov,17,88,88
2633465,1,bacteria,2939731,Providencia sp. PROV188,2,2,2
2633465,1,bacteria,2828763,Providencia sp. R33,1,1,1
2633465,1,bacteria,2936780,Providencia sp. PROV080,1,30,30
586,1,bacteria,333965,Providencia vermicola,8,91,91
586,1,bacteria,2923283,Providencia manganoxydans,8,8,8
586,1,bacteria,333962,Providencia heimbachae,5,5,5
586,1,bacteria,516075,Providencia sneebia,5,5,5
586,1,bacteria,587,Providencia rettgeri,3,14,14
586,1,bacteria,126385,Providencia alcalifaciens,3,3,3
586,1,bacteria,158850,Providencia rustigianii,2,2,2
586,1,bacteria,1715285,Candidatus Providencia siddallii,1,1,1
626,1,bacteria,351671,Xenorhabdus doucetiae,1,2,2
581,1,bacteria,582,Morganella morganii,1,1,1
637,1,bacteria,2879119,Arsenophonus apicola,1,1,1
570,1,bacteria,1463165,Klebsiella quasipneumoniae,1782,2986,2986
570,1,bacteria,244366,Klebsiella variicola,1060,3019,3019
570,1,bacteria,571,Klebsiella oxytoca,690,737,737
570,1,bacteria,573,Klebsiella pneumoniae,134,1353,1353
570,1,bacteria,2489010,Klebsiella africana,14,15,15
570,1,bacteria,548,Klebsiella aerogenes,8,8,8
2608929,1,bacteria,2873296,Klebsiella sp. CTHL.F3a,2,9,9
2608929,1,bacteria,2267618,Klebsiella sp. P1CD1,1,6,6
2608929,1,bacteria,2897413,Klebsiella sp. KPN54798,1,45,45
2608929,1,bacteria,2834819,Klebsiella sp. A52,1,1,1
570,1,bacteria,2026240,Klebsiella quasivariicola,4,4,4
570,1,bacteria,1134687,Klebsiella michiganensis,3,5,5
