parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
583,1,bacteria,102862,Proteus penneri,4576,4783,4783
583,1,bacteria,585,Proteus vulgaris,3006,3301,3301
583,1,bacteria,584,Proteus mirabilis,12,12,12
583,1,bacteria,1574161,Proteus terrae,6,8,8
583,1,bacteria,183417,Proteus hauseri,3,3,3
583,1,bacteria,1987580,Proteus columbae,3,3,3
257482,1,bacteria,2697019,Proteus sp. ZN5,1,2,2
583,1,bacteria,2050967,Proteus faecis,1,1,1
586,1,bacteria,588,Providencia stuartii,1106,3391,3391
2633465,1,bacteria,3015951,Providencia sp. 21OH12SH02B-Prov,21,111,111
2633465,1,bacteria,2939731,Providencia sp. PROV188,2,2,2
2633465,1,bacteria,2949758,Providencia sp. PROV024,1,9,9
2633465,1,bacteria,2936780,Providencia sp. PROV080,1,30,30
586,1,bacteria,516075,Providencia sneebia,11,11,11
586,1,bacteria,333965,Providencia vermicola,9,105,105
586,1,bacteria,2923283,Providencia manganoxydans,8,8,8
586,1,bacteria,333962,Providencia heimbachae,5,5,5
586,1,bacteria,587,Providencia rettgeri,3,14,14
586,1,bacteria,126385,Providencia alcalifaciens,1,1,1
586,1,bacteria,158850,Providencia rustigianii,1,1,1
2627083,1,bacteria,3066235,Arsenophonus endosymbiont of Crataerina pallida,1,1,1
158848,1,bacteria,158849,Moellerella wisconsensis,1,1,1
570,1,bacteria,1463165,Klebsiella quasipneumoniae,1736,3004,3004
570,1,bacteria,244366,Klebsiella variicola,1096,3248,3248
570,1,bacteria,571,Klebsiella oxytoca,684,733,733
570,1,bacteria,573,Klebsiella pneumoniae,142,1155,1155
570,1,bacteria,548,Klebsiella aerogenes,10,10,10
570,1,bacteria,2026240,Klebsiella quasivariicola,9,10,10
570,1,bacteria,2489010,Klebsiella africana,7,8,8
570,1,bacteria,2153354,Klebsiella huaxiensis,4,4,4
2608929,1,bacteria,2834819,Klebsiella sp. A52,1,3,3
570,1,bacteria,1134687,Klebsiella michiganensis,2,3,3
570,1,bacteria,1259973,Klebsiella electrica,2,2,2
570,1,bacteria,2058152,Klebsiella grimontii,1,3,3
570,1,bacteria,2587529,Klebsiella pasteurii,1,3,3
561,1,bacteria,562,Escherichia coli,11,17,17
561,1,bacteria,564,Escherichia fergusonii,1,1,1
354276,1,bacteria,158836,Enterobacter hormaechei,2,4,4
590,1,bacteria,28901,Salmonella enterica,2,3,3
620,1,bacteria,623,Shigella flexneri,2,5,5
36866,1,bacteria,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea,1,1,1
1081630,1,bacteria,1081631,Candidatus Schneideria nysicola,1,1,1
1906657,1,bacteria,1778262,Candidatus Doolittlea endobia,1,1,1
629,1,bacteria,29484,Yersinia frederiksenii,1,1,1
1649845,1,bacteria,632,Yersinia pestis,1,6,6
629,1,bacteria,29486,Yersinia ruckeri,1,1,1
629,1,bacteria,263819,Yersinia aleksiciae,1,1,1
613,1,bacteria,615,Serratia marcescens,1,1,1
2647522,1,bacteria,2986763,Serratia sp. UGAL515B_01,1,1,1
1745211,1,bacteria,1639108,Chania multitudinisentens,1,1,1
32199,1,bacteria,9,Buchnera aphidicola,2,2,2
551,1,bacteria,55211,Erwinia persicina,1,1,1
204037,1,bacteria,204038,Dickeya dadantii,1,1,1
204037,1,bacteria,204039,Dickeya dianthicola,1,1,1
204037,1,bacteria,568768,Dickeya poaceiphila,1,1,1
122277,1,bacteria,2778550,Pectobacterium parvum,1,1,1
635,1,bacteria,636,Edwardsiella tarda,2,2,2
724,1,bacteria,735,Haemophilus parahaemolyticus,2223,2236,2236
724,1,bacteria,249188,Haemophilus pittmaniae,1944,1958,1958
724,1,bacteria,727,Haemophilus influenzae,634,680,680
724,1,bacteria,726,Haemophilus haemolyticus,608,627,627
724,1,bacteria,729,Haemophilus parainfluenzae,381,385,385
2609962,1,bacteria,712310,Haemophilus sp. oral taxon 036,1,1,1
416916,1,bacteria,732,Aggregatibacter aphrophilus,3,3,3
713,1,bacteria,715,Actinobacillus pleuropneumoniae,2,2,2
713,1,bacteria,718,Actinobacillus equuli,1,1,1
745,1,bacteria,747,Pasteurella multocida,1,1,1
745,1,bacteria,753,Pasteurella canis,1,1,1
155493,1,bacteria,750,Gallibacterium anatis,1,1,1
1960084,1,bacteria,1796644,Rodentibacter caecimuris,1,1,1
445,1,bacteria,28082,Legionella anisa,2335,2425,2425
445,1,bacteria,450,Legionella longbeachae,1216,1231,1231
445,1,bacteria,451,Legionella micdadei,235,235,235
445,1,bacteria,446,Legionella pneumophila,49,55,55
2622702,1,bacteria,2755562,Legionella sp. PC997,22,22,22
2622702,1,bacteria,2746060,Legionella sp. PC1000,11,11,11
2622702,1,bacteria,2662448,Legionella sp. MW5194,5,5,5
445,1,bacteria,1071983,Legionella cardiaca,19,19,19
445,1,bacteria,28084,Legionella cherrii,16,16,16
445,1,bacteria,28087,Legionella sainthelensi,13,13,13
445,1,bacteria,45067,Legionella lansingensis,9,9,9
445,1,bacteria,96232,Legionella lytica,9,9,9
445,1,bacteria,456,Legionella jordanis,8,8,8
445,1,bacteria,454,Legionella israelensis,7,7,7
445,1,bacteria,66969,Legionella waltersii,7,7,7
445,1,bacteria,1867846,Legionella clemsonensis,6,6,6
445,1,bacteria,452,Legionella spiritensis,6,6,6
445,1,bacteria,2708020,Legionella antarctica,4,4,4
445,1,bacteria,449,Legionella hackeliae,3,3,3
445,1,bacteria,96230,Legionella fallonii,3,3,3
445,1,bacteria,45065,Legionella geestiana,2,2,2
445,1,bacteria,2005262,Candidatus Legionella polyplacis,1,1,1
445,1,bacteria,45056,Legionella adelaidensis,1,1,1
445,1,bacteria,29423,Legionella oakridgensis,1,1,1
461,1,bacteria,463,Fluoribacter dumoffii,7,7,7
