parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
909656,1,bacteria,821,Phocaeicola vulgatus,13505,15176,15176
909656,1,bacteria,357276,Phocaeicola dorei,1841,2045,2045
909656,1,bacteria,376805,Phocaeicola salanitronis,2,2,2
909656,1,bacteria,387090,Phocaeicola coprophilus,1,1,1
816,1,bacteria,329854,Bacteroides intestinalis,3356,3435,3435
816,1,bacteria,28119,Bacteroides zoogleoformans,1414,1481,1481
816,1,bacteria,818,Bacteroides thetaiotaomicron,792,840,840
816,1,bacteria,246787,Bacteroides cellulosilyticus,667,780,780
816,1,bacteria,820,Bacteroides uniformis,330,415,415
816,1,bacteria,817,Bacteroides fragilis,297,343,343
816,1,bacteria,28113,Bacteroides heparinolyticus,279,290,290
816,1,bacteria,47678,Bacteroides caccae,271,310,310
816,1,bacteria,28116,Bacteroides ovatus,233,373,373
816,1,bacteria,28111,Bacteroides eggerthii,6,6,6
2646097,1,bacteria,2763022,Bacteroides sp. M10,2,2,2
2646097,1,bacteria,556259,Bacteroides sp. D2,1,1,1
2646097,1,bacteria,2785531,Bacteroides sp. HF-162,1,3,3
2646097,1,bacteria,2972761,Bacteroides sp. BFG-257,1,16,16
816,1,bacteria,371601,Bacteroides xylanisolvens,4,7,7
816,1,bacteria,291645,Bacteroides nordii,3,3,3
816,1,bacteria,674529,Bacteroides faecis,2,2,2
816,1,bacteria,291644,Bacteroides salyersiae,1,1,1
816,1,bacteria,338188,Bacteroides finegoldii,1,1,1
816,1,bacteria,46506,Bacteroides stercoris,1,1,1
816,1,bacteria,2650157,Bacteroides zhangwenhongii,1,1,1
816,1,bacteria,2715212,Bacteroides faecium,1,1,1
816,1,bacteria,2792859,Bacteroides humanifaecis,1,2,2
838,1,bacteria,28131,Prevotella intermedia,3549,3692,3692
838,1,bacteria,28129,Prevotella denticola,3546,3663,3663
838,1,bacteria,28132,Prevotella melaninogenica,3,3,3
838,1,bacteria,28133,Prevotella nigrescens,1,1,1
838,1,bacteria,282402,Prevotella multiformis,1,1,1
838,1,bacteria,1177574,Prevotella jejuni,1,1,1
2638335,1,bacteria,712471,Prevotella sp. oral taxon 475,1,1,1
2884814,1,bacteria,2133944,Pseudoprevotella muciniphila,2417,2419,2419
2974257,1,bacteria,76123,Hoylesella enoeca,1073,1121,1121
2974257,1,bacteria,28127,Hoylesella buccalis,1,1,1
2974251,1,bacteria,165179,Segatella copri,1,1,1
2815786,1,bacteria,2606626,Sodaliphilus pleomorphus,831,837,837
2649562,1,bacteria,2530392,Duncaniella sp. C9,2,121,121
2649562,1,bacteria,2576606,Duncaniella sp. B8,2,222,222
1918540,1,bacteria,1796646,Muribaculum intestinale,173,174,174
