parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1817,1,bacteria,228602,Nocardia arthritidis,4166,4196,4196
1817,1,bacteria,1823,Nocardia otitidiscaviarum,3746,3791,3791
1817,1,bacteria,37329,Nocardia farcinica,1549,1634,1634
1817,1,bacteria,2749991,Nocardia gipuzkoensis,1374,1442,1442
1817,1,bacteria,37330,Nocardia nova,1341,1352,1352
1817,1,bacteria,135487,Nocardia cyriacigeorgica,1312,1369,1369
2637762,1,bacteria,2975992,Nocardia sp. NBC_00508,45,48,48
2637762,1,bacteria,2975998,Nocardia sp. NBC_01730,34,36,36
2637762,1,bacteria,2975991,Nocardia sp. NBC_00416,24,25,25
2637762,1,bacteria,1047172,Nocardia sp. CS682,21,21,21
2637762,1,bacteria,2975993,Nocardia sp. NBC_00565,19,20,20
2637762,1,bacteria,2903593,Nocardia sp. NBC_01327,15,15,15
2637762,1,bacteria,2903594,Nocardia sp. NBC_01329,12,12,12
2637762,1,bacteria,2975990,Nocardia sp. NBC_00403,10,10,10
2637762,1,bacteria,2975997,Nocardia sp. NBC_01503,10,10,10
2637762,1,bacteria,3058426,Nocardia sp. PE-7,5,5,5
1817,1,bacteria,2984338,Nocardia sputorum,106,108,108
1817,1,bacteria,480035,Nocardia wallacei,106,110,110
1817,1,bacteria,455432,Nocardia terpenica,55,55,55
1817,1,bacteria,1824,Nocardia asteroides,43,44,44
1817,1,bacteria,96468,Nocardia vinacea,20,20,20
1817,1,bacteria,209247,Nocardia yamanashiensis,19,19,19
1817,1,bacteria,37332,Nocardia seriolae,17,17,17
1817,1,bacteria,2755382,Nocardia huaxiensis,17,17,17
1817,1,bacteria,53431,Nocardia salmonicida,15,16,16
1817,1,bacteria,2213200,Nocardia mangyaensis,15,15,15
1817,1,bacteria,2382165,Nocardia yunnanensis,14,14,14
1817,1,bacteria,37326,Nocardia brasiliensis,13,14,14
1817,1,bacteria,208602,Nocardia puris,12,12,12
1817,1,bacteria,2055889,Nocardia tengchongensis,11,11,11
1817,1,bacteria,204891,Nocardia iowensis,7,7,7
1817,1,bacteria,1141657,Nocardia vulneris,7,8,8
2979332,1,bacteria,43767,Prescottella equi,4214,4336,4336
2979334,1,bacteria,3064529,Prescottella sp. R16,10,10,10
192944,1,bacteria,2742603,Rhodococcus sp. W8901,28,29,29
