parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1817,1,bacteria,228602,Nocardia arthritidis,4159,4187,4187
1817,1,bacteria,1823,Nocardia otitidiscaviarum,3748,3790,3790
1817,1,bacteria,37329,Nocardia farcinica,1545,1625,1625
1817,1,bacteria,2749991,Nocardia gipuzkoensis,1341,1402,1402
1817,1,bacteria,37330,Nocardia nova,1321,1331,1331
1817,1,bacteria,135487,Nocardia cyriacigeorgica,1300,1352,1352
2637762,1,bacteria,2975992,Nocardia sp. NBC_00508,46,48,48
2637762,1,bacteria,2975993,Nocardia sp. NBC_00565,30,31,31
2637762,1,bacteria,2975998,Nocardia sp. NBC_01730,26,27,27
2637762,1,bacteria,2975997,Nocardia sp. NBC_01503,21,21,21
2637762,1,bacteria,2903594,Nocardia sp. NBC_01329,20,21,21
2637762,1,bacteria,1047172,Nocardia sp. CS682,18,18,18
2637762,1,bacteria,2975990,Nocardia sp. NBC_00403,15,15,15
2637762,1,bacteria,2975991,Nocardia sp. NBC_00416,12,12,12
2637762,1,bacteria,2903593,Nocardia sp. NBC_01327,11,11,11
2637762,1,bacteria,3058426,Nocardia sp. PE-7,5,5,5
1817,1,bacteria,480035,Nocardia wallacei,116,120,120
1817,1,bacteria,2984338,Nocardia sputorum,102,104,104
1817,1,bacteria,455432,Nocardia terpenica,64,64,64
1817,1,bacteria,1824,Nocardia asteroides,50,51,51
1817,1,bacteria,96468,Nocardia vinacea,29,29,29
1817,1,bacteria,2382165,Nocardia yunnanensis,24,24,24
1817,1,bacteria,37332,Nocardia seriolae,24,24,24
1817,1,bacteria,37326,Nocardia brasiliensis,22,23,23
1817,1,bacteria,2055889,Nocardia tengchongensis,21,21,21
1817,1,bacteria,209247,Nocardia yamanashiensis,20,20,20
1817,1,bacteria,204891,Nocardia iowensis,19,19,19
1817,1,bacteria,208602,Nocardia puris,17,17,17
1817,1,bacteria,2755382,Nocardia huaxiensis,13,13,13
1817,1,bacteria,2213200,Nocardia mangyaensis,11,11,11
1817,1,bacteria,53431,Nocardia salmonicida,7,7,7
1817,1,bacteria,1141657,Nocardia vulneris,3,3,3
2979332,1,bacteria,43767,Prescottella equi,4211,4318,4318
2979334,1,bacteria,3064529,Prescottella sp. R16,9,9,9
192944,1,bacteria,2742603,Rhodococcus sp. W8901,24,24,24
192944,1,bacteria,1302308,Rhodococcus sp. P1Y,22,22,22
192944,1,bacteria,1805827,Rhodococcus sp. MTM3W5.2,21,21,21
192944,1,bacteria,2507582,Rhodococcus sp. ABRD24,15,15,15
192944,1,bacteria,1564114,Rhodococcus sp. B7740,14,14,14
192944,1,bacteria,2962047,Rhodococcus sp. Z13,12,12,12
192944,1,bacteria,679318,Rhodococcus sp. WMMA185,12,12,12
192944,1,bacteria,2567884,Rhodococcus sp. SGAir0479,10,10,10
192944,1,bacteria,2499145,Rhodococcus sp. X156,7,7,7
192944,1,bacteria,2976004,Rhodococcus sp. NBC_00294,7,33,33
192944,1,bacteria,2806442,Rhodococcus sp. USK13,6,9,9
192944,1,bacteria,2795031,Rhodococcus sp. P-2,3,5,5
192944,1,bacteria,2722825,Rhodococcus sp. DMU1,2,6,6
192944,1,bacteria,2683591,Rhodococcus sp. 21391,2,8,8
192944,1,bacteria,1045808,Rhodococcus sp. YL-1,2,12,12
192944,1,bacteria,2663121,Rhodococcus sp. WAY2,2,3,3
192944,1,bacteria,1653478,Rhodococcus sp. PBTS 1,2,2,2
192944,1,bacteria,1727214,Rhodococcus sp. H-CA8f,1,3,3
192944,1,bacteria,2856851,Rhodococcus sp. LW-XY12,1,7,7
192944,1,bacteria,2976005,Rhodococcus sp. NBC_00297,1,4,4
192944,1,bacteria,2594007,Rhodococcus sp. WB9,1,1,1
192944,1,bacteria,2749906,Rhodococcus sp. ZPP,1,3,3
192944,1,bacteria,1723645,Rhodococcus sp. 008,1,6,6
1827,1,bacteria,1828,Rhodococcus fascians,43,44,44
2840174,1,bacteria,334542,Rhodococcus qingshengii,20,94,94
2840174,1,bacteria,1833,Rhodococcus erythropolis,2,6,6
1827,1,bacteria,37919,Rhodococcus opacus,23,31,31
1827,1,bacteria,1805840,Rhodococcus sovatensis,15,15,15
1827,1,bacteria,1829,Rhodococcus rhodochrous,12,26,26
1827,1,bacteria,300028,Rhodococcus triatomae,12,12,12
1827,1,bacteria,33008,Rhodococcus globerulus,9,9,9
1827,1,bacteria,223392,Rhodococcus gordoniae,9,9,9
1827,1,bacteria,38310,Rhodococcus coprophilus,8,8,8
1827,1,bacteria,99653,Rhodococcus koreensis,4,4,4
1827,1,bacteria,103816,Rhodococcus pyridinivorans,4,11,11
1827,1,bacteria,2987751,Rhodococcus antarcticus,3,3,3
1827,1,bacteria,2811421,Rhodococcus pseudokoreensis,3,3,3
1827,1,bacteria,1830,Rhodococcus ruber,2,7,7
1827,1,bacteria,293050,Rhodococcus kroppenstedtii,1,1,1
1827,1,bacteria,191292,Rhodococcus aetherivorans,1,6,6
1827,1,bacteria,1990687,Rhodococcus oxybenzonivorans,1,1,1
1827,1,bacteria,132919,Rhodococcus jostii,1,2,2
85043,1,bacteria,1603258,Williamsia herbipolensis,70,70,70
120793,1,bacteria,1767,Mycobacterium intracellulare,1251,1993,1993
120793,1,bacteria,1764,Mycobacterium avium,161,168,168
120793,1,bacteria,339268,Mycobacterium colombiense,117,117,117
120793,1,bacteria,560555,Mycobacterium mantenii,109,109,109
120793,1,bacteria,2775496,Mycobacterium senriense,84,84,84
120793,1,bacteria,701042,Mycobacterium marseillense,72,73,73
120793,1,bacteria,1138383,Mycobacterium paraintracellulare,4,10,10
2642494,1,bacteria,2857058,Mycobacterium sp. SMC-2,891,896,896
2642494,1,bacteria,2991729,Mycobacterium sp. Aquia_216,54,54,54
2642494,1,bacteria,2991728,Mycobacterium sp. Aquia_213,41,42,42
2642494,1,bacteria,2903536,Mycobacterium sp. 20KCMC460,35,35,35
2642494,1,bacteria,3073562,Mycobacterium sp. Z3061,34,34,34
