parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
583,1,bacteria,102862,Proteus penneri,4576,4776,4776
583,1,bacteria,585,Proteus vulgaris,3036,3323,3323
583,1,bacteria,584,Proteus mirabilis,16,16,16
583,1,bacteria,1574161,Proteus terrae,4,4,4
257482,1,bacteria,2697019,Proteus sp. ZN5,2,2,2
257482,1,bacteria,2883107,Proteus sp. NMG38-2,1,1,1
583,1,bacteria,2050967,Proteus faecis,3,3,3
583,1,bacteria,183417,Proteus hauseri,2,2,2
583,1,bacteria,1987580,Proteus columbae,1,1,1
586,1,bacteria,588,Providencia stuartii,1089,2515,2515
2633465,1,bacteria,3015951,Providencia sp. 21OH12SH02B-Prov,20,72,72
2633465,1,bacteria,2828763,Providencia sp. R33,2,2,2
2633465,1,bacteria,2949771,Providencia sp. PROV040,1,3,3
2633465,1,bacteria,2939731,Providencia sp. PROV188,1,1,1
2633465,1,bacteria,2936799,Providencia sp. PROV252,1,1,1
2633465,1,bacteria,2936776,Providencia sp. PROV050,1,965,965
586,1,bacteria,333965,Providencia vermicola,15,113,113
586,1,bacteria,2923283,Providencia manganoxydans,14,14,14
586,1,bacteria,587,Providencia rettgeri,7,21,21
586,1,bacteria,516075,Providencia sneebia,7,7,7
586,1,bacteria,333962,Providencia heimbachae,3,3,3
586,1,bacteria,126385,Providencia alcalifaciens,1,1,1
586,1,bacteria,1715285,Candidatus Providencia siddallii,1,1,1
586,1,bacteria,2027290,Providencia huaxiensis,1,1,1
626,1,bacteria,628,Xenorhabdus nematophila,1,1,1
626,1,bacteria,290110,Xenorhabdus budapestensis,1,1,1
570,1,bacteria,1463165,Klebsiella quasipneumoniae,1699,2997,2997
570,1,bacteria,244366,Klebsiella variicola,1033,3257,3257
570,1,bacteria,571,Klebsiella oxytoca,692,745,745
570,1,bacteria,573,Klebsiella pneumoniae,136,1082,1082
570,1,bacteria,548,Klebsiella aerogenes,9,9,9
570,1,bacteria,2026240,Klebsiella quasivariicola,6,7,7
570,1,bacteria,2153354,Klebsiella huaxiensis,4,4,4
570,1,bacteria,2489010,Klebsiella africana,3,3,3
570,1,bacteria,2058152,Klebsiella grimontii,2,7,7
570,1,bacteria,1134687,Klebsiella michiganensis,1,1,1
2608929,1,bacteria,2897413,Klebsiella sp. KPN54798,1,53,53
354276,1,bacteria,61645,Enterobacter asburiae,3,3,3
354276,1,bacteria,158836,Enterobacter hormaechei,2,3,3
561,1,bacteria,562,Escherichia coli,4,7,7
590,1,bacteria,28901,Salmonella enterica,5,22,22
1330547,1,bacteria,1005665,Kosakonia oryzendophytica,1,1,1
2632876,1,bacteria,2725560,Kosakonia sp. SMBL-WEM22,1,1,1
158483,1,bacteria,158822,Cedecea neteri,1,1,1
36866,1,bacteria,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea,1,1,1
1344959,1,bacteria,546,Citrobacter freundii,1,1,1
629,1,bacteria,29486,Yersinia ruckeri,1,1,1
929812,1,bacteria,929813,Gibbsiella quercinecans,1,1,1
551,1,bacteria,1922217,Candidatus Erwinia haradaeae,1,1,1
32199,1,bacteria,9,Buchnera aphidicola,1,1,1
204037,1,bacteria,204039,Dickeya dianthicola,1,1,1
724,1,bacteria,735,Haemophilus parahaemolyticus,2234,2247,2247
724,1,bacteria,249188,Haemophilus pittmaniae,1937,1952,1952
724,1,bacteria,727,Haemophilus influenzae,628,685,685
724,1,bacteria,726,Haemophilus haemolyticus,605,625,625
724,1,bacteria,729,Haemophilus parainfluenzae,383,387,387
745,1,bacteria,747,Pasteurella multocida,2,2,2
745,1,bacteria,753,Pasteurella canis,1,1,1
75984,1,bacteria,85402,Mannheimia granulomatis,1,1,1
75984,1,bacteria,85404,Mannheimia varigena,1,1,1
155493,1,bacteria,750,Gallibacterium anatis,1,1,1
155493,1,bacteria,505341,Gallibacterium salpingitidis,1,1,1
713,1,bacteria,189834,Actinobacillus porcitonsillarum,1,1,1
476528,1,bacteria,47735,Bibersteinia trehalosi,1,1,1
445,1,bacteria,28082,Legionella anisa,2326,2428,2428
445,1,bacteria,450,Legionella longbeachae,1220,1236,1236
445,1,bacteria,451,Legionella micdadei,214,214,214
2622702,1,bacteria,2755562,Legionella sp. PC997,20,21,21
2622702,1,bacteria,2746060,Legionella sp. PC1000,14,15,15
2622702,1,bacteria,2662448,Legionella sp. MW5194,9,9,9
445,1,bacteria,446,Legionella pneumophila,25,29,29
445,1,bacteria,28084,Legionella cherrii,17,17,17
445,1,bacteria,28087,Legionella sainthelensi,15,15,15
445,1,bacteria,45067,Legionella lansingensis,11,11,11
445,1,bacteria,66969,Legionella waltersii,9,9,9
445,1,bacteria,456,Legionella jordanis,9,9,9
445,1,bacteria,1867846,Legionella clemsonensis,8,8,8
445,1,bacteria,96232,Legionella lytica,7,7,7
445,1,bacteria,1071983,Legionella cardiaca,7,7,7
445,1,bacteria,454,Legionella israelensis,6,6,6
445,1,bacteria,449,Legionella hackeliae,6,6,6
445,1,bacteria,29423,Legionella oakridgensis,5,5,5
445,1,bacteria,2708020,Legionella antarctica,4,4,4
445,1,bacteria,45056,Legionella adelaidensis,4,4,4
445,1,bacteria,96230,Legionella fallonii,3,3,3
445,1,bacteria,45065,Legionella geestiana,1,1,1
445,1,bacteria,452,Legionella spiritensis,1,1,1
461,1,bacteria,463,Fluoribacter dumoffii,8,8,8
134284,1,bacteria,1592897,Coxiella-like endosymbiont,1,1,1
136843,1,bacteria,294,Pseudomonas fluorescens,803,882,882
136843,1,bacteria,76758,Pseudomonas orientalis,1,1,1
136841,1,bacteria,287,Pseudomonas aeruginosa,788,1473,1473
627141,1,bacteria,95301,Pseudomonas multiresinivorans,1,1,1
196821,1,bacteria,3029060,Pseudomonas sp. PSKL.D1,1,1,1
196821,1,bacteria,1027966,Pseudomonas sp. HR96,1,1,1
196821,1,bacteria,1357074,Pseudomonas sp. LS44,1,1,1
196821,1,bacteria,1294143,Pseudomonas sp. ATCC 13867,1,1,1
196821,1,bacteria,3016341,Pseudomonas sp. PSE14,1,1,1
196821,1,bacteria,2954093,Pseudomonas sp. FP2338,1,1,1
196821,1,bacteria,2730847,Pseudomonas sp. ADAK13,1,1,1
196821,1,bacteria,1855380,Pseudomonas sp. Z003-0.4C(8344-21),1,1,1
136849,1,bacteria,33069,Pseudomonas viridiflava,1,1,1
136849,1,bacteria,36746,Pseudomonas cichorii,1,1,1
251698,1,bacteria,47877,Pseudomonas amygdali,1,1,1
136845,1,bacteria,303,Pseudomonas putida,1,1,1
136845,1,bacteria,47880,Pseudomonas fulva,1,1,1
286,1,bacteria,1392877,Pseudomonas oryzae,1,1,1
286,1,bacteria,1245526,Pseudomonas guangdongensis,1,1,1
53246,1,bacteria,107327,Pseudoalteromonas ulvae,3,3,3
194690,1,bacteria,2822847,Pseudoalteromonas sp. SCSIO 43101,1,1,1
194690,1,bacteria,2692624,Pseudoalteromonas sp. M8,1,1,1
194690,1,bacteria,1390185,Pseudoalteromonas sp. DL-6,1,1,1
53246,1,bacteria,43657,Pseudoalteromonas luteoviolacea,1,1,1
53246,1,bacteria,247523,Pseudoalteromonas aliena,1,1,1
53246,1,bacteria,43662,Pseudoalteromonas piscicida,1,1,1
2834759,1,bacteria,2744479,Flocculibacter collagenilyticus,1,1,1
22,1,bacteria,38313,Shewanella algae,1,1,1
196818,1,bacteria,2746932,Shewanella sp. MTB7,1,1,1
2547964,1,bacteria,342950,Parashewanella spongiae,1,1,1
2547964,1,bacteria,2547970,Parashewanella tropica,1,1,1
1518149,1,bacteria,1230533,Thalassotalea piscium,1,1,1
2614972,1,bacteria,2594005,Thalassotalea sp. PS06,1,1,1
196834,1,bacteria,58049,Colwellia sp. MT41,1,1,1
226,1,bacteria,28108,Alteromonas macleodii,1,1,1
717610,1,bacteria,670,Vibrio parahaemolyticus,2,2,2
717610,1,bacteria,680,Vibrio campbellii,1,1,1
662,1,bacteria,1117707,Vibrio quintilis,2,2,2
662,1,bacteria,666,Vibrio cholerae,1,1,1
662,1,bacteria,55601,Vibrio anguillarum,1,1,1
662,1,bacteria,296199,Vibrio gigantis,1,1,1
662,1,bacteria,28171,Vibrio aestuarianus,1,1,1
662,1,bacteria,1918946,Vibrio palustris,1,1,1
657,1,bacteria,659,Photobacterium phosphoreum,1,1,1
51366,1,bacteria,1908198,Salinivibrio kushneri,1,1,1
246861,1,bacteria,673,Grimontia hollisae,1,1,1
2609666,1,bacteria,3061632,Halomonas sp. I5-271120,1,1,1
404432,1,bacteria,1949085,Salinicola lusitanus,1,1,1
504090,1,bacteria,657387,Kushneria phosphatilytica,1,1,1
3137761,1,bacteria,2497861,Billgrantia tianxiuensis,1,1,1
3137766,1,bacteria,44935,Vreelandella venusta,1,1,1
2644139,1,bacteria,2668067,Marinobacterium sp. LSUCC0821,1,1,1
196816,1,bacteria,3120518,Acinetobacter sp. KS-LM10,1,1,1
196816,1,bacteria,2563897,Acinetobacter sp. 10FS3-1,1,1,1
469,1,bacteria,29430,Acinetobacter haemolyticus,1,1,1
469,1,bacteria,202950,Acinetobacter baylyi,1,1,1
68,1,bacteria,2865112,Lysobacter terrestris,1,1,1
2635362,1,bacteria,2820808,Lysobacter sp. K5869,1,1,1
70411,1,bacteria,1542730,Frateuria soli,1,1,1
642,1,bacteria,645,Aeromonas salmonicida,1,1,1
642,1,bacteria,73010,Aeromonas encheleia,1,1,1
263764,1,bacteria,263765,uncultured Tolumonas sp.,1,1,1
129577,1,bacteria,3028314,Oceanimonas pelagia,1,1,1
156885,1,bacteria,80679,Thioflavicoccus mobilis,1,1,1
2942907,1,bacteria,2942908,Candidatus Nitrosacidococcus sp. I8,1,1,1
233099,1,bacteria,233100,Ectothiorhodosinus mongolicus,1,1,1
469322,1,bacteria,465721,Steroidobacter denitrificans,2,2,2
416,1,bacteria,702114,Methylomonas koyamae,1,1,1
2635283,1,bacteria,2839024,Methylobacter sp. S3L5C,1,1,1
2643099,1,bacteria,3035472,Thiomicrospira sp. R3,1,1,1
2639280,1,bacteria,2909669,Simiduia sp. 21SJ11W-1,1,1,1
2685620,1,bacteria,2817969,Gilliamella sp. B3022,1,1,1
582472,1,bacteria,400946,Wohlfahrtiimonas chitiniclastica,1,1,1
482,1,bacteria,28449,Neisseria subflava,9179,10077,10077
482,1,bacteria,488,Neisseria mucosa,999,1140,1140
2623750,1,bacteria,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,11,12,12
2623750,1,bacteria,1871109,Neisseria sp. RH3002v2g,9,10,10
2623750,1,bacteria,2972775,Neisseria sp. Marseille-Q5346,8,8,8
2623750,1,bacteria,655307,Neisseria sp. KEM232,2,2,2
2623750,1,bacteria,2912675,Neisseria sp. Dent CA1/247,1,1,1
2623750,1,bacteria,2937985,Neisseria sp. Marseille-Q6792,1,1,1
482,1,bacteria,487,Neisseria meningitidis,6,7,7
482,1,bacteria,484,Neisseria flavescens,4,4,4
482,1,bacteria,267212,Neisseria bacilliformis,4,4,4
482,1,bacteria,495,Neisseria elongata,3,3,3
482,1,bacteria,1853278,Neisseria chenwenguii,2,2,2
482,1,bacteria,33053,Neisseria perflava,2,5,5
482,1,bacteria,607711,Neisseria wadsworthii,1,1,1
482,1,bacteria,2912188,Neisseria lisongii,1,1,1
482,1,bacteria,2666100,Neisseria brasiliensis,1,1,1
482,1,bacteria,640030,Neisseria zalophi,1,1,1
482,1,bacteria,607712,Neisseria shayeganii,1,1,1
482,1,bacteria,490,Neisseria sicca,1,1,1
482,1,bacteria,485,Neisseria gonorrhoeae,1,1,1
482,1,bacteria,486,Neisseria lactamica,1,1,1
482,1,bacteria,496,Neisseria macacae,1,1,1
538,1,bacteria,539,Eikenella corrodens,3512,3526,3526
32257,1,bacteria,504,Kingella kingae,1230,1263,1263
32257,1,bacteria,1522312,Kingella negevensis,610,629,629
32257,1,bacteria,502,Kingella denitrificans,568,571,571
299568,1,bacteria,252130,Uruburuella suis,1,1,1
334107,1,bacteria,153493,Conchiformibius steedae,1,1,1
535,1,bacteria,536,Chromobacterium violaceum,635,637,637
47670,1,bacteria,47671,Lautropia mirabilis,809,817,817
93217,1,bacteria,93221,Pandoraea pulmonicola,669,675,675
111527,1,bacteria,430531,Burkholderia humptydooensis,1,3,3
44013,1,bacteria,2527775,Polynucleobacter paneuropaeus,1,1,1
2640945,1,bacteria,1855883,Polynucleobacter sp. MWH-Braz-FAM2G,1,1,1
1810868,1,bacteria,1553431,Mycoavidus cysteinexigens,1,1,1
1822464,1,bacteria,1761016,Paraburkholderia caffeinilytica,1,1,1
283,1,bacteria,225992,Comamonas kerstersii,1,2,2
1436289,1,bacteria,1436290,Candidatus Symbiobacter mobilis,2,2,2
3051137,1,bacteria,80867,Paracidovorax avenae,1,1,1
2490452,1,bacteria,1458425,Serpentinimonas raichei,1,1,1
219181,1,bacteria,2816950,Ottowia testudinis,1,1,1
2649760,1,bacteria,2714925,Diaphorobacter sp. HDW4B,1,1,1
364316,1,bacteria,364317,Verminephrobacter eiseniae,1,1,1
507,1,bacteria,323284,Alcaligenes aquatilis,1,1,1
2640016,1,bacteria,2716226,Pusillimonas sp. DMV24BSW_D,1,1,1
846,1,bacteria,2946593,Oxalobacter aliiformigenes,1,1,1
29580,1,bacteria,2751478,Janthinobacterium rivuli,1,1,1
2640088,1,bacteria,2753607,Rhizobacter sp. AJA081-3,1,1,1
914,1,bacteria,44577,Nitrosomonas ureae,1,1,1
3050898,1,bacteria,2496847,Sulfuricystis thermophila,1,1,1
1778653,1,bacteria,171865,Sulfuriferula plumbiphila,1,1,1
2633351,1,bacteria,2231055,Dechloromonas sp. HYN0024,1,1,1
325217,1,bacteria,2493671,Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,1,2,2
68287,1,bacteria,2725666,Mesorhizobium terrae,1,1,1
2643807,1,bacteria,3028735,Chelativorans sp. AA-79,1,1,1
2631580,1,bacteria,3140244,Bradyrhizobium sp. B097,1,1,1
2631580,1,bacteria,2831780,Bradyrhizobium sp. sBnM-33,1,1,1
2625913,1,bacteria,743836,Methylocystis sp. SB2,1,1,1
81,1,bacteria,53399,Hyphomicrobium denitrificans,1,1,1
773,1,bacteria,85701,Bartonella tribocorum,1,1,1
1903858,1,bacteria,1335061,Pseudorhizobium flavum,1,1,1
2632610,1,bacteria,3045175,Brucella sp. NM4,1,1,1
2638514,1,bacteria,2562284,Pseudolabrys sp. FHR47,1,1,1
165696,1,bacteria,2728851,Novosphingobium olei,1,2,2
13687,1,bacteria,1813879,Sphingomonas panacisoli,1,2,2
2611147,1,bacteria,2733867,Sphingobium sp. KCTC 72723,1,1,1
2800680,1,bacteria,3053610,Alteriqipengyuania flavescens,1,2,2
302485,1,bacteria,1580596,Phaeobacter piscinae,1,1,1
2854182,1,bacteria,1579316,Falsihalocynthiibacter arcticus,1,1,1
2614913,1,bacteria,3080827,Roseovarius sp. W115,1,1,1
1434019,1,bacteria,561184,Mameliella alba,1,1,1
336277,1,bacteria,2161673,Roseicyclus marinus,1,1,1
265,1,bacteria,3017781,Paracoccus aerodenitrificans,1,1,1
1795639,1,bacteria,1526572,Aquisalinus flavus,3,3,3
2640676,1,bacteria,246273,Wolbachia endosymbiont of Cimex lectularius,1,1,1
2813804,1,bacteria,2043170,Paremcibacter congregatus,1,1,1
1301,1,bacteria,257758,Streptococcus pseudopneumoniae,3732,4099,4099
1301,1,bacteria,113107,Streptococcus australis,3281,3885,3885
1301,1,bacteria,1307,Streptococcus suis,2247,2351,2351
1301,1,bacteria,1304,Streptococcus salivarius,1676,1928,1928
1301,1,bacteria,1335,Streptococcus equinus,165,173,173
1301,1,bacteria,2686210,Streptococcus ruminicola,111,130,130
1301,1,bacteria,102684,Streptococcus infantarius,67,75,75
1301,1,bacteria,1313,Streptococcus pneumoniae,38,43,43
2608887,1,bacteria,2993430,Streptococcus sp. SP4011,9,9,9
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,4,4,4
2608887,1,bacteria,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,3,3,3
2608887,1,bacteria,3098076,Streptococcus sp. S5,2,3,3
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,2,2,2
2608887,1,bacteria,1759399,Streptococcus sp. A12,2,2,2
2608887,1,bacteria,1902136,Streptococcus sp. NPS 308,2,2,2
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,1,1,1
2608887,1,bacteria,3098075,Streptococcus sp. S1,1,1,1
2608887,1,bacteria,2954545,Streptococcus sp. FSL W7-1342,1,2,2
2608887,1,bacteria,2664091,Streptococcus sp. zg-86,1,1,1
2608887,1,bacteria,2576376,Streptococcus sp. 1643,1,1,1
1301,1,bacteria,315405,Streptococcus gallolyticus,27,37,37
1301,1,bacteria,150055,Streptococcus lutetiensis,25,27,27
1301,1,bacteria,28037,Streptococcus mitis,20,21,21
1301,1,bacteria,1303,Streptococcus oralis,11,11,11
1301,1,bacteria,29389,Streptococcus alactolyticus,11,11,11
1301,1,bacteria,59310,Streptococcus macedonicus,8,13,13
1301,1,bacteria,1343,Streptococcus vestibularis,7,7,7
1301,1,bacteria,1318,Streptococcus parasanguinis,5,5,5
1301,1,bacteria,82348,Streptococcus pluranimalium,5,5,5
671232,1,bacteria,1328,Streptococcus anginosus,2,2,2
671232,1,bacteria,76860,Streptococcus constellatus,2,2,2
1301,1,bacteria,1156431,Streptococcus ilei,4,4,4
1301,1,bacteria,1309,Streptococcus mutans,4,4,4
1301,1,bacteria,1308,Streptococcus thermophilus,4,4,4
1301,1,bacteria,2382163,Streptococcus koreensis,3,3,3
1301,1,bacteria,102886,Streptococcus didelphis,3,3,3
1301,1,bacteria,2819619,Streptococcus toyakuensis,3,3,3
1301,1,bacteria,68892,Streptococcus infantis,3,3,3
1301,1,bacteria,1314,Streptococcus pyogenes,3,3,3
1301,1,bacteria,1311,Streptococcus agalactiae,3,6,6
1301,1,bacteria,1329,Streptococcus canis,3,3,3
1301,1,bacteria,1340,Streptococcus porcinus,3,3,3
1301,1,bacteria,149016,Streptococcus urinalis,2,2,2
1301,1,bacteria,1326,Streptococcus acidominimus,2,2,2
1301,1,bacteria,197614,Streptococcus pasteurianus,2,4,4
119603,1,bacteria,1334,Streptococcus dysgalactiae,2,2,2
1301,1,bacteria,1345,Streptococcus ferus,2,2,2
1301,1,bacteria,1348,Streptococcus parauberis,2,2,2
1301,1,bacteria,1305,Streptococcus sanguinis,2,2,2
1301,1,bacteria,1111760,Streptococcus troglodytae,1,1,1
1301,1,bacteria,1501662,Streptococcus parasuis,1,1,1
1301,1,bacteria,1234680,Streptococcus rubneri,1,1,1
1301,1,bacteria,1814128,Streptococcus halotolerans,1,1,1
1301,1,bacteria,45634,Streptococcus cristatus,1,1,1
1301,1,bacteria,1302,Streptococcus gordonii,1,1,1
1301,1,bacteria,400065,Streptococcus merionis,1,1,1
1301,1,bacteria,33040,Streptococcus milleri,1,1,1
1301,1,bacteria,1349,Streptococcus uberis,1,1,1
1301,1,bacteria,1341,Streptococcus ratti,1,1,1
1301,1,bacteria,254785,Streptococcus halichoeri,1,1,1
1301,1,bacteria,361101,Streptococcus pseudoporcinus,1,1,1
1301,1,bacteria,684066,Streptococcus lactarius,1,1,1
1670797,1,bacteria,1254,Pediococcus acidilactici,1593,1665,1665
1578,1,bacteria,1604,Lactobacillus amylovorus,2,2,2
1578,1,bacteria,1596,Lactobacillus gasseri,1,1,1
46255,1,bacteria,1249,Weissella paramesenteroides,1,1,1
46255,1,bacteria,759620,Weissella ceti,1,1,1
2767892,1,bacteria,176292,Secundilactobacillus malefermentans,1,1,1
2767879,1,bacteria,1007676,Companilactobacillus ginsenosidimutans,1,1,1
1350,1,bacteria,1352,Enterococcus faecium,168,512,512
1350,1,bacteria,357441,Enterococcus lactis,8,379,379
2608891,1,bacteria,2603296,Enterococcus sp. DA9,4,70,70
2608891,1,bacteria,2060307,Enterococcus sp. FDAARGOS_375,1,4,4
2608891,1,bacteria,2230877,Enterococcus sp. DIV2402,1,1,1
2608891,1,bacteria,2230878,Enterococcus sp. DIV1094,1,1,1
1350,1,bacteria,53346,Enterococcus mundtii,5,5,5
1350,1,bacteria,1351,Enterococcus faecalis,1,1,1
1350,1,bacteria,1354,Enterococcus hirae,1,1,1
1350,1,bacteria,118060,Enterococcus rotai,1,1,1
2737,1,bacteria,633807,Vagococcus penaei,1,1,1
117563,1,bacteria,137732,Granulicatella elegans,3,3,3
1470540,1,bacteria,2496265,Jeotgalibaca ciconiae,2,2,2
2747,1,bacteria,2751,Carnobacterium maltaromaticum,1,1,1
29393,1,bacteria,29394,Dolosigranulum pigrum,1,1,1
1378,1,bacteria,1379,Gemella haemolysans,2135,2145,2145
1378,1,bacteria,29391,Gemella morbillorum,1012,1039,1039
86661,1,bacteria,1428,Bacillus thuringiensis,97,823,823
86661,1,bacteria,1396,Bacillus cereus,92,408,408
86661,1,bacteria,1890302,Bacillus wiedmannii,16,24,24
86661,1,bacteria,1405,Bacillus mycoides,12,19,19
86661,1,bacteria,1392,Bacillus anthracis,6,233,233
86661,1,bacteria,2026191,Bacillus luti,6,6,6
86661,1,bacteria,64104,Bacillus pseudomycoides,4,4,4
86661,1,bacteria,2026187,Bacillus pacificus,4,8,8
86661,1,bacteria,2817477,Bacillus paramobilis,3,3,3
86661,1,bacteria,580165,Bacillus cytotoxicus,3,3,3
86661,1,bacteria,2026186,Bacillus paranthracis,2,7,7
86661,1,bacteria,2026188,Bacillus tropicus,2,5,5
86661,1,bacteria,2026194,Bacillus paramycoides,2,2,2
2750818,1,bacteria,1892404,Bacillus sp. ABP14,1,4,4
86661,1,bacteria,155322,Bacillus toyonensis,2,4,4
86661,1,bacteria,658666,Bacillus bombysepticus,1,6,6
86661,1,bacteria,2026193,Bacillus nitratireducens,1,1,1
185979,1,bacteria,486398,Bacillus sp. S3,1,1,1
185979,1,bacteria,2233998,Bacillus sp. COPE52,1,3,3
1386,1,bacteria,2819290,Bacillus arachidis,2,2,2
1386,1,bacteria,1983719,Bacillus shivajii,1,1,1
1386,1,bacteria,561879,Bacillus safensis,1,2,2
400634,1,bacteria,759811,Lysinibacillus pakistanensis,5,5,5
400634,1,bacteria,1421,Lysinibacillus sphaericus,2,2,2
2636778,1,bacteria,2169540,Lysinibacillus sp. 2017,1,1,1
29331,1,bacteria,1449,Amphibacillus xylanus,2,2,2
2675274,1,bacteria,2806989,Metabacillus sp. cB07,2,2,2
2893058,1,bacteria,208199,Pseudalkalibacillus hwajinpoensis,2,2,2
2837506,1,bacteria,1737571,Niallia oryzisoli,1,1,1
2675272,1,bacteria,3048535,Neobacillus sp. 114,1,1,1
2785518,1,bacteria,2594883,Radiobacillus deserti,1,1,1
2636677,1,bacteria,2829187,Psychrobacillus sp. INOP01,1,1,1
2837508,1,bacteria,189382,Rossellomorea aquimaris,1,1,1
185978,1,bacteria,2996034,Paenibacillus sp. SYP-B4298,8,9,9
44249,1,bacteria,162209,Paenibacillus naphthalenovorans,1,1,1
