parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1817,1,bacteria,228602,Nocardia arthritidis,4149,4179,4179
1817,1,bacteria,1823,Nocardia otitidiscaviarum,3749,3795,3795
1817,1,bacteria,37329,Nocardia farcinica,1557,1644,1644
1817,1,bacteria,2749991,Nocardia gipuzkoensis,1343,1403,1403
1817,1,bacteria,37330,Nocardia nova,1332,1343,1343
1817,1,bacteria,135487,Nocardia cyriacigeorgica,1307,1363,1363
2637762,1,bacteria,2975992,Nocardia sp. NBC_00508,51,54,54
2637762,1,bacteria,2975998,Nocardia sp. NBC_01730,30,31,31
2637762,1,bacteria,2975993,Nocardia sp. NBC_00565,27,28,28
2637762,1,bacteria,2903593,Nocardia sp. NBC_01327,23,23,23
2637762,1,bacteria,2975990,Nocardia sp. NBC_00403,23,24,24
2637762,1,bacteria,1047172,Nocardia sp. CS682,17,17,17
2637762,1,bacteria,2903594,Nocardia sp. NBC_01329,10,10,10
2637762,1,bacteria,2975997,Nocardia sp. NBC_01503,10,10,10
2637762,1,bacteria,2975991,Nocardia sp. NBC_00416,9,9,9
2637762,1,bacteria,3058426,Nocardia sp. PE-7,4,4,4
1817,1,bacteria,480035,Nocardia wallacei,107,110,110
1817,1,bacteria,2984338,Nocardia sputorum,95,96,96
1817,1,bacteria,455432,Nocardia terpenica,65,65,65
1817,1,bacteria,1824,Nocardia asteroides,56,57,57
1817,1,bacteria,96468,Nocardia vinacea,28,28,28
1817,1,bacteria,209247,Nocardia yamanashiensis,27,27,27
1817,1,bacteria,37326,Nocardia brasiliensis,23,24,24
1817,1,bacteria,204891,Nocardia iowensis,22,22,22
1817,1,bacteria,2382165,Nocardia yunnanensis,20,20,20
1817,1,bacteria,2755382,Nocardia huaxiensis,20,20,20
1817,1,bacteria,2055889,Nocardia tengchongensis,18,18,18
1817,1,bacteria,53431,Nocardia salmonicida,17,18,18
1817,1,bacteria,208602,Nocardia puris,14,14,14
1817,1,bacteria,2213200,Nocardia mangyaensis,13,13,13
1817,1,bacteria,37332,Nocardia seriolae,10,10,10
1817,1,bacteria,1141657,Nocardia vulneris,4,4,4
2979332,1,bacteria,43767,Prescottella equi,4212,4341,4341
2979334,1,bacteria,3064529,Prescottella sp. R16,13,13,13
192944,1,bacteria,1805827,Rhodococcus sp. MTM3W5.2,19,19,19
192944,1,bacteria,1302308,Rhodococcus sp. P1Y,18,18,18
192944,1,bacteria,2507582,Rhodococcus sp. ABRD24,16,16,16
192944,1,bacteria,2742603,Rhodococcus sp. W8901,15,15,15
192944,1,bacteria,1564114,Rhodococcus sp. B7740,14,14,14
192944,1,bacteria,679318,Rhodococcus sp. WMMA185,11,11,11
192944,1,bacteria,2567884,Rhodococcus sp. SGAir0479,10,10,10
192944,1,bacteria,2499145,Rhodococcus sp. X156,9,9,9
192944,1,bacteria,2962047,Rhodococcus sp. Z13,5,5,5
192944,1,bacteria,1653478,Rhodococcus sp. PBTS 1,5,7,7
192944,1,bacteria,2806442,Rhodococcus sp. USK13,4,7,7
192944,1,bacteria,2663121,Rhodococcus sp. WAY2,3,7,7
192944,1,bacteria,3109594,Rhodococcus sp. PD04,3,17,17
