parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1269,1,bacteria,1273,Micrococcus lylae,8656,8730,8730
1269,1,bacteria,1270,Micrococcus luteus,6598,8406,8406
2620948,1,bacteria,3101753,Micrococcus sp. HOU1,6,10,10
2620948,1,bacteria,3142261,Micrococcus sp. 2A,5,5,5
2620948,1,bacteria,2995171,Micrococcus sp. SL257,3,10,10
2620948,1,bacteria,1179670,Micrococcus sp. KBS0714,2,4,4
1269,1,bacteria,566027,Micrococcus yunnanensis,7,15,15
1269,1,bacteria,2856555,Micrococcus porci,4,4,4
1269,1,bacteria,574650,Micrococcus terreus,3,3,3
32207,1,bacteria,43675,Rothia mucilaginosa,7519,7548,7548
32207,1,bacteria,2047,Rothia dentocariosa,560,565,565
32207,1,bacteria,172042,Rothia aeria,9,9,9
32207,1,bacteria,85336,Rothia nasimurium,3,3,3
32207,1,bacteria,37923,Rothia kristinae,2,2,2
32207,1,bacteria,396015,Rothia terrae,2,2,2
2689056,1,bacteria,2810516,Rothia sp. ZJ932,2,2,2
32207,1,bacteria,169480,Rothia amarae,1,1,1
235627,1,bacteria,2879617,Arthrobacter sp. FW305-BF8,3,3,3
235627,1,bacteria,2575374,Arthrobacter sp. 24S4-2,3,3,3
235627,1,bacteria,2991715,Arthrobacter sp. ATA002,3,3,3
235627,1,bacteria,290399,Arthrobacter sp. FB24,2,2,2
235627,1,bacteria,2831000,Arthrobacter sp. NicSoilC5,2,3,3
235627,1,bacteria,2828862,Arthrobacter sp. Helios,2,2,2
235627,1,bacteria,2894187,Arthrobacter sp. zg-Y919,2,2,2
235627,1,bacteria,1704044,Arthrobacter sp. ERGS1:01,2,2,2
235627,1,bacteria,904039,Arthrobacter sp. NEB 688,2,2,2
235627,1,bacteria,1118963,Arthrobacter sp. Rue61a,1,1,1
235627,1,bacteria,2861279,Arthrobacter sp. PAMC25284,1,1,1
235627,1,bacteria,2017685,Arthrobacter sp. PM3,1,1,1
1663,1,bacteria,156980,Arthrobacter woluwensis,2,2,2
1663,1,bacteria,37921,Arthrobacter agilis,1,1,1
1663,1,bacteria,1670,Arthrobacter citreus,1,1,1
1663,1,bacteria,656366,Arthrobacter alpinus,1,1,1
1742991,1,bacteria,98671,Pseudoglutamicibacter albus,7,7,7
2639426,1,bacteria,2986919,Paeniglutamicibacter sp. ZC-3,5,5,5
2639426,1,bacteria,2853258,Paeniglutamicibacter sp. Y32M11,1,1,1
1742989,1,bacteria,1933880,Glutamicibacter halophytocola,3,4,4
1742989,1,bacteria,1775880,Glutamicibacter mishrai,1,1,1
57493,1,bacteria,71999,Kocuria palustris,3,3,3
57493,1,bacteria,1275,Kocuria rosea,1,1,1
1742993,1,bacteria,1671,Pseudarthrobacter oxydans,1,1,1
1742993,1,bacteria,361575,Pseudarthrobacter phenanthrenivorans,1,1,1
2647000,1,bacteria,2596911,Pseudarthrobacter sp. NBSH8,1,1,1
1645,1,bacteria,1646,Renibacterium salmoninarum,2,2,2
2634190,1,bacteria,2782567,Paenarthrobacter sp. GOM3,2,2,2
2646595,1,bacteria,2020377,Sinomonas sp. R1AF57,2,2,2
2632435,1,bacteria,3073268,Citricoccus sp. I39-566,2,2,2
2078575,1,bacteria,1618207,Psychromicrobium lacuslunae,1,1,1
2609290,1,bacteria,3035531,Microbacterium sp. BDGP8,4,6,6
2609290,1,bacteria,2875948,Microbacterium sp. cx-55,3,3,3
2609290,1,bacteria,3049072,Microbacterium sp. zg-Y818,2,2,2
2609290,1,bacteria,2909588,Microbacterium sp. KUDC0406,1,1,1
2609290,1,bacteria,2014534,Microbacterium sp. PM5,1,1,1
33882,1,bacteria,3079935,Microbacterium limosum,2,2,2
33882,1,bacteria,2509458,Microbacterium protaetiae,2,2,2
33882,1,bacteria,344163,Microbacterium terricola,1,1,1
55968,1,bacteria,2714934,Leucobacter insecticola,4,5,5
55968,1,bacteria,340320,Leucobacter luti,1,1,1
55968,1,bacteria,2932245,Leucobacter rhizosphaerae,1,2,2
69578,1,bacteria,2220095,Cryobacterium soli,3,3,3
2649013,1,bacteria,1897061,Cryobacterium sp. SO1,3,3,3
257496,1,bacteria,2175645,Curtobacterium sp. MCPF17_002,2,2,2
257496,1,bacteria,2175660,Curtobacterium sp. MCJR17_043,1,1,1
257496,1,bacteria,2175648,Curtobacterium sp. MCLR17_007,1,1,1
33886,1,bacteria,1891671,Rathayibacter oskolensis,2,4,4
2623385,1,bacteria,2986279,Aurantimicrobium sp. INA4,3,3,3
2632331,1,bacteria,2508880,Salinibacterium sp. UTAS2018,1,1,1
2632331,1,bacteria,2603292,Salinibacterium sp. dk2585,1,1,1
235888,1,bacteria,2079791,Salinibacterium hongtaonis,1,1,1
33877,1,bacteria,659012,Agromyces soli,1,1,1
2639701,1,bacteria,2932244,Agromyces sp. H17E-10,1,1,1
110932,1,bacteria,150026,Leifsonia shinshuensis,1,1,1
2663824,1,bacteria,1798223,Leifsonia sp. 21MFCrub1.1,1,1,1
1434032,1,bacteria,1159327,Pontimonas salivibrio,2,2,2
2680006,1,bacteria,2759943,Protaetiibacter sp. SSC-01,1,1,1
529883,1,bacteria,529884,Rhodoluna lacicola,1,1,1
2618217,1,bacteria,2905871,Herbiconiux sp. L3-i23,1,1,1
518733,1,bacteria,412690,Microterricola viridarii,1,1,1
2626248,1,bacteria,1795630,Frondihabitans sp. PAMC 28766,1,1,1
427753,1,bacteria,2599293,Humibacter ginsenosidimutans,1,1,1
256818,1,bacteria,256821,Gulosibacter molinativorax,1,1,1
337004,1,bacteria,1804990,Microcella flavibacter,1,1,1
76634,1,bacteria,2859226,Mycetocola spongiae,1,1,1
472568,1,bacteria,472569,Devriesea agamarum,9,9,9
36739,1,bacteria,1630135,Dermabacter vaginalis,3,5,5
2623841,1,bacteria,1903186,Brachybacterium sp. P6-10-X1,1,1,1
2623841,1,bacteria,2759167,Brachybacterium sp. Z12,1,1,1
43668,1,bacteria,1331682,Brachybacterium ginsengisoli,1,1,1
43668,1,bacteria,2017485,Brachybacterium avium,1,1,1
1696,1,bacteria,358099,Brevibacterium oceani,5,5,5
1696,1,bacteria,273384,Brevibacterium aurantiacum,3,3,3
2614124,1,bacteria,2777556,Brevibacterium sp. SMBL_HHYL_HB1,1,1,1
2614124,1,bacteria,2999062,Brevibacterium sp. BRM-1,1,1,1
2614124,1,bacteria,3020906,Brevibacterium sp. BDJS002,1,1,1
1696,1,bacteria,629680,Brevibacterium sandarakinum,2,2,2
1696,1,bacteria,2898795,Brevibacterium zhoupengii,2,2,2
1696,1,bacteria,1703,Brevibacterium linens,1,1,1
1696,1,bacteria,1136497,Brevibacterium siliguriense,1,1,1
53357,1,bacteria,53358,Intrasporangium calvum,5,5,5
2630222,1,bacteria,3108389,Terrabacter sp. C0L_2,3,3,3
53457,1,bacteria,103817,Janibacter terrae,2,3,3
2663846,1,bacteria,1658671,Arsenicicoccus sp. oral taxon 190,2,2,2
2637926,1,bacteria,2714941,Phycicoccus sp. HDW14,2,2,2
2620175,1,bacteria,2003551,Cellulomonas sp. PSBB021,3,4,4
2620175,1,bacteria,2962632,Cellulomonas sp. NTE-D12,1,1,1
2620175,1,bacteria,2973977,Cellulomonas sp. NS3,1,1,1
1707,1,bacteria,2729175,Cellulomonas taurus,2,2,2
1707,1,bacteria,2968083,Cellulomonas xiejunii,2,2,2
1707,1,bacteria,76862,Cellulomonas iranensis,1,1,1
1707,1,bacteria,2968085,Cellulomonas wangsupingiae,1,1,1
2619021,1,bacteria,1179673,Oerskovia sp. KBS0722,1,1,1
265976,1,bacteria,767452,Serinicoccus chungangensis,4,4,4
265976,1,bacteria,247333,Serinicoccus marinus,1,1,1
125287,1,bacteria,1288636,Ornithinimicrobium flavum,3,4,4
626119,1,bacteria,2779775,Ruania alkalisoli,5,5,5
626119,1,bacteria,2897773,Ruania halotolerans,3,3,3
2828348,1,bacteria,2675754,Occultella kanbiaonis,2,2,2
2626815,1,bacteria,3120520,Georgenia sp. M64,3,4,4
2626815,1,bacteria,2917725,Georgenia sp. TF02-10,2,3,3
154116,1,bacteria,2483799,Georgenia faecalis,1,1,1
154116,1,bacteria,2589797,Georgenia yuyongxinii,1,1,1
577469,1,bacteria,1930058,Demequina sediminis,5,5,5
2620311,1,bacteria,2881056,Demequina sp. TMPB413,2,4,4
2623355,1,bacteria,3024246,Isoptericola sp. AK164,4,4,4
254250,1,bacteria,139208,Isoptericola variabilis,1,1,1
186188,1,bacteria,186189,Xylanimonas cellulosilytica,1,1,1
2645534,1,bacteria,3030830,Sanguibacter sp. 4.1,3,3,3
2645534,1,bacteria,2714931,Sanguibacter sp. HDW7,1,1,1
60919,1,bacteria,60920,Sanguibacter keddieii,1,1,1
84756,1,bacteria,84757,Beutenbergia cavernae,2,2,2
2626367,1,bacteria,2171623,Miniimonas sp. S16,1,1,1
1862,1,bacteria,1863,Dermatophilus congolensis,2,2,2
2885697,1,bacteria,2716227,Gephyromycinifex aptenodytis,1,1,1
2649892,1,bacteria,2770551,Yimella sp. cx-51,1,1,1
2529408,1,bacteria,1660,Schaalia odontolytica,4125,4255,4255
2691889,1,bacteria,3059028,Schaalia sp. HMT-172,1019,1085,1085
2691889,1,bacteria,2794089,Schaalia sp. 19OD2882,54,54,54
2691889,1,bacteria,2709403,Schaalia sp. ZJ405,30,30,30
2691889,1,bacteria,2758572,Schaalia sp. JY-X169,9,9,9
2529408,1,bacteria,52773,Schaalia meyeri,113,114,114
2529408,1,bacteria,131111,Schaalia turicensis,66,69,69
2529408,1,bacteria,181487,Schaalia cardiffensis,63,63,63
2529408,1,bacteria,131110,Schaalia radingae,29,29,29
1654,1,bacteria,1852377,Actinomyces pacaensis,2514,2554,2554
1654,1,bacteria,2755559,Actinomyces capricornis,48,51,51
2609248,1,bacteria,1851395,Actinomyces sp. Chiba101,3,3,3
2609248,1,bacteria,2081702,Actinomyces sp. oral taxon 897,3,3,3
2609248,1,bacteria,712122,Actinomyces sp. oral taxon 414,2,2,2
2609248,1,bacteria,2057798,Actinomyces sp. 432,2,2,2
2609248,1,bacteria,712116,Actinomyces sp. oral taxon 169,1,3,3
2609248,1,bacteria,2079536,Actinomyces sp. Z16,1,1,1
2609248,1,bacteria,2789424,Actinomyces sp. HMT897,1,1,1
2609248,1,bacteria,2789425,Actinomyces sp. HMT 175,1,10,10
1654,1,bacteria,2560010,Actinomyces procaprae,12,17,17
1654,1,bacteria,675090,Actinomyces weissii,9,9,9
1654,1,bacteria,2722820,Actinomyces faecalis,8,8,8
1654,1,bacteria,2763540,Actinomyces trachealis,6,6,6
1654,1,bacteria,103621,Actinomyces urogenitalis,6,6,6
1654,1,bacteria,2057743,Actinomyces wuliandei,6,7,7
1654,1,bacteria,2057800,Actinomyces qiguomingii,6,6,6
1654,1,bacteria,1655,Actinomyces naeslundii,5,6,6
1654,1,bacteria,52771,Actinomyces howellii,5,5,5
1654,1,bacteria,52774,Actinomyces slackii,4,4,4
1654,1,bacteria,1656,Actinomyces viscosus,3,4,4
1654,1,bacteria,111015,Actinomyces radicidentis,3,3,3
1654,1,bacteria,1659,Actinomyces israelii,3,3,3
1654,1,bacteria,1960083,Actinomyces gaoshouyii,2,2,2
1654,1,bacteria,544580,Actinomyces oris,2,9,9
1654,1,bacteria,2744574,Actinomyces respiraculi,2,2,2
1654,1,bacteria,461393,Actinomyces massiliensis,1,1,1
1654,1,bacteria,2737173,Actinomyces marmotae,1,1,1
2740557,1,bacteria,178339,Pauljensenia hongkongensis,43,44,44
28263,1,bacteria,999183,Arcanobacterium canis,28,31,31
28263,1,bacteria,1302235,Arcanobacterium phocisimile,2,4,4
28263,1,bacteria,28264,Arcanobacterium haemolyticum,1,1,1
28263,1,bacteria,1803177,Arcanobacterium wilhelmae,1,1,1
1069494,1,bacteria,1661,Trueperella pyogenes,12,13,13
1069494,1,bacteria,59561,Trueperella bernardiae,7,8,8
1069494,1,bacteria,2733571,Trueperella pecoris,3,3,3
1069494,1,bacteria,312285,Trueperella bialowiezensis,2,2,2
1069494,1,bacteria,445930,Trueperella abortisuis,1,1,1
2767318,1,bacteria,1912795,Boudabousia tangfeifanii,8,8,8
1522056,1,bacteria,1282737,Flaviflexus salsibiostraticola,3,3,3
1522056,1,bacteria,2758573,Flaviflexus equikiangi,3,3,3
1522056,1,bacteria,2496867,Flaviflexus ciconiae,1,1,1
2692118,1,bacteria,33007,Winkia neuii,6,6,6
184869,1,bacteria,2811781,Varibaculum prostatecancerukia,4,4,4
2692113,1,bacteria,66228,Gleimia europaea,3,4,4
2912996,1,bacteria,2758440,Changpingibacter yushuensis,4,4,4
2888879,1,bacteria,2692125,Nanchangia anserum,3,3,3
2609299,1,bacteria,2495645,Actinobaculum sp. 313,1,1,1
2624378,1,bacteria,3062461,Corynebacterium sp. BD556,53,58,58
2624378,1,bacteria,3017361,Corynebacterium sp. SCR221107,1,1,1
1716,1,bacteria,43768,Corynebacterium matruchotii,5,5,5
1716,1,bacteria,152794,Corynebacterium efficiens,5,5,5
1716,1,bacteria,556548,Corynebacterium freiburgense,4,4,4
1716,1,bacteria,699041,Corynebacterium hindlerae,4,4,4
1716,1,bacteria,1404244,Corynebacterium glyciniphilum,3,3,3
1716,1,bacteria,1414719,Corynebacterium jeddahense,3,3,3
1716,1,bacteria,36808,Corynebacterium bovis,3,3,3
1716,1,bacteria,394964,Corynebacterium hansenii,2,2,2
