parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1269,1,bacteria,1273,Micrococcus lylae,8638,8729,8729
1269,1,bacteria,1270,Micrococcus luteus,6534,8414,8414
2620948,1,bacteria,3101753,Micrococcus sp. HOU1,11,19,19
2620948,1,bacteria,3142261,Micrococcus sp. 2A,8,8,8
2620948,1,bacteria,1179670,Micrococcus sp. KBS0714,5,12,12
2620948,1,bacteria,2995171,Micrococcus sp. SL257,1,3,3
1269,1,bacteria,566027,Micrococcus yunnanensis,10,23,23
1269,1,bacteria,2856555,Micrococcus porci,8,8,8
1269,1,bacteria,574650,Micrococcus terreus,2,2,2
32207,1,bacteria,43675,Rothia mucilaginosa,7526,7558,7558
32207,1,bacteria,2047,Rothia dentocariosa,562,567,567
32207,1,bacteria,172042,Rothia aeria,3,3,3
32207,1,bacteria,85336,Rothia nasimurium,2,2,2
32207,1,bacteria,169480,Rothia amarae,1,1,1
2689056,1,bacteria,2810516,Rothia sp. ZJ932,1,1,1
235627,1,bacteria,1704044,Arthrobacter sp. ERGS1:01,3,3,3
235627,1,bacteria,2991715,Arthrobacter sp. ATA002,3,3,3
235627,1,bacteria,2894192,Arthrobacter sp. zg-Y820,3,3,3
235627,1,bacteria,1118963,Arthrobacter sp. Rue61a,3,3,3
235627,1,bacteria,1357915,Arthrobacter sp. QXT-31,3,3,3
235627,1,bacteria,2879617,Arthrobacter sp. FW305-BF8,2,2,2
235627,1,bacteria,2886932,Arthrobacter sp. zg-Y1110,1,2,2
235627,1,bacteria,2017685,Arthrobacter sp. PM3,1,1,1
235627,1,bacteria,2828862,Arthrobacter sp. Helios,1,1,1
235627,1,bacteria,2654190,Arthrobacter sp. JZ12,1,1,1
1663,1,bacteria,37921,Arthrobacter agilis,6,6,6
1663,1,bacteria,156980,Arthrobacter woluwensis,5,5,5
1663,1,bacteria,2211210,Arthrobacter dokdonellae,2,2,2
1663,1,bacteria,409290,Arthrobacter oryzae,2,2,2
1663,1,bacteria,37928,Arthrobacter crystallopoietes,1,1,1
1663,1,bacteria,656366,Arthrobacter alpinus,1,2,2
1663,1,bacteria,2964609,Arthrobacter jinronghuae,1,1,1
57493,1,bacteria,71999,Kocuria palustris,3,3,3
57493,1,bacteria,446860,Kocuria flava,2,2,2
57493,1,bacteria,72000,Kocuria rhizophila,1,1,1
2639426,1,bacteria,2853258,Paeniglutamicibacter sp. Y32M11,4,4,4
2639426,1,bacteria,2986919,Paeniglutamicibacter sp. ZC-3,2,2,2
1645,1,bacteria,1646,Renibacterium salmoninarum,4,4,4
2078575,1,bacteria,1618207,Psychromicrobium lacuslunae,4,4,4
1742991,1,bacteria,98671,Pseudoglutamicibacter albus,4,4,4
