parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1817,1,bacteria,228602,Nocardia arthritidis,4161,4195,4195
1817,1,bacteria,1823,Nocardia otitidiscaviarum,3758,3810,3810
1817,1,bacteria,37329,Nocardia farcinica,1551,1648,1648
1817,1,bacteria,2749991,Nocardia gipuzkoensis,1375,1442,1442
1817,1,bacteria,37330,Nocardia nova,1329,1342,1342
1817,1,bacteria,135487,Nocardia cyriacigeorgica,1309,1368,1368
2637762,1,bacteria,2975992,Nocardia sp. NBC_00508,58,61,61
2637762,1,bacteria,2975998,Nocardia sp. NBC_01730,26,27,27
2637762,1,bacteria,2903594,Nocardia sp. NBC_01329,20,20,20
2637762,1,bacteria,2975993,Nocardia sp. NBC_00565,18,18,18
2637762,1,bacteria,2975997,Nocardia sp. NBC_01503,18,18,18
2637762,1,bacteria,1047172,Nocardia sp. CS682,15,15,15
2637762,1,bacteria,2903593,Nocardia sp. NBC_01327,14,14,14
2637762,1,bacteria,2975991,Nocardia sp. NBC_00416,14,14,14
2637762,1,bacteria,2975990,Nocardia sp. NBC_00403,8,8,8
2637762,1,bacteria,3058426,Nocardia sp. PE-7,4,4,4
1817,1,bacteria,480035,Nocardia wallacei,119,123,123
1817,1,bacteria,2984338,Nocardia sputorum,91,93,93
1817,1,bacteria,455432,Nocardia terpenica,55,55,55
1817,1,bacteria,1824,Nocardia asteroides,39,40,40
1817,1,bacteria,96468,Nocardia vinacea,31,31,31
1817,1,bacteria,2382165,Nocardia yunnanensis,20,20,20
1817,1,bacteria,2213200,Nocardia mangyaensis,18,18,18
1817,1,bacteria,209247,Nocardia yamanashiensis,17,17,17
1817,1,bacteria,37326,Nocardia brasiliensis,16,17,17
1817,1,bacteria,208602,Nocardia puris,15,15,15
1817,1,bacteria,37332,Nocardia seriolae,15,15,15
1817,1,bacteria,53431,Nocardia salmonicida,11,11,11
1817,1,bacteria,204891,Nocardia iowensis,10,10,10
1817,1,bacteria,2755382,Nocardia huaxiensis,10,10,10
1817,1,bacteria,2055889,Nocardia tengchongensis,8,8,8
1817,1,bacteria,1141657,Nocardia vulneris,7,8,8
2979332,1,bacteria,43767,Prescottella equi,4214,4341,4341
2979334,1,bacteria,3064529,Prescottella sp. R16,7,7,7
192944,1,bacteria,1805827,Rhodococcus sp. MTM3W5.2,22,22,22
192944,1,bacteria,2507582,Rhodococcus sp. ABRD24,21,21,21
192944,1,bacteria,1302308,Rhodococcus sp. P1Y,20,20,20
192944,1,bacteria,2567884,Rhodococcus sp. SGAir0479,19,19,19
192944,1,bacteria,1564114,Rhodococcus sp. B7740,13,13,13
192944,1,bacteria,679318,Rhodococcus sp. WMMA185,12,12,12
192944,1,bacteria,2962047,Rhodococcus sp. Z13,10,10,10
192944,1,bacteria,2742603,Rhodococcus sp. W8901,10,10,10
192944,1,bacteria,2806442,Rhodococcus sp. USK13,9,13,13
192944,1,bacteria,2499145,Rhodococcus sp. X156,8,8,8
192944,1,bacteria,3002901,Rhodococcus sp. JS3073,6,10,10
192944,1,bacteria,2749906,Rhodococcus sp. ZPP,5,14,14
192944,1,bacteria,2976004,Rhodococcus sp. NBC_00294,5,20,20
192944,1,bacteria,2663121,Rhodococcus sp. WAY2,4,7,7
192944,1,bacteria,2885078,Rhodococcus sp. RDE2,4,7,7
192944,1,bacteria,2789739,Rhodococcus sp. USK10,3,3,3
192944,1,bacteria,2976005,Rhodococcus sp. NBC_00297,3,12,12
192944,1,bacteria,2683591,Rhodococcus sp. 21391,2,9,9
192944,1,bacteria,2795031,Rhodococcus sp. P-2,1,1,1
192944,1,bacteria,2812863,Rhodococcus sp. PSBB049,1,10,10
192944,1,bacteria,2722825,Rhodococcus sp. DMU1,1,3,3
192944,1,bacteria,3109594,Rhodococcus sp. PD04,1,4,4
192944,1,bacteria,1727214,Rhodococcus sp. H-CA8f,1,4,4
192944,1,bacteria,1653478,Rhodococcus sp. PBTS 1,1,1,1
192944,1,bacteria,1045808,Rhodococcus sp. YL-1,1,6,6
192944,1,bacteria,1033922,Rhodococcus sp. WB1,1,9,9
1827,1,bacteria,1828,Rhodococcus fascians,35,36,36
1827,1,bacteria,37919,Rhodococcus opacus,26,37,37
2840174,1,bacteria,334542,Rhodococcus qingshengii,11,60,60
2840174,1,bacteria,1833,Rhodococcus erythropolis,4,17,17
1827,1,bacteria,223392,Rhodococcus gordoniae,19,21,21
1827,1,bacteria,1805840,Rhodococcus sovatensis,18,18,18
1827,1,bacteria,300028,Rhodococcus triatomae,18,18,18
1827,1,bacteria,38310,Rhodococcus coprophilus,17,17,17
1827,1,bacteria,33008,Rhodococcus globerulus,10,10,10
1827,1,bacteria,99653,Rhodococcus koreensis,8,9,9
1827,1,bacteria,103816,Rhodococcus pyridinivorans,5,16,16
1827,1,bacteria,1829,Rhodococcus rhodochrous,4,9,9
1827,1,bacteria,2987751,Rhodococcus antarcticus,4,4,4
1827,1,bacteria,2811421,Rhodococcus pseudokoreensis,4,4,4
