parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1301,1,bacteria,1305,Streptococcus sanguinis,61041,62546,62546
2608887,1,bacteria,2610896,Streptococcus sp. LPB0220,5455,6138,6138
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,1151,1197,1197
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,993,1020,1020
2608887,1,bacteria,1839799,Streptococcus sp. FDAARGOS_192,357,462,462
2608887,1,bacteria,3077723,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,15,17,17
2608887,1,bacteria,3098075,Streptococcus sp. S1,11,11,11
2608887,1,bacteria,3098076,Streptococcus sp. S5,8,9,9
2608887,1,bacteria,1759399,Streptococcus sp. A12,8,8,8
2608887,1,bacteria,2763068,Streptococcus sp. NSJ-72,6,9,9
2608887,1,bacteria,1902136,Streptococcus sp. NPS 308,4,4,4
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,3,3,3
2608887,1,bacteria,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,3,3,3
2608887,1,bacteria,2975324,Streptococcus sp. FSL R7-0248,3,3,3
2608887,1,bacteria,2954545,Streptococcus sp. FSL W7-1342,3,6,6
2608887,1,bacteria,712623,Streptococcus sp. oral taxon 061,2,2,2
2608887,1,bacteria,2972784,Streptococcus sp. Marseille-Q6470,2,2,2
2608887,1,bacteria,712624,Streptococcus sp. oral taxon 064,1,1,1
2608887,1,bacteria,2576376,Streptococcus sp. 1643,1,1,1
2608887,1,bacteria,2954513,Streptococcus sp. FSL K6-1323,1,1,1
2608887,1,bacteria,2975349,Streptococcus sp. FSL W8-0197,1,1,1
2608887,1,bacteria,3020829,Streptococcus sp. HN38,1,1,1
2608887,1,bacteria,3028083,Streptococcus sp. 29892,1,1,1
1301,1,bacteria,1433513,Streptococcus gwangjuense,4715,5005,5005
1301,1,bacteria,1313,Streptococcus pneumoniae,3778,4059,4059
1301,1,bacteria,1304,Streptococcus salivarius,3090,3515,3515
1301,1,bacteria,28037,Streptococcus mitis,2854,2984,2984
1301,1,bacteria,1335,Streptococcus equinus,2167,2262,2262
1301,1,bacteria,2382163,Streptococcus koreensis,1900,2269,2269
1301,1,bacteria,1302,Streptococcus gordonii,1743,1759,1759
1301,1,bacteria,1303,Streptococcus oralis,1496,1593,1593
1301,1,bacteria,45634,Streptococcus cristatus,1243,1259,1259
1301,1,bacteria,1318,Streptococcus parasanguinis,25,26,26
1301,1,bacteria,1308,Streptococcus thermophilus,23,24,24
671232,1,bacteria,1338,Streptococcus intermedius,9,10,10
671232,1,bacteria,76860,Streptococcus constellatus,5,7,7
671232,1,bacteria,1328,Streptococcus anginosus,2,2,2
1301,1,bacteria,1234680,Streptococcus rubneri,15,16,16
1301,1,bacteria,113107,Streptococcus australis,14,16,16
1301,1,bacteria,1156431,Streptococcus ilei,10,11,11
119603,1,bacteria,1336,Streptococcus equi,7,7,7
119603,1,bacteria,1334,Streptococcus dysgalactiae,3,3,3
1301,1,bacteria,1307,Streptococcus suis,9,9,9
1301,1,bacteria,1343,Streptococcus vestibularis,9,9,9
1301,1,bacteria,684066,Streptococcus lactarius,6,6,6
1301,1,bacteria,1314,Streptococcus pyogenes,5,5,5
1301,1,bacteria,257758,Streptococcus pseudopneumoniae,5,5,5
1301,1,bacteria,1348,Streptococcus parauberis,4,4,4
1301,1,bacteria,1501662,Streptococcus parasuis,3,3,3
