parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1269,1,bacteria,1273,Micrococcus lylae,8629,8711,8711
1269,1,bacteria,1270,Micrococcus luteus,6544,8426,8426
2620948,1,bacteria,3142261,Micrococcus sp. 2A,10,10,10
2620948,1,bacteria,3101753,Micrococcus sp. HOU1,6,10,10
2620948,1,bacteria,1179670,Micrococcus sp. KBS0714,4,9,9
2620948,1,bacteria,2995171,Micrococcus sp. SL257,1,3,3
1269,1,bacteria,566027,Micrococcus yunnanensis,13,29,29
1269,1,bacteria,574650,Micrococcus terreus,2,2,2
1269,1,bacteria,2856555,Micrococcus porci,2,2,2
32207,1,bacteria,43675,Rothia mucilaginosa,7529,7561,7561
32207,1,bacteria,2047,Rothia dentocariosa,563,568,568
32207,1,bacteria,172042,Rothia aeria,4,4,4
32207,1,bacteria,85336,Rothia nasimurium,3,3,3
32207,1,bacteria,169480,Rothia amarae,3,3,3
2689056,1,bacteria,2810516,Rothia sp. ZJ932,1,1,1
2689056,1,bacteria,3047030,Rothia sp. SD9660Na,1,1,1
32207,1,bacteria,37923,Rothia kristinae,1,1,1
32207,1,bacteria,396015,Rothia terrae,1,1,1
235627,1,bacteria,2894192,Arthrobacter sp. zg-Y820,6,6,6
235627,1,bacteria,2894187,Arthrobacter sp. zg-Y919,4,4,4
235627,1,bacteria,2991715,Arthrobacter sp. ATA002,3,3,3
235627,1,bacteria,2828862,Arthrobacter sp. Helios,2,2,2
235627,1,bacteria,1118963,Arthrobacter sp. Rue61a,2,2,2
235627,1,bacteria,2575374,Arthrobacter sp. 24S4-2,1,1,1
235627,1,bacteria,2017685,Arthrobacter sp. PM3,1,1,1
235627,1,bacteria,1704044,Arthrobacter sp. ERGS1:01,1,1,1
235627,1,bacteria,1494608,Arthrobacter sp. PAMC 25486,1,1,1
235627,1,bacteria,2651199,Arthrobacter sp. CDRTa11,1,1,1
235627,1,bacteria,1357915,Arthrobacter sp. QXT-31,1,1,1
235627,1,bacteria,2654190,Arthrobacter sp. JZ12,1,1,1
235627,1,bacteria,2879617,Arthrobacter sp. FW305-BF8,1,1,1
235627,1,bacteria,2831000,Arthrobacter sp. NicSoilC5,1,2,2
235627,1,bacteria,3039385,Arthrobacter sp. Y-9,1,1,1
1663,1,bacteria,37921,Arthrobacter agilis,4,4,4
1663,1,bacteria,2211210,Arthrobacter dokdonellae,4,4,4
1663,1,bacteria,656366,Arthrobacter alpinus,1,1,1
1742993,1,bacteria,85085,Pseudarthrobacter chlorophenolicus,3,3,3
1742993,1,bacteria,1671,Pseudarthrobacter oxydans,2,2,2
2647000,1,bacteria,2596911,Pseudarthrobacter sp. NBSH8,1,1,1
2647000,1,bacteria,2772401,Pseudarthrobacter sp. BIM B-2242,1,1,1
2646595,1,bacteria,2020377,Sinomonas sp. R1AF57,5,5,5
2639426,1,bacteria,2853258,Paeniglutamicibacter sp. Y32M11,3,3,3
2639426,1,bacteria,2986919,Paeniglutamicibacter sp. ZC-3,2,2,2
57493,1,bacteria,71999,Kocuria palustris,2,2,2
57493,1,bacteria,1049583,Kocuria indica,1,2,2
2634190,1,bacteria,2782567,Paenarthrobacter sp. GOM3,1,3,3
1742991,1,bacteria,98671,Pseudoglutamicibacter albus,3,3,3
1742989,1,bacteria,1933880,Glutamicibacter halophytocola,2,3,3
1645,1,bacteria,1646,Renibacterium salmoninarum,2,2,2
2632435,1,bacteria,3073268,Citricoccus sp. I39-566,1,2,2
2609290,1,bacteria,367477,Microbacterium sp. XT11,2,2,2
2609290,1,bacteria,2875948,Microbacterium sp. cx-55,2,2,2
2609290,1,bacteria,3035531,Microbacterium sp. BDGP8,2,7,7
2609290,1,bacteria,2014534,Microbacterium sp. PM5,2,2,2
2609290,1,bacteria,2909588,Microbacterium sp. KUDC0406,1,1,1
2609290,1,bacteria,2861281,Microbacterium sp. PAMC22086,1,2,2
2609290,1,bacteria,1714373,Microbacterium sp. No. 7,1,1,1
2609290,1,bacteria,3050384,Microbacterium sp. ET2,1,1,1
2609290,1,bacteria,2981139,Microbacterium sp. AB,1,1,1
2609290,1,bacteria,3049072,Microbacterium sp. zg-Y818,1,1,1
2609290,1,bacteria,3049069,Microbacterium sp. zg-B96,1,1,1
2609290,1,bacteria,3135262,Microbacterium sp. LWO13-1.2,1,1,1
33882,1,bacteria,69367,Microbacterium luteolum,3,3,3
33882,1,bacteria,3079935,Microbacterium limosum,1,1,1
33882,1,bacteria,3028316,Microbacterium horticulturae,1,1,1
33882,1,bacteria,2909587,Microbacterium elymi,1,1,1
33882,1,bacteria,2851649,Microbacterium sufflavum,1,1,1
33882,1,bacteria,2782168,Microbacterium atlanticum,1,1,1
33882,1,bacteria,2509458,Microbacterium protaetiae,1,1,1
55968,1,bacteria,1935379,Leucobacter muris,3,6,6
2621730,1,bacteria,2813744,Leucobacter sp. CX169,1,1,1
2621730,1,bacteria,2875729,Leucobacter sp. Psy1,1,1,1
55968,1,bacteria,2714934,Leucobacter insecticola,1,1,1
2649013,1,bacteria,1897061,Cryobacterium sp. SO1,2,2,2
2649013,1,bacteria,1897060,Cryobacterium sp. SO2,1,1,1
2649013,1,bacteria,2861288,Cryobacterium sp. PAMC25264,1,1,1
69578,1,bacteria,2220095,Cryobacterium soli,2,2,2
2623385,1,bacteria,2986279,Aurantimicrobium sp. INA4,4,5,5
33877,1,bacteria,659012,Agromyces soli,2,2,2
33877,1,bacteria,2509455,Agromyces protaetiae,1,1,1
2639701,1,bacteria,2932244,Agromyces sp. H17E-10,1,1,1
1573,1,bacteria,28447,Clavibacter michiganensis,1,4,4
2632331,1,bacteria,2508880,Salinibacterium sp. UTAS2018,1,1,1
2632331,1,bacteria,2708338,Salinibacterium sp. ZJ450,1,1,1
235888,1,bacteria,2079791,Salinibacterium hongtaonis,1,1,1
257496,1,bacteria,3049047,Curtobacterium sp. DN_7.5,1,1,1
257496,1,bacteria,2175620,Curtobacterium sp. MCLR17_036,1,1,1
