parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1269,1,bacteria,1273,Micrococcus lylae,8655,8731,8731
1269,1,bacteria,1270,Micrococcus luteus,6628,8382,8382
2620948,1,bacteria,3101753,Micrococcus sp. HOU1,11,17,17
2620948,1,bacteria,3142261,Micrococcus sp. 2A,7,7,7
2620948,1,bacteria,1179670,Micrococcus sp. KBS0714,6,13,13
2620948,1,bacteria,2995171,Micrococcus sp. SL257,3,9,9
1269,1,bacteria,566027,Micrococcus yunnanensis,11,24,24
1269,1,bacteria,574650,Micrococcus terreus,2,2,2
1269,1,bacteria,2856555,Micrococcus porci,2,2,2
32207,1,bacteria,43675,Rothia mucilaginosa,7532,7560,7560
32207,1,bacteria,2047,Rothia dentocariosa,563,567,567
32207,1,bacteria,172042,Rothia aeria,6,6,6
32207,1,bacteria,37923,Rothia kristinae,2,2,2
2689056,1,bacteria,2810516,Rothia sp. ZJ932,2,2,2
32207,1,bacteria,85336,Rothia nasimurium,1,1,1
235627,1,bacteria,2894187,Arthrobacter sp. zg-Y919,5,5,5
235627,1,bacteria,1704044,Arthrobacter sp. ERGS1:01,3,3,3
235627,1,bacteria,290399,Arthrobacter sp. FB24,2,2,2
235627,1,bacteria,1357915,Arthrobacter sp. QXT-31,2,2,2
235627,1,bacteria,1118963,Arthrobacter sp. Rue61a,2,2,2
235627,1,bacteria,2830995,Arthrobacter sp. StoSoilB20,1,1,1
235627,1,bacteria,2830992,Arthrobacter sp. StoSoilB5,1,1,1
235627,1,bacteria,2828862,Arthrobacter sp. Helios,1,1,1
235627,1,bacteria,2651199,Arthrobacter sp. CDRTa11,1,1,1
235627,1,bacteria,2886932,Arthrobacter sp. zg-Y1110,1,1,1
235627,1,bacteria,2894192,Arthrobacter sp. zg-Y820,1,1,1
235627,1,bacteria,1494608,Arthrobacter sp. PAMC 25486,1,1,1
235627,1,bacteria,2972479,Arthrobacter sp. CJ23,1,1,1
235627,1,bacteria,2987701,Arthrobacter sp. YA7-1,1,1,1
235627,1,bacteria,3039385,Arthrobacter sp. Y-9,1,1,1
1663,1,bacteria,37921,Arthrobacter agilis,5,5,5
1663,1,bacteria,2211210,Arthrobacter dokdonellae,1,1,1
1663,1,bacteria,2486855,Arthrobacter sulfonylureivorans,1,1,1
1663,1,bacteria,1670,Arthrobacter citreus,1,1,1
1663,1,bacteria,199136,Arthrobacter koreensis,1,1,1
2639426,1,bacteria,2853258,Paeniglutamicibacter sp. Y32M11,6,6,6
2639426,1,bacteria,2986919,Paeniglutamicibacter sp. ZC-3,1,1,1
1742993,1,bacteria,85085,Pseudarthrobacter chlorophenolicus,3,3,3
1742993,1,bacteria,1671,Pseudarthrobacter oxydans,2,2,2
2647000,1,bacteria,2596911,Pseudarthrobacter sp. NBSH8,1,1,1
1742989,1,bacteria,1933880,Glutamicibacter halophytocola,2,3,3
1742989,1,bacteria,1775880,Glutamicibacter mishrai,1,2,2
57493,1,bacteria,71999,Kocuria palustris,2,4,4
1742991,1,bacteria,98671,Pseudoglutamicibacter albus,3,3,3
2646595,1,bacteria,2020377,Sinomonas sp. R1AF57,2,2,2
2078575,1,bacteria,1618207,Psychromicrobium lacuslunae,1,1,1
2632435,1,bacteria,3073268,Citricoccus sp. I39-566,1,1,1
1645,1,bacteria,1646,Renibacterium salmoninarum,1,1,1
2609290,1,bacteria,2875948,Microbacterium sp. cx-55,2,2,2
2609290,1,bacteria,367477,Microbacterium sp. XT11,1,1,1
2609290,1,bacteria,2909588,Microbacterium sp. KUDC0406,1,1,1
2609290,1,bacteria,3135260,Microbacterium sp. LWH13-1.2,1,1,1
2609290,1,bacteria,3050384,Microbacterium sp. ET2,1,1,1
2609290,1,bacteria,2483401,Microbacterium sp. 10M-3C3,1,1,1
33882,1,bacteria,3079935,Microbacterium limosum,3,5,5
33882,1,bacteria,2509458,Microbacterium protaetiae,2,2,2
33882,1,bacteria,2909587,Microbacterium elymi,2,2,2
33882,1,bacteria,273677,Microbacterium oleivorans,1,1,1
33882,1,bacteria,515415,Microbacterium invictum,1,1,1
33882,1,bacteria,344163,Microbacterium terricola,1,1,1
33882,1,bacteria,2708079,Microbacterium fandaimingii,1,1,1
33882,1,bacteria,2782168,Microbacterium atlanticum,1,1,1
33882,1,bacteria,2851649,Microbacterium sufflavum,1,1,1
55968,1,bacteria,2714934,Leucobacter insecticola,5,5,5
55968,1,bacteria,1935379,Leucobacter muris,3,5,5
55968,1,bacteria,340320,Leucobacter luti,2,2,2
2621730,1,bacteria,2813744,Leucobacter sp. CX169,1,1,1
2621730,1,bacteria,2875729,Leucobacter sp. Psy1,1,1,1
55968,1,bacteria,2714935,Leucobacter viscericola,2,2,2
55968,1,bacteria,2873270,Leucobacter tenebrionis,1,1,1
55968,1,bacteria,2932245,Leucobacter rhizosphaerae,1,1,1
1573,1,bacteria,28447,Clavibacter michiganensis,4,8,8
