parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
1301,1,bacteria,1307,Streptococcus suis,2335,2426,2427
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,845,872,872
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,800,834,834
2608887,1,bacteria,1839799,Streptococcus sp. FDAARGOS_192,361,492,492
2608887,1,bacteria,2610896,Streptococcus sp. LPB0220,199,227,227
2608887,1,bacteria,2420310,Streptococcus sp. FDAARGOS_522,38,494,494
2608887,1,bacteria,2420309,Streptococcus sp. FDAARGOS_521,6,94,94
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,3,3,3
2608887,1,bacteria,2598457,Streptococcus sp. KS 6,3,3,3
2608887,1,bacteria,2420308,Streptococcus sp. FDAARGOS_520,2,81,81
2608887,1,bacteria,3028082,Streptococcus sp. 29896,2,2,2
2608887,1,bacteria,1759399,Streptococcus sp. A12,2,2,2
2608887,1,bacteria,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,1,1,1
2608887,1,bacteria,2763068,Streptococcus sp. NSJ-72,1,1,1
2608887,1,bacteria,2972784,Streptococcus sp. Marseille-Q6470,1,1,1
2608887,1,bacteria,2993430,Streptococcus sp. SP4011,1,1,1
1301,1,bacteria,1310,Streptococcus sobrinus,2270,2274,2275
1301,1,bacteria,1308,Streptococcus thermophilus,2159,2207,2208
1301,1,bacteria,1311,Streptococcus agalactiae,2098,5086,5089
119603,1,bacteria,1334,Streptococcus dysgalactiae,2054,2802,2804
119603,1,bacteria,1336,Streptococcus equi,13,13,13
671232,1,bacteria,1338,Streptococcus intermedius,1206,1254,1254
671232,1,bacteria,1328,Streptococcus anginosus,452,509,509
671232,1,bacteria,76860,Streptococcus constellatus,122,577,577
1301,1,bacteria,1302,Streptococcus gordonii,1111,1122,1122
1301,1,bacteria,1346,Streptococcus iniae,1019,1025,1025
1301,1,bacteria,28037,Streptococcus mitis,895,945,945
