parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
583,1,bacteria,102862,Proteus penneri,4555,4757,4757
583,1,bacteria,585,Proteus vulgaris,3036,3330,3330
583,1,bacteria,584,Proteus mirabilis,15,15,15
583,1,bacteria,1574161,Proteus terrae,6,7,7
583,1,bacteria,183417,Proteus hauseri,3,3,3
257482,1,bacteria,1921565,Proteus sp. CD3,1,1,1
257482,1,bacteria,2697019,Proteus sp. ZN5,1,1,1
583,1,bacteria,2050967,Proteus faecis,2,2,2
583,1,bacteria,3034648,Proteus appendicitidis,1,1,1
586,1,bacteria,588,Providencia stuartii,1189,3406,3406
2633465,1,bacteria,3015951,Providencia sp. 21OH12SH02B-Prov,21,101,101
2633465,1,bacteria,2939731,Providencia sp. PROV188,3,3,3
2633465,1,bacteria,2828763,Providencia sp. R33,1,1,1
2633465,1,bacteria,2949758,Providencia sp. PROV024,1,8,8
586,1,bacteria,333965,Providencia vermicola,13,136,136
586,1,bacteria,333962,Providencia heimbachae,4,4,4
586,1,bacteria,516075,Providencia sneebia,4,4,4
586,1,bacteria,2923283,Providencia manganoxydans,3,3,3
586,1,bacteria,587,Providencia rettgeri,2,8,8
586,1,bacteria,158850,Providencia rustigianii,2,2,2
586,1,bacteria,126385,Providencia alcalifaciens,1,1,1
586,1,bacteria,2027290,Providencia huaxiensis,1,1,1
2627083,1,bacteria,3041619,Arsenophonus sp. aPb,1,1,1
570,1,bacteria,1463165,Klebsiella quasipneumoniae,1750,2900,2900
570,1,bacteria,244366,Klebsiella variicola,1131,3293,3293
570,1,bacteria,571,Klebsiella oxytoca,678,725,725
570,1,bacteria,573,Klebsiella pneumoniae,143,1101,1101
570,1,bacteria,548,Klebsiella aerogenes,12,12,12
570,1,bacteria,2489010,Klebsiella africana,8,9,9
570,1,bacteria,2026240,Klebsiella quasivariicola,6,7,7
2608929,1,bacteria,3081203,Klebsiella sp. w6,1,15,15
2608929,1,bacteria,2897413,Klebsiella sp. KPN54798,1,47,47
570,1,bacteria,2153354,Klebsiella huaxiensis,3,3,3
570,1,bacteria,1134687,Klebsiella michiganensis,2,62,62
570,1,bacteria,2058152,Klebsiella grimontii,2,6,6
570,1,bacteria,2587529,Klebsiella pasteurii,1,3,3
561,1,bacteria,562,Escherichia coli,10,15,15
354276,1,bacteria,61645,Enterobacter asburiae,1,2,2
354276,1,bacteria,299767,Enterobacter ludwigii,1,3,3
2644389,1,bacteria,2742662,Citrobacter sp. RHBSTW-00696,2,5,5
1344959,1,bacteria,546,Citrobacter freundii,1,1,1
544,1,bacteria,2562449,Citrobacter tructae,1,1,1
590,1,bacteria,28901,Salmonella enterica,3,7,7
3077955,1,bacteria,3077956,Candidatus Regiella endosymbiont of Tuberolachnus salignus,1,1,1
199891,1,bacteria,1835721,secondary endosymbiont of Trabutina mannipara,1,1,1
1906660,1,bacteria,1778264,Candidatus Mikella endobia,1,1,1
620,1,bacteria,622,Shigella dysenteriae,1,1,1
36866,1,bacteria,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea,1,1,1
2815296,1,bacteria,2579935,Jejubacter calystegiae,1,1,1
122277,1,bacteria,3073862,Pectobacterium araliae,1,1,1
122277,1,bacteria,1905730,Pectobacterium parmentieri,1,1,1
71655,1,bacteria,2722756,Brenneria izadpanahii,1,1,1
32199,1,bacteria,9,Buchnera aphidicola,2,2,2
551,1,bacteria,2681984,Erwinia sorbitola,1,1,1
613,1,bacteria,28151,Serratia proteamaculans,1,1,1
613,1,bacteria,614,Serratia liquefaciens,1,1,1
629,1,bacteria,29486,Yersinia ruckeri,1,1,1
84565,1,bacteria,1486991,Candidatus Sodalis pierantonius,1,1,1
724,1,bacteria,735,Haemophilus parahaemolyticus,2235,2248,2248
724,1,bacteria,249188,Haemophilus pittmaniae,1934,1948,1948
724,1,bacteria,727,Haemophilus influenzae,636,691,691
724,1,bacteria,726,Haemophilus haemolyticus,603,622,622
724,1,bacteria,729,Haemophilus parainfluenzae,383,387,387
292486,1,bacteria,728,Avibacterium paragallinarum,1,3,3
416916,1,bacteria,732,Aggregatibacter aphrophilus,1,1,1
1649317,1,bacteria,123824,Frederiksenia canicola,1,1,1
476528,1,bacteria,47735,Bibersteinia trehalosi,1,1,1
214906,1,bacteria,731,Histophilus somni,1,1,1
445,1,bacteria,28082,Legionella anisa,2328,2416,2416
445,1,bacteria,450,Legionella longbeachae,1213,1229,1229
445,1,bacteria,451,Legionella micdadei,228,228,228
2622702,1,bacteria,2746060,Legionella sp. PC1000,19,19,19
2622702,1,bacteria,2755562,Legionella sp. PC997,18,18,18
2622702,1,bacteria,2662448,Legionella sp. MW5194,6,6,6
445,1,bacteria,446,Legionella pneumophila,30,32,32
445,1,bacteria,28087,Legionella sainthelensi,21,21,21
445,1,bacteria,1071983,Legionella cardiaca,14,14,14
445,1,bacteria,96230,Legionella fallonii,14,14,14
445,1,bacteria,45067,Legionella lansingensis,13,13,13
445,1,bacteria,449,Legionella hackeliae,11,11,11
445,1,bacteria,96232,Legionella lytica,11,11,11
445,1,bacteria,28084,Legionella cherrii,10,10,10
445,1,bacteria,2708020,Legionella antarctica,8,8,8
445,1,bacteria,29423,Legionella oakridgensis,6,6,6
445,1,bacteria,452,Legionella spiritensis,6,6,6
445,1,bacteria,1867846,Legionella clemsonensis,5,5,5
445,1,bacteria,454,Legionella israelensis,5,5,5
445,1,bacteria,66969,Legionella waltersii,4,4,4
445,1,bacteria,456,Legionella jordanis,3,3,3
445,1,bacteria,45065,Legionella geestiana,1,1,1
445,1,bacteria,45056,Legionella adelaidensis,1,1,1
461,1,bacteria,463,Fluoribacter dumoffii,7,7,7
254245,1,bacteria,254246,Aquicella lusitana,1,1,1
254245,1,bacteria,254247,Aquicella siphonis,1,1,1
136843,1,bacteria,294,Pseudomonas fluorescens,815,922,922
136843,1,bacteria,651740,Pseudomonas cedrina,1,1,1
136841,1,bacteria,287,Pseudomonas aeruginosa,797,1424,1424
196821,1,bacteria,1357074,Pseudomonas sp. LS44,1,1,1
196821,1,bacteria,2678259,Pseudomonas sp. Seg1,1,1,1
196821,1,bacteria,2895496,Pseudomonas sp. B21-059,1,2,2
196821,1,bacteria,2804761,Pseudomonas sp. 15A4,1,1,1
136845,1,bacteria,303,Pseudomonas putida,3,4,4
136845,1,bacteria,78327,Pseudomonas mosselii,1,1,1
286,1,bacteria,244566,Pseudomonas lurida,1,1,1
286,1,bacteria,158627,Pseudomonas graminis,1,1,1
251695,1,bacteria,317,Pseudomonas syringae,1,1,1
136842,1,bacteria,587753,Pseudomonas chlororaphis,1,1,1
578833,1,bacteria,316,Stutzerimonas stutzeri,1,1,1
83889,1,bacteria,490759,Marinobacter sp. BSs20148,1,1,1
53246,1,bacteria,107327,Pseudoalteromonas ulvae,7,7,7
53246,1,bacteria,339617,Pseudoalteromonas viridis,2,2,2
53246,1,bacteria,1348114,Pseudoalteromonas piratica,1,1,1
53246,1,bacteria,314281,Pseudoalteromonas tunicata,1,1,1
22,1,bacteria,38313,Shewanella algae,1,1,1
22,1,bacteria,256839,Shewanella decolorationis,1,2,2
196818,1,bacteria,2698686,Shewanella sp. Arc9-LZ,1,1,1
22,1,bacteria,60478,Shewanella amazonensis,1,1,1
226,1,bacteria,233316,Alteromonas stellipolaris,1,1,1
2614992,1,bacteria,1714845,Alteromonas sp. BL110,1,1,1
2685791,1,bacteria,3042615,Paraglaciecola sp. T6c,1,1,1
1751872,1,bacteria,1526571,Lacimicrobium alkaliphilum,1,1,1
2614829,1,bacteria,1874361,Idiomarina sp.,1,1,1
662,1,bacteria,1117707,Vibrio quintilis,2,2,2
662,1,bacteria,672,Vibrio vulnificus,1,1,1
662,1,bacteria,1918946,Vibrio palustris,1,1,1
