parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
970,1,bacteria,2754044,Selenomonas timonae,10467,10520,10520
2637378,1,bacteria,712538,Selenomonas sp. oral taxon 478,2121,2255,2255
2637378,1,bacteria,713030,Selenomonas sp. oral taxon 136,2,2,2
2637378,1,bacteria,1884263,Selenomonas sp. oral taxon 920,1,1,1
970,1,bacteria,971,Selenomonas ruminantium,1,1,1
970,1,bacteria,69823,Selenomonas sputigena,1,1,1
970,1,bacteria,135079,Selenomonas dianae,1,1,1
29465,1,bacteria,39778,Veillonella dispar,1569,1653,1653
29465,1,bacteria,29466,Veillonella parvula,1066,1073,1073
29465,1,bacteria,2682456,Veillonella nakazawae,848,936,936
2630086,1,bacteria,2682455,Veillonella sp. S12025-13,5,5,5
29465,1,bacteria,423477,Veillonella rogosae,2,2,2
29465,1,bacteria,39777,Veillonella atypica,1,1,1
29465,1,bacteria,248315,Veillonella rodentium,1,1,1
1378,1,bacteria,1379,Gemella haemolysans,6818,6848,6848
1378,1,bacteria,29391,Gemella morbillorum,1,1,1
2644029,1,bacteria,2991053,Fictibacillus sp. KU28468,4,7,7
2675266,1,bacteria,2921364,Peribacillus sp. FSL E2-0218,1,1,1
2837510,1,bacteria,254758,Siminovitchia fortis,1,2,2
44249,1,bacteria,1886670,Paenibacillus nuruki,1,1,1
1279,1,bacteria,1280,Staphylococcus aureus,1,1,1
1129704,1,bacteria,2055160,Kyrpidia spormannii,1,1,1
1301,1,bacteria,1307,Streptococcus suis,1815,1923,1923
1301,1,bacteria,257758,Streptococcus pseudopneumoniae,1648,1859,1859
1301,1,bacteria,28037,Streptococcus mitis,1258,1346,1346
1301,1,bacteria,1313,Streptococcus pneumoniae,27,28,28
2608887,1,bacteria,2972784,Streptococcus sp. Marseille-Q6470,2,2,2
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,2,2,2
2608887,1,bacteria,712624,Streptococcus sp. oral taxon 064,1,1,1
2608887,1,bacteria,2993430,Streptococcus sp. SP4011,1,1,1
1301,1,bacteria,1303,Streptococcus oralis,3,3,3
1301,1,bacteria,1501662,Streptococcus parasuis,3,3,3
1301,1,bacteria,1305,Streptococcus sanguinis,2,2,2
1301,1,bacteria,1340,Streptococcus porcinus,2,2,2
1301,1,bacteria,1345,Streptococcus ferus,1,1,1
1301,1,bacteria,113107,Streptococcus australis,1,1,1
1301,1,bacteria,45634,Streptococcus cristatus,1,1,1
1301,1,bacteria,2781599,Streptococcus oriscaviae,1,1,1
1301,1,bacteria,1314,Streptococcus pyogenes,1,1,1
2767879,1,bacteria,1007676,Companilactobacillus ginsenosidimutans,1,1,1
2767885,1,bacteria,1599,Latilactobacillus sakei,1,1,1
1350,1,bacteria,1354,Enterococcus hirae,1,1,1
2608891,1,bacteria,2060307,Enterococcus sp. FDAARGOS_375,1,1,1
2747,1,bacteria,2751,Carnobacterium maltaromaticum,1,1,1
46205,1,bacteria,185007,Pseudobutyrivibrio xylanivorans,4,4,4
189330,1,bacteria,88431,Dorea longicatena,3,3,3
2625420,1,bacteria,3070215,Kineothrix sp. MB12-C1,1,1,1
207244,1,bacteria,649756,Anaerostipes hadrus,1,1,1
2811390,1,bacteria,2681861,Sporofaciens musculi,1,1,1
572511,1,bacteria,40520,Blautia obeum,1,1,1
2944198,1,bacteria,2763667,Wansuia hejianensis,1,1,1
2039240,1,bacteria,28446,Anaerotignum propionicum,1,1,1
2834348,1,bacteria,3030016,Caproicibacterium argilliputei,1,1,1
1508657,1,bacteria,2488810,Ruminiclostridium herbifermentans,1,1,1
1392389,1,bacteria,1297617,Intestinimonas butyriciproducens,1,1,1
44260,1,bacteria,1525,Moorella thermoacetica,1,1,1
1678,1,bacteria,216816,Bifidobacterium longum,11956,15460,15460
1678,1,bacteria,1685,Bifidobacterium breve,11,11,11
1678,1,bacteria,28026,Bifidobacterium pseudocatenulatum,5,5,5
1678,1,bacteria,158787,Bifidobacterium scardovii,3,3,3
1678,1,bacteria,1681,Bifidobacterium bifidum,2,2,2
1678,1,bacteria,1683,Bifidobacterium angulatum,2,2,2
1678,1,bacteria,1765219,Bifidobacterium eulemuris,2,2,2
1678,1,bacteria,1694,Bifidobacterium pseudolongum,2,2,2
2608897,1,bacteria,2983229,Bifidobacterium sp. ESL0769,1,1,1
1678,1,bacteria,1603886,Bifidobacterium lemurum,1,1,1
1678,1,bacteria,77635,Bifidobacterium subtile,1,1,1
1678,1,bacteria,35760,Bifidobacterium choerinum,1,1,1
1678,1,bacteria,33905,Bifidobacterium thermophilum,1,1,1
1269,1,bacteria,1270,Micrococcus luteus,2307,2902,2902
2620948,1,bacteria,3101753,Micrococcus sp. HOU1,12,19,19
2620948,1,bacteria,3142261,Micrococcus sp. 2A,4,4,4
2620948,1,bacteria,1179670,Micrococcus sp. KBS0714,1,2,2
2620948,1,bacteria,2995171,Micrococcus sp. SL257,1,3,3
1269,1,bacteria,566027,Micrococcus yunnanensis,6,13,13
1269,1,bacteria,574650,Micrococcus terreus,2,2,2
32207,1,bacteria,2047,Rothia dentocariosa,718,721,721
32207,1,bacteria,43675,Rothia mucilaginosa,3,3,3
32207,1,bacteria,37923,Rothia kristinae,1,1,1
235627,1,bacteria,2894192,Arthrobacter sp. zg-Y820,2,2,2
235627,1,bacteria,2830995,Arthrobacter sp. StoSoilB20,1,1,1
2609290,1,bacteria,3135262,Microbacterium sp. LWO13-1.2,1,1,1
2609290,1,bacteria,1906274,Microbacterium sp. JZ31,1,1,1
2609290,1,bacteria,3050384,Microbacterium sp. ET2,1,1,1
33882,1,bacteria,904291,Microbacterium sediminis,1,2,2
33882,1,bacteria,3028316,Microbacterium horticulturae,1,1,1
33882,1,bacteria,2782168,Microbacterium atlanticum,1,1,1
33886,1,bacteria,59737,Rathayibacter iranicus,1,1,1
69578,1,bacteria,1259258,Cryobacterium breve,1,1,1
1434022,1,bacteria,1162966,Naasia aerilata,1,1,1
2624265,1,bacteria,2583822,Plantibacter sp. M259,1,1,1
2632331,1,bacteria,2603292,Salinibacterium sp. dk2585,1,1,1
367298,1,bacteria,1690220,Phycicoccus endophyticus,1,1,1
2637926,1,bacteria,2714941,Phycicoccus sp. HDW14,1,1,1
2620175,1,bacteria,3073064,Cellulomonas sp. ATA003,1,1,1
2638618,1,bacteria,2758442,Actinotalea sp. JY-7876,1,1,1
2615080,1,bacteria,2908651,Ornithinimicrobium sp. INDO-MA30-4,1,1,1
265976,1,bacteria,1078471,Serinicoccus profundi,1,1,1
1696,1,bacteria,1136497,Brevibacterium siliguriense,1,1,1
36739,1,bacteria,1630135,Dermabacter vaginalis,1,1,1
626119,1,bacteria,2897773,Ruania halotolerans,1,1,1
154116,1,bacteria,2589797,Georgenia yuyongxinii,1,1,1
60919,1,bacteria,60920,Sanguibacter keddieii,1,1,1
1654,1,bacteria,1852377,Actinomyces pacaensis,1406,1417,1417
1654,1,bacteria,1656,Actinomyces viscosus,1,1,1
1654,1,bacteria,1659,Actinomyces israelii,1,1,1
1654,1,bacteria,1655,Actinomyces naeslundii,1,1,1
2529408,1,bacteria,1660,Schaalia odontolytica,786,812,812
2691889,1,bacteria,3059028,Schaalia sp. HMT-172,489,524,524
2691889,1,bacteria,2794089,Schaalia sp. 19OD2882,5,5,5
2691889,1,bacteria,2709403,Schaalia sp. ZJ405,1,1,1
2529408,1,bacteria,52773,Schaalia meyeri,40,40,40
2529408,1,bacteria,131111,Schaalia turicensis,4,4,4
2529408,1,bacteria,131110,Schaalia radingae,1,1,1
2529408,1,bacteria,181487,Schaalia cardiffensis,1,1,1
2740557,1,bacteria,178339,Pauljensenia hongkongensis,9,9,9
1069494,1,bacteria,445930,Trueperella abortisuis,1,1,1
2692113,1,bacteria,66228,Gleimia europaea,1,1,1
1716,1,bacteria,38304,Corynebacterium tuberculostearicum,1722,1765,1765
1716,1,bacteria,161895,Corynebacterium phocae,2,2,2
1716,1,bacteria,43765,Corynebacterium amycolatum,2,3,3
1716,1,bacteria,1231000,Corynebacterium lactis,1,1,1
1716,1,bacteria,1783348,Corynebacterium guangdongense,1,1,1
1716,1,bacteria,38289,Corynebacterium jeikeium,1,1,1
1716,1,bacteria,1724,Corynebacterium renale,1,1,1
1716,1,bacteria,2675219,Corynebacterium occultum,1,1,1
1716,1,bacteria,43768,Corynebacterium matruchotii,1,1,1
1866885,1,bacteria,2487344,Mycolicibacterium nivoides,1,1,1
2657482,1,bacteria,875808,Gordonia sp. NB41Y,1,1,1
2657482,1,bacteria,2742602,Gordonia sp. X0973,1,1,1
1817,1,bacteria,209247,Nocardia yamanashiensis,1,1,1
2593676,1,bacteria,2903872,Streptomyces sp. NBC_01451,1,1,1
2593676,1,bacteria,2903878,Streptomyces sp. NBC_01465,1,1,1
2593676,1,bacteria,2797167,Streptomyces sp. HSG2,1,1,1
1883,1,bacteria,2717324,Streptomyces liangshanensis,1,2,2
1883,1,bacteria,2548456,Streptomyces aquilus,1,2,2
1839,1,bacteria,2736757,Nocardioides campestrisoli,2,2,2
1839,1,bacteria,2589074,Nocardioides sambongensis,1,1,1
1743,1,bacteria,1744,Propionibacterium freudenreichii,1,2,2
