parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
671232,1,bacteria,1328,Streptococcus anginosus,2681,3192,3192
671232,1,bacteria,1338,Streptococcus intermedius,2472,2646,2646
671232,1,bacteria,76860,Streptococcus constellatus,13,24,24
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,2913,3040,3040
2608887,1,bacteria,2610896,Streptococcus sp. LPB0220,1017,1179,1179
2608887,1,bacteria,1839799,Streptococcus sp. FDAARGOS_192,386,579,579
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,365,380,380
2608887,1,bacteria,2598457,Streptococcus sp. KS 6,16,19,19
2608887,1,bacteria,2763068,Streptococcus sp. NSJ-72,9,17,17
2608887,1,bacteria,3077723,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,5,6,6
2608887,1,bacteria,712623,Streptococcus sp. oral taxon 061,3,3,3
2608887,1,bacteria,2993430,Streptococcus sp. SP4011,3,3,3
2608887,1,bacteria,3098076,Streptococcus sp. S5,2,2,2
2608887,1,bacteria,3098075,Streptococcus sp. S1,2,2,2
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,2,2,2
2608887,1,bacteria,712624,Streptococcus sp. oral taxon 064,2,3,3
2608887,1,bacteria,1902136,Streptococcus sp. NPS 308,2,2,2
2608887,1,bacteria,2576376,Streptococcus sp. 1643,1,1,1
2608887,1,bacteria,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,1,1,1
2608887,1,bacteria,3038077,Streptococcus sp. D7B5,1,1,1
2608887,1,bacteria,3028082,Streptococcus sp. 29896,1,1,1
1301,1,bacteria,1313,Streptococcus pneumoniae,2660,3120,3120
1301,1,bacteria,45634,Streptococcus cristatus,1022,1041,1041
1301,1,bacteria,1302,Streptococcus gordonii,969,984,984
1301,1,bacteria,1304,Streptococcus salivarius,909,1129,1129
1301,1,bacteria,1305,Streptococcus sanguinis,851,888,888
1301,1,bacteria,1308,Streptococcus thermophilus,645,712,712
1301,1,bacteria,1335,Streptococcus equinus,421,453,453
1301,1,bacteria,1433513,Streptococcus gwangjuense,370,409,409
1301,1,bacteria,1303,Streptococcus oralis,362,401,401
1301,1,bacteria,28037,Streptococcus mitis,327,353,353
1301,1,bacteria,1307,Streptococcus suis,278,293,293
1301,1,bacteria,2382163,Streptococcus koreensis,123,165,165
1301,1,bacteria,2490633,Streptococcus periodonticum,9,13,13
1301,1,bacteria,1314,Streptococcus pyogenes,8,8,8
119603,1,bacteria,1336,Streptococcus equi,5,5,5
119603,1,bacteria,1334,Streptococcus dysgalactiae,2,2,2
1301,1,bacteria,1318,Streptococcus parasanguinis,6,6,6
1301,1,bacteria,113107,Streptococcus australis,6,7,7
1301,1,bacteria,33040,Streptococcus milleri,6,9,9
1301,1,bacteria,257758,Streptococcus pseudopneumoniae,3,3,3
1301,1,bacteria,29389,Streptococcus alactolyticus,2,2,2
1301,1,bacteria,1343,Streptococcus vestibularis,2,2,2
1301,1,bacteria,1156431,Streptococcus ilei,2,2,2
1301,1,bacteria,1234680,Streptococcus rubneri,2,2,2
1301,1,bacteria,1501662,Streptococcus parasuis,2,2,2
1301,1,bacteria,1111760,Streptococcus troglodytae,1,1,1
1301,1,bacteria,684066,Streptococcus lactarius,1,1,1
1301,1,bacteria,2819619,Streptococcus toyakuensis,1,1,1
1301,1,bacteria,400065,Streptococcus merionis,1,1,1
1301,1,bacteria,361101,Streptococcus pseudoporcinus,1,1,1
1301,1,bacteria,315405,Streptococcus gallolyticus,1,1,1
1301,1,bacteria,1811193,Streptococcus pantholopis,1,1,1
1301,1,bacteria,2021971,Streptococcus respiraculi,1,1,1
1301,1,bacteria,150055,Streptococcus lutetiensis,1,1,1
1301,1,bacteria,68892,Streptococcus infantis,1,1,1
