parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,bracken_classified_reads,nt_rpm
29465,1,bacteria,29466,Veillonella parvula,4840,4892,4892
29465,1,bacteria,2682456,Veillonella nakazawae,2535,2869,2869
29465,1,bacteria,39777,Veillonella atypica,2513,2532,2532
29465,1,bacteria,39778,Veillonella dispar,1092,1151,1151
29465,1,bacteria,423477,Veillonella rogosae,15,15,15
2630086,1,bacteria,2682455,Veillonella sp. S12025-13,10,10,10
29465,1,bacteria,248315,Veillonella rodentium,2,2,2
906,1,bacteria,2144175,Megasphaera stantonii,2,2,2
2637378,1,bacteria,712538,Selenomonas sp. oral taxon 478,4342,4602,4602
2637378,1,bacteria,1884263,Selenomonas sp. oral taxon 920,3,3,3
970,1,bacteria,69823,Selenomonas sputigena,3,3,3
970,1,bacteria,2754044,Selenomonas timonae,1,1,1
673272,1,bacteria,673273,uncultured Anaeromusa sp.,5,5,5
2629460,1,bacteria,484770,Pelosinus sp. UFO1,2,2,2
1301,1,bacteria,113107,Streptococcus australis,3476,4077,4077
1301,1,bacteria,28037,Streptococcus mitis,2761,2903,2903
1301,1,bacteria,1307,Streptococcus suis,1928,2036,2036
1301,1,bacteria,1335,Streptococcus equinus,1863,1960,1960
1301,1,bacteria,2686210,Streptococcus ruminicola,939,1106,1106
1301,1,bacteria,102684,Streptococcus infantarius,450,503,503
1301,1,bacteria,315405,Streptococcus gallolyticus,294,383,383
1301,1,bacteria,150055,Streptococcus lutetiensis,208,228,228
1301,1,bacteria,257758,Streptococcus pseudopneumoniae,142,158,158
1301,1,bacteria,59310,Streptococcus macedonicus,75,126,126
2608887,1,bacteria,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,7,7,7
2608887,1,bacteria,1759399,Streptococcus sp. A12,7,7,7
2608887,1,bacteria,3028082,Streptococcus sp. 29896,5,5,5
2608887,1,bacteria,2664091,Streptococcus sp. zg-86,5,5,5
2608887,1,bacteria,712623,Streptococcus sp. oral taxon 061,4,4,4
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,4,4,4
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,4,4,4
2608887,1,bacteria,3098075,Streptococcus sp. S1,3,3,3
2608887,1,bacteria,2954545,Streptococcus sp. FSL W7-1342,3,6,6
2608887,1,bacteria,3098076,Streptococcus sp. S5,2,2,2
2608887,1,bacteria,1902136,Streptococcus sp. NPS 308,2,2,2
2608887,1,bacteria,3077723,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,2,2,2
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,2,2,2
2608887,1,bacteria,2598457,Streptococcus sp. KS 6,1,1,1
2608887,1,bacteria,3038077,Streptococcus sp. D7B5,1,1,1
2608887,1,bacteria,3028084,Streptococcus sp. 29887,1,1,1
2608887,1,bacteria,2972784,Streptococcus sp. Marseille-Q6470,1,1,1
2608887,1,bacteria,3028083,Streptococcus sp. 29892,1,1,1
1301,1,bacteria,29389,Streptococcus alactolyticus,49,51,51
1301,1,bacteria,197614,Streptococcus pasteurianus,45,87,87
119603,1,bacteria,1334,Streptococcus dysgalactiae,17,24,24
119603,1,bacteria,1336,Streptococcus equi,7,7,7
1301,1,bacteria,1349,Streptococcus uberis,21,21,21
1301,1,bacteria,1303,Streptococcus oralis,18,19,19
1301,1,bacteria,1304,Streptococcus salivarius,18,20,20
1301,1,bacteria,1308,Streptococcus thermophilus,17,17,17
1301,1,bacteria,1341,Streptococcus ratti,15,15,15
1301,1,bacteria,1313,Streptococcus pneumoniae,14,14,14
1301,1,bacteria,1346,Streptococcus iniae,13,13,13
1301,1,bacteria,1326,Streptococcus acidominimus,12,12,12
1301,1,bacteria,82348,Streptococcus pluranimalium,12,12,12
1301,1,bacteria,1329,Streptococcus canis,11,11,11
1301,1,bacteria,1302,Streptococcus gordonii,10,10,10
671232,1,bacteria,1338,Streptococcus intermedius,4,4,4
671232,1,bacteria,76860,Streptococcus constellatus,3,106,106
671232,1,bacteria,1328,Streptococcus anginosus,2,2,2
1301,1,bacteria,102886,Streptococcus didelphis,10,10,10
1301,1,bacteria,45634,Streptococcus cristatus,10,10,10
1301,1,bacteria,1309,Streptococcus mutans,9,9,9
1301,1,bacteria,1314,Streptococcus pyogenes,9,9,9
1301,1,bacteria,1318,Streptococcus parasanguinis,8,8,8
1301,1,bacteria,1501662,Streptococcus parasuis,7,7,7
1301,1,bacteria,68892,Streptococcus infantis,6,6,6
1301,1,bacteria,1310,Streptococcus sobrinus,6,6,6
1301,1,bacteria,400065,Streptococcus merionis,6,6,6
1301,1,bacteria,1340,Streptococcus porcinus,6,6,6
1301,1,bacteria,1348,Streptococcus parauberis,6,6,6
1301,1,bacteria,1311,Streptococcus agalactiae,5,11,11
1301,1,bacteria,361101,Streptococcus pseudoporcinus,5,5,5
1301,1,bacteria,1814128,Streptococcus halotolerans,5,5,5
1301,1,bacteria,1111760,Streptococcus troglodytae,5,5,5
1301,1,bacteria,1305,Streptococcus sanguinis,5,5,5
1301,1,bacteria,254785,Streptococcus halichoeri,4,4,4
1301,1,bacteria,684066,Streptococcus lactarius,4,4,4
1301,1,bacteria,2021971,Streptococcus respiraculi,3,3,3
1301,1,bacteria,2382163,Streptococcus koreensis,3,3,3
1301,1,bacteria,2781599,Streptococcus oriscaviae,3,3,3
1301,1,bacteria,1433513,Streptococcus gwangjuense,3,3,3
1301,1,bacteria,1234680,Streptococcus rubneri,3,3,3
1301,1,bacteria,1343,Streptococcus vestibularis,3,3,3
1301,1,bacteria,149016,Streptococcus urinalis,3,3,3
1301,1,bacteria,1345,Streptococcus ferus,2,2,2
1301,1,bacteria,1825069,Streptococcus marmotae,2,2,2
1301,1,bacteria,2173853,Streptococcus chenjunshii,2,2,2
1301,1,bacteria,2819619,Streptococcus toyakuensis,1,1,1
1301,1,bacteria,1917441,Streptococcus ruminantium,1,1,1
1301,1,bacteria,1811193,Streptococcus pantholopis,1,1,1
1301,1,bacteria,33040,Streptococcus milleri,1,1,1
1357,1,bacteria,1363,Lactococcus garvieae,1,2,2
2767887,1,bacteria,1623,Ligilactobacillus ruminis,5,5,5
2767887,1,bacteria,1605,Ligilactobacillus animalis,2,2,2
2767887,1,bacteria,1624,Ligilactobacillus salivarius,2,2,2
2767887,1,bacteria,1606,Ligilactobacillus aviarius,1,1,1
1578,1,bacteria,1604,Lactobacillus amylovorus,2,3,3
1578,1,bacteria,47770,Lactobacillus crispatus,1,1,1
2767886,1,bacteria,380393,Levilactobacillus namurensis,2,2,2
2742598,1,bacteria,1598,Limosilactobacillus reuteri,1,1,1
2742598,1,bacteria,97478,Limosilactobacillus mucosae,1,1,1
2767874,1,bacteria,1720083,Acetilactobacillus jinshanensis,2,2,2
2767892,1,bacteria,176292,Secundilactobacillus malefermentans,1,1,1
2767885,1,bacteria,60519,Latilactobacillus graminis,1,1,1
2767879,1,bacteria,1007676,Companilactobacillus ginsenosidimutans,1,1,1
2767877,1,bacteria,148814,Apilactobacillus kunkeei,1,1,1
46255,1,bacteria,1631871,Weissella jogaejeotgali,1,1,1
1350,1,bacteria,1352,Enterococcus faecium,5,5,5
1350,1,bacteria,33945,Enterococcus avium,1,1,1
2608891,1,bacteria,1834189,Enterococcus sp. 7F3_DIV0205,1,1,1
1350,1,bacteria,44008,Enterococcus cecorum,1,1,1
1350,1,bacteria,1805431,Enterococcus saigonensis,1,1,1
117563,1,bacteria,137732,Granulicatella elegans,4,4,4
2747,1,bacteria,2751,Carnobacterium maltaromaticum,1,1,1
29393,1,bacteria,29394,Dolosigranulum pigrum,1,1,1
1375,1,bacteria,2976809,Aerococcus loyolae,1,1,1
13075,1,bacteria,13076,Globicatella sanguinis,1,1,1
1378,1,bacteria,1379,Gemella haemolysans,1207,1219,1219
1378,1,bacteria,84135,Gemella sanguinis,1,1,1
185978,1,bacteria,2996034,Paenibacillus sp. SYP-B4298,32,42,42
185978,1,bacteria,2908839,Paenibacillus sp. YPD9-1,2,3,3
185978,1,bacteria,2921677,Paenibacillus sp. FSL R7-0216,1,1,1
44249,1,bacteria,3050112,Paenibacillus polygoni,4,4,4
44249,1,bacteria,1886670,Paenibacillus nuruki,3,8,8
44249,1,bacteria,169760,Paenibacillus stellifer,2,2,2
44249,1,bacteria,44251,Paenibacillus durus,2,2,2
44249,1,bacteria,2495582,Paenibacillus albus,2,2,2
44249,1,bacteria,3110539,Paenibacillus silvisoli,1,1,1
44249,1,bacteria,189691,Paenibacillus elgii,1,1,1
44249,1,bacteria,162209,Paenibacillus naphthalenovorans,1,1,1
329857,1,bacteria,2598458,Cohnella cholangitidis,1,1,1
2785518,1,bacteria,2594883,Radiobacillus deserti,5,7,7
2675272,1,bacteria,3047873,Neobacillus sp. WH10,2,3,3
2675232,1,bacteria,220687,Neobacillus novalis,1,1,1
185979,1,bacteria,352858,Bacillus sp. Y1,1,1,1
2675230,1,bacteria,1637975,Cytobacillus solani,2,3,3
1329200,1,bacteria,1017270,Fictibacillus enclensis,1,1,1
2644029,1,bacteria,2991053,Fictibacillus sp. KU28468,1,1,1
2837508,1,bacteria,189382,Rossellomorea aquimaris,2,3,3
2837485,1,bacteria,1413,Evansella cellulosilytica,1,1,1
2636677,1,bacteria,2829187,Psychrobacillus sp. INOP01,1,1,1
2837510,1,bacteria,254758,Siminovitchia fortis,1,1,1
2893058,1,bacteria,208199,Pseudalkalibacillus hwajinpoensis,1,2,2
2675233,1,bacteria,2567941,Metabacillus sediminilitoris,1,1,1
84406,1,bacteria,163877,Virgibacillus necropolis,1,1,1
1279,1,bacteria,1280,Staphylococcus aureus,2,3,3
1279,1,bacteria,2912228,Staphylococcus shinii,1,1,1
1279,1,bacteria,1955013,Staphylococcus edaphicus,1,1,1
69965,1,bacteria,2875764,Macrococcus armenti,2,2,2
1569,1,bacteria,1571,Sporosarcina ureae,2,2,2
1569,1,bacteria,298596,Sporosarcina ureilytica,1,1,1
2622809,1,bacteria,2939494,Rummeliibacillus sp. G93,1,1,1
432330,1,bacteria,1214604,Tumebacillus algifaecis,1,1,1
1485,1,bacteria,1488,Clostridium acetobutylicum,3,3,3
1485,1,bacteria,704125,Clostridium gelidum,3,3,3
1485,1,bacteria,360422,Clostridium tagluense,3,3,3
2614128,1,bacteria,3070996,Clostridium sp. MB40-C1,1,1,1
2614128,1,bacteria,755731,Clostridium sp. BNL1100,1,1,1
1485,1,bacteria,1548,Clostridium scatologenes,2,7,7
1485,1,bacteria,1534,Clostridium kluyveri,2,2,2
1485,1,bacteria,36845,Clostridium intestinale,2,2,2
1485,1,bacteria,1501,Clostridium pasteurianum,2,2,2
1485,1,bacteria,29341,Clostridium argentinense,2,2,2
1485,1,bacteria,182773,Clostridium isatidis,1,1,1
1485,1,bacteria,1561,Clostridium baratii,1,1,1
1485,1,bacteria,1519,Clostridium tyrobutyricum,1,1,1
2675010,1,bacteria,2999116,Oceanirhabdus sp. W0125-5,1,1,1
1769729,1,bacteria,1498,Hathewaya histolytica,1,1,1
2610894,1,bacteria,2610895,Flintibacter sp. KGMB00164,15,15,15
73918,1,bacteria,73919,Thermaerobacter marianensis,1,1,1
1392389,1,bacteria,1297617,Intestinimonas butyriciproducens,1,1,1
2717089,1,bacteria,2086584,Massilistercora timonensis,1,1,1
2892396,1,bacteria,2714355,Vescimonas coprocola,5,6,6
2646395,1,bacteria,3030639,Faecalibacterium sp. CYL33,2,4,4
2629304,1,bacteria,2109687,Oscillibacter sp. PEA192,3,3,3
1508657,1,bacteria,2488810,Ruminiclostridium herbifermentans,3,3,3
2834348,1,bacteria,3030016,Caproicibacterium argilliputei,1,1,1
1730,1,bacteria,1736,Eubacterium limosum,1,1,1
1730,1,bacteria,39496,Eubacterium ventriosum,1,1,1
1730,1,bacteria,53442,Eubacterium callanderi,1,1,1
2916693,1,bacteria,1564,Desulforamulus ruminis,1,1,1
79206,1,bacteria,339862,Desulfosporosinus youngiae,1,1,1
1257,1,bacteria,3003601,Peptostreptococcus equinus,27,28,28
2626894,1,bacteria,2708053,Romboutsia sp. 13368,4,5,5
2626894,1,bacteria,2724150,Romboutsia sp. CE17,1,1,1
1501226,1,bacteria,1115758,Romboutsia ilealis,3,3,3
1501226,1,bacteria,1507512,Romboutsia hominis,1,1,1
1505652,1,bacteria,1460447,Terrisporobacter petrolearius,2,8,8
1870884,1,bacteria,1496,Clostridioides difficile,4,4,4
2743582,1,bacteria,89152,Peptacetobacter hiranonis,4,4,4
1505657,1,bacteria,261299,Intestinibacter bartlettii,3,3,3
1849822,1,bacteria,1490,Paraclostridium bifermentans,1,1,1
1849822,1,bacteria,1505,Paraclostridium sordellii,1,1,1
2642996,1,bacteria,3114296,Emergencia sp. JLR.KK010,2,2,2
86331,1,bacteria,114527,Mogibacterium diversum,1,1,1
2060094,1,bacteria,2697030,Aminipila terrae,1,1,1
189330,1,bacteria,88431,Dorea longicatena,8,10,10
46205,1,bacteria,185007,Pseudobutyrivibrio xylanivorans,5,5,5
2316020,1,bacteria,33038,Mediterraneibacter gnavus,3,4,4
2316020,1,bacteria,33039,[Ruminococcus] torques,2,2,2
207244,1,bacteria,649756,Anaerostipes hadrus,2,2,2
207244,1,bacteria,1229621,Anaerostipes rhamnosivorans,2,2,2
1766253,1,bacteria,39491,Agathobacter rectalis,4,5,5
841,1,bacteria,166486,Roseburia intestinalis,2,3,3
3076670,1,bacteria,3028070,Claveliimonas bilis,2,2,2
572511,1,bacteria,40520,Blautia obeum,1,2,2
2642604,1,bacteria,3070997,Anaerocolumna sp. MB42-C2,1,1,1
2719313,1,bacteria,208479,Enterocloster bolteae,1,1,1
2569097,1,bacteria,39488,Anaerobutyricum hallii,1,1,1
2643635,1,bacteria,3059030,Stomatobaculum sp. F0698,1,1,1
33042,1,bacteria,410072,Coprococcus comes,1,1,1
1506553,1,bacteria,89153,[Clostridium] hylemonae,1,1,1
1348611,1,bacteria,1185412,Vallitalea guaymasensis,1,1,1
44260,1,bacteria,1525,Moorella thermoacetica,7,7,7
