parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
1578,1,bacteria,1584,Lactobacillus delbrueckii,9,9
1578,1,bacteria,1579,Lactobacillus acidophilus,9,9
1578,1,bacteria,1604,Lactobacillus amylovorus,9,9
1578,2,bacteria,2620435,unclassified Lactobacillus,4,4
2620435,1,bacteria,2690380,Lactobacillus sp. JM1,2,2
2620435,1,bacteria,1545702,Lactobacillus sp. wkB8,1,1
2620435,1,bacteria,2879107,Lactobacillus sp. IBH004,1,1
1578,1,bacteria,47770,Lactobacillus crispatus,4,4
1578,1,bacteria,1587,Lactobacillus helveticus,4,4
1578,1,bacteria,303541,Lactobacillus apis,2,2
1578,1,bacteria,109790,Lactobacillus jensenii,2,2
1578,1,bacteria,1596,Lactobacillus gasseri,1,1
1578,1,bacteria,147802,Lactobacillus iners,1,1
1578,1,bacteria,267818,Lactobacillus kefiranofaciens,1,1
1578,1,bacteria,2107999,Lactobacillus paragasseri,1,1
33958,2,bacteria,2767842,Lactiplantibacillus,26,28
2767842,1,bacteria,60520,Lactiplantibacillus paraplantarum,23,24
2767842,1,bacteria,1590,Lactiplantibacillus plantarum,2,2
2767842,1,bacteria,1589,Lactiplantibacillus pentosus,1,1
33958,2,bacteria,2742598,Limosilactobacillus,14,15
2742598,1,bacteria,1613,Limosilactobacillus fermentum,7,7
2742598,1,bacteria,1598,Limosilactobacillus reuteri,3,3
2742598,1,bacteria,1633,Limosilactobacillus vaginalis,2,2
2742598,1,bacteria,97478,Limosilactobacillus mucosae,1,1
33958,2,bacteria,2767887,Ligilactobacillus,13,14
2767887,1,bacteria,1624,Ligilactobacillus salivarius,11,11
2767887,1,bacteria,1623,Ligilactobacillus ruminis,1,1
2767887,1,bacteria,89059,Ligilactobacillus acidipiscis,1,1
33958,2,bacteria,2759736,Lacticaseibacillus,10,10
2759736,1,bacteria,1597,Lacticaseibacillus paracasei,9,9
2759736,1,bacteria,1582,Lacticaseibacillus casei,1,1
33958,2,bacteria,2767893,Lentilactobacillus,5,5
2767893,1,bacteria,1581,Lentilactobacillus buchneri,5,5
33958,2,bacteria,2767885,Latilactobacillus,5,5
2767885,1,bacteria,1599,Latilactobacillus sakei,4,4
33958,2,bacteria,559173,Fructobacillus,5,5
559173,2,bacteria,2626231,unclassified Fructobacillus,5,5
2626231,1,bacteria,2940302,Fructobacillus sp. KI3_B9,5,5
33958,2,bacteria,46255,Weissella,5,5
46255,1,bacteria,155866,Weissella soli,3,3
46255,1,bacteria,1629,Weissella viridescens,2,2
33958,2,bacteria,2767879,Companilactobacillus,3,3
2767879,1,bacteria,1602,Companilactobacillus alimentarius,2,2
2767879,1,bacteria,392416,Companilactobacillus crustorum,1,1
33958,2,bacteria,1243,Leuconostoc,3,3
1243,1,bacteria,1246,Leuconostoc lactis,2,2
33958,2,bacteria,2767882,Furfurilactobacillus,2,2
2767882,1,bacteria,231049,Furfurilactobacillus rossiae,2,2
33958,2,bacteria,1253,Pediococcus,2,2
1253,1,bacteria,1255,Pediococcus pentosaceus,1,1
1253,2,bacteria,1670797,Pediococcus acidilactici group,1,1
1670797,1,bacteria,1254,Pediococcus acidilactici,1,1
33958,2,bacteria,2767881,Fructilactobacillus,1,1
33958,2,bacteria,2767890,Paucilactobacillus,1,1
2767890,1,bacteria,293371,Paucilactobacillus oligofermentans,1,1
33958,2,bacteria,2767888,Liquorilactobacillus,1,1
33958,2,bacteria,2930384,Periweissella,1,1
2930384,1,bacteria,2506420,Periweissella cryptocerci,1,1
33958,2,bacteria,2767886,Levilactobacillus,1,1
2767886,1,bacteria,1580,Levilactobacillus brevis,1,1
33958,2,bacteria,2767884,Lapidilactobacillus,1,1
2767884,1,bacteria,51664,Lapidilactobacillus dextrinicus,1,1
33958,2,bacteria,2767876,Amylolactobacillus,1,1
2767876,1,bacteria,1603,Amylolactobacillus amylophilus,1,1
33958,2,bacteria,2767874,Acetilactobacillus,1,1
2767874,1,bacteria,1720083,Acetilactobacillus jinshanensis,1,1
81852,2,bacteria,1350,Enterococcus,56,60
1350,1,bacteria,1352,Enterococcus faecium,23,24
1350,1,bacteria,1351,Enterococcus faecalis,13,14
1350,1,bacteria,1354,Enterococcus hirae,4,4
1350,1,bacteria,53345,Enterococcus durans,4,4
1350,1,bacteria,44008,Enterococcus cecorum,2,2
1350,1,bacteria,71452,Enterococcus raffinosus,1,1
1350,1,bacteria,160453,Enterococcus gilvus,1,1
1350,1,bacteria,118060,Enterococcus rotai,1,1
1350,1,bacteria,37734,Enterococcus casseliflavus,1,1
1350,1,bacteria,33945,Enterococcus avium,1,1
81852,2,bacteria,2737,Vagococcus,7,7
2737,1,bacteria,81947,Vagococcus lutrae,3,3
2737,1,bacteria,218144,Vagococcus carniphilus,2,2
2737,1,bacteria,2714946,Vagococcus coleopterorum,1,1
81852,2,bacteria,51668,Tetragenococcus,1,1
186827,2,bacteria,46123,Abiotrophia,23,24
46123,1,bacteria,46125,Abiotrophia defectiva,23,24
186827,2,bacteria,1375,Aerococcus,7,7
1375,1,bacteria,1377,Aerococcus viridans,2,2
1375,1,bacteria,51665,Aerococcus urinaeequi,2,2
1375,1,bacteria,128944,Aerococcus urinaehominis,2,2
186827,2,bacteria,89092,Ignavigranum,2,2
89092,1,bacteria,89093,Ignavigranum ruoffiae,2,2
186827,2,bacteria,2689587,Suicoccus,2,2
2689587,1,bacteria,2036206,Suicoccus acidiformans,2,2
90964,2,bacteria,1279,Staphylococcus,8150,8786
1279,1,bacteria,1280,Staphylococcus aureus,1186,1278
1279,1,bacteria,1282,Staphylococcus epidermidis,401,432
1279,1,bacteria,28035,Staphylococcus lugdunensis,48,51
1279,1,bacteria,1290,Staphylococcus hominis,46,49
1279,2,bacteria,91994,unclassified Staphylococcus,34,36
91994,1,bacteria,2836367,Staphylococcus sp. MZ9,30,32
91994,1,bacteria,2929481,Staphylococcus sp. IVB6181,2,2
91994,1,bacteria,2836365,Staphylococcus sp. MZ7,1,1
1279,1,bacteria,29388,Staphylococcus capitis,15,16
1279,2,bacteria,2815305,Staphylococcus intermedius group,11,11
2815305,1,bacteria,283734,Staphylococcus pseudintermedius,10,10
2815305,1,bacteria,53344,Staphylococcus delphini,1,1
1279,1,bacteria,29379,Staphylococcus auricularis,11,11
1279,1,bacteria,2781774,Staphylococcus lloydii,8,8
1279,1,bacteria,308354,Staphylococcus simiae,8,8
1279,1,bacteria,29378,Staphylococcus arlettae,7,7
1279,1,bacteria,1293,Staphylococcus gallinarum,6,6
1279,1,bacteria,29385,Staphylococcus saprophyticus,6,6
1279,1,bacteria,61015,Staphylococcus succinus,5,5
1279,1,bacteria,1292,Staphylococcus warneri,5,5
1279,1,bacteria,2699836,Staphylococcus roterodami,4,4
1279,1,bacteria,985002,Staphylococcus argenteus,3,3
1279,1,bacteria,1284,Staphylococcus hyicus,3,3
1279,1,bacteria,1283,Staphylococcus haemolyticus,3,3
1279,1,bacteria,33028,Staphylococcus saccharolyticus,2,2
1279,1,bacteria,45972,Staphylococcus pasteuri,2,2
1279,1,bacteria,2892440,Staphylococcus ratti,1,1
1279,1,bacteria,1654388,Staphylococcus schweitzeri,1,1
1279,1,bacteria,246432,Staphylococcus equorum,1,1
1279,1,bacteria,170573,Staphylococcus pettenkoferi,1,1
1279,1,bacteria,46126,Staphylococcus chromogenes,1,1
1279,1,bacteria,29382,Staphylococcus cohnii,1,1
1279,1,bacteria,1295,Staphylococcus schleiferi,1,1
1279,1,bacteria,70255,Staphylococcus condimenti,1,1
90964,2,bacteria,227979,Jeotgalicoccus,3,3
227979,1,bacteria,1461582,Jeotgalicoccus saudimassiliensis,1,1
227979,2,bacteria,2630462,unclassified Jeotgalicoccus,1,1
2630462,1,bacteria,946435,Jeotgalicoccus sp. ATCC 8456,1,1
90964,2,bacteria,69965,Macrococcus,2,2
90964,2,bacteria,489909,Nosocomiicoccus,1,1
489909,1,bacteria,489910,Nosocomiicoccus ampullae,1,1
90964,2,bacteria,2803850,Mammaliicoccus,1,1
2803850,1,bacteria,1296,Mammaliicoccus sciuri,1,1
539738,2,bacteria,1378,Gemella,1603,1728
1378,1,bacteria,1379,Gemella haemolysans,507,546
1378,1,bacteria,29391,Gemella morbillorum,185,199
1378,1,bacteria,84135,Gemella sanguinis,174,187
1378,2,bacteria,2624949,unclassified Gemella,19,20
2624949,1,bacteria,2840371,Gemella sp. zg-570,11,11
2624949,1,bacteria,1785995,Gemella sp. oral taxon 928,6,6
539742,2,bacteria,33986,Exiguobacterium,7,7
33986,1,bacteria,132920,Exiguobacterium antarcticum,4,4
33986,2,bacteria,2644629,unclassified Exiguobacterium,2,2
2644629,1,bacteria,360911,Exiguobacterium sp. AT1b,2,2
33986,1,bacteria,41170,Exiguobacterium acetylicum,1,1
539003,2,bacteria,1609627,Hydrogenibacillus,4,4
1609627,2,bacteria,2773237,unclassified Hydrogenibacillus,4,4
2773237,1,bacteria,2866627,Hydrogenibacillus sp. N12,4,4
186817,2,bacteria,1386,Bacillus,246,265
1386,2,bacteria,653685,Bacillus subtilis group,144,155
653685,2,bacteria,1938374,Bacillus amyloliquefaciens group,67,72
1938374,1,bacteria,492670,Bacillus velezensis,53,57
1938374,1,bacteria,1390,Bacillus amyloliquefaciens,9,9
1938374,1,bacteria,659243,Bacillus siamensis,3,3
653685,1,bacteria,1402,Bacillus licheniformis,36,38
653685,1,bacteria,1423,Bacillus subtilis,29,31
653685,1,bacteria,96241,Bacillus spizizenii,3,3
653685,2,bacteria,653388,Bacillus mojavensis subgroup,3,3
653388,1,bacteria,260554,Bacillus halotolerans,3,3
653685,1,bacteria,1648923,Bacillus paralicheniformis,2,2
653685,1,bacteria,72361,Bacillus vallismortis,1,1
1386,2,bacteria,86661,Bacillus cereus group,49,52
86661,1,bacteria,1396,Bacillus cereus,27,29
86661,1,bacteria,1392,Bacillus anthracis,10,10
86661,1,bacteria,1428,Bacillus thuringiensis,6,6
86661,1,bacteria,2026186,Bacillus paranthracis,5,5
86661,1,bacteria,1890302,Bacillus wiedmannii,1,1
1386,2,bacteria,1792192,Bacillus altitudinis complex,22,23
1792192,1,bacteria,293387,Bacillus altitudinis,22,23
1386,2,bacteria,185979,unclassified Bacillus (in: firmicutes),11,11
185979,1,bacteria,2049935,Bacillus sp. Lzh-5,5,5
185979,1,bacteria,2841656,Bacillus sp. ZHX3,2,2
185979,1,bacteria,2589818,Bacillus sp. Cs-700,1,1
185979,1,bacteria,2682541,Bacillus sp. N1-1,1,1
185979,1,bacteria,2859227,Bacillus sp. LJBS17,1,1
185979,1,bacteria,1071078,Bacillus sp. NSP9.1,1,1
1386,1,bacteria,1408,Bacillus pumilus,5,5
1386,1,bacteria,1983719,Bacillus shivajii,2,2
1386,1,bacteria,1471,Bacillus methanolicus,1,1
186817,2,bacteria,2817139,Weizmannia,52,56
2817139,1,bacteria,1398,Weizmannia coagulans,52,56
186817,2,bacteria,2800373,Priestia,10,10
2800373,1,bacteria,86664,Priestia flexa,8,8
2800373,1,bacteria,1404,Priestia megaterium,2,2
186817,2,bacteria,1906945,Parageobacillus,8,8
1906945,2,bacteria,2637039,unclassified Parageobacillus,8,8
2637039,1,bacteria,2916802,Parageobacillus sp. KH3-4,8,8
186817,2,bacteria,400634,Lysinibacillus,6,6
400634,2,bacteria,2636778,unclassified Lysinibacillus,2,2
2636778,1,bacteria,2896845,Lysinibacillus sp. GJ-1,1,1
2636778,1,bacteria,2929796,Lysinibacillus sp. PLM2,1,1
400634,1,bacteria,1421,Lysinibacillus sphaericus,1,1
400634,1,bacteria,28031,Lysinibacillus fusiformis,1,1
400634,1,bacteria,2590012,Lysinibacillus agricola,1,1
186817,2,bacteria,379065,Caldalkalibacillus,6,6
379065,1,bacteria,296745,Caldalkalibacillus thermarum,6,6
186817,2,bacteria,129337,Geobacillus,6,6
129337,1,bacteria,129338,Geobacillus subterraneus,2,2
129337,2,bacteria,2642459,unclassified Geobacillus,2,2
2642459,1,bacteria,550542,Geobacillus sp. Y412MC52,1,1
2642459,1,bacteria,1813182,Geobacillus sp. JS12,1,1
129337,1,bacteria,33940,Geobacillus thermodenitrificans,1,1
129337,2,bacteria,1505648,Geobacillus thermoleovorans group,1,1
1505648,1,bacteria,1462,Geobacillus kaustophilus,1,1
186817,2,bacteria,2675231,Mesobacillus,4,4
2675231,1,bacteria,129985,Mesobacillus jeotgali,3,3
2675231,1,bacteria,279826,Mesobacillus foraminis,1,1
186817,2,bacteria,2837504,Heyndrickxia,4,4
2837504,1,bacteria,38875,Heyndrickxia oleronia,4,4
186817,2,bacteria,150247,Anoxybacillus,3,3
150247,1,bacteria,2613334,Anoxybacillus sediminis,2,2
150247,1,bacteria,33934,Anoxybacillus flavithermus,1,1
186817,2,bacteria,2837503,Gottfriedia,3,3
2837503,1,bacteria,371036,Gottfriedia acidiceleris,3,3
186817,2,bacteria,2837508,Rossellomorea,3,3
2837508,1,bacteria,218284,Rossellomorea vietnamensis,3,3
186817,2,bacteria,2675233,Metabacillus,2,2
2675233,1,bacteria,2567941,Metabacillus sediminilitoris,1,1
2675233,2,bacteria,2675274,unclassified Metabacillus,1,1
2675274,1,bacteria,2745198,Metabacillus sp. KUDC1714,1,1
186817,2,bacteria,84406,Virgibacillus,2,2
84406,2,bacteria,2620237,unclassified Virgibacillus,2,2
2620237,1,bacteria,2419842,Virgibacillus sp. Bac332,1,1
2620237,1,bacteria,2831673,Virgibacillus sp. NKC19-16,1,1
186817,2,bacteria,2675230,Cytobacillus,2,2
2675230,1,bacteria,665099,Cytobacillus oceanisediminis,2,2
186817,2,bacteria,2675234,Alkalihalobacillus,2,2
2675234,2,bacteria,2675276,unclassified Alkalihalobacillus,2,2
2675276,1,bacteria,2924034,Alkalihalobacillus sp. LMS6,2,2
186817,2,bacteria,1329200,Fictibacillus,2,2
1329200,1,bacteria,1221500,Fictibacillus phosphorivorans,2,2
186817,2,bacteria,2837511,Sutcliffiella,1,1
2837511,1,bacteria,33932,Sutcliffiella cohnii,1,1
186817,2,bacteria,182709,Oceanobacillus,1,1
182709,1,bacteria,1462527,Oceanobacillus jeddahense,1,1
186817,2,bacteria,2837506,Niallia,1,1
2837506,2,bacteria,2837522,unclassified Niallia,1,1
2837522,1,bacteria,2962858,Niallia sp. RD1,1,1
186817,2,bacteria,289201,Pontibacillus,1,1
289201,2,bacteria,2628296,unclassified Pontibacillus,1,1
2628296,1,bacteria,2692425,Pontibacillus sp. HMF3514,1,1
186822,2,bacteria,44249,Paenibacillus,62,66
44249,1,bacteria,1406,Paenibacillus polymyxa,18,19
44249,1,bacteria,61624,Paenibacillus mucilaginosus,16,17
44249,2,bacteria,185978,unclassified Paenibacillus,5,5
185978,1,bacteria,715179,Paenibacillus sp. sptzw28,1,1
185978,1,bacteria,2741301,Paenibacillus sp. URB8-2,1,1
185978,1,bacteria,1306526,Paenibacillus sp. HWE-109,1,1
185978,1,bacteria,2908839,Paenibacillus sp. YPD9-1,1,1
185978,1,bacteria,1566358,Paenibacillus sp. IHBB 10380,1,1
44249,1,bacteria,1401,Paenibacillus lautus,4,4
44249,1,bacteria,1763538,Paenibacillus crassostreae,2,2
44249,1,bacteria,1464,Paenibacillus larvae,2,2
44249,1,bacteria,162209,Paenibacillus naphthalenovorans,2,2
44249,1,bacteria,49283,Paenibacillus thiaminolyticus,1,1
44249,1,bacteria,1126833,Paenibacillus beijingensis,1,1
44249,1,bacteria,169760,Paenibacillus stellifer,1,1
186822,2,bacteria,55080,Brevibacillus,3,3
55080,1,bacteria,1465,Brevibacillus laterosporus,3,3
186822,2,bacteria,76632,Thermobacillus,1,1
76632,1,bacteria,377615,Thermobacillus composti,1,1
186822,2,bacteria,329857,Cohnella,1,1
329857,1,bacteria,2728023,Cohnella herbarum,1,1
186820,2,bacteria,1637,Listeria,65,70
1637,1,bacteria,1639,Listeria monocytogenes,61,65
1637,2,bacteria,2642072,unclassified Listeria,3,3
2642072,1,bacteria,1844999,Listeria sp. PSOL-1,3,3
186818,2,bacteria,1569,Sporosarcina,4,4
1569,2,bacteria,2647733,unclassified Sporosarcina,2,2
2647733,1,bacteria,1930546,Sporosarcina sp. P37,1,1
2647733,1,bacteria,2810514,Sporosarcina sp. Marseille-Q4063,1,1
1569,1,bacteria,1571,Sporosarcina ureae,1,1
186818,2,bacteria,160795,Ureibacillus,2,2
160795,1,bacteria,367743,Ureibacillus thermophilus,2,2
186818,2,bacteria,648800,Solibacillus,2,2
648800,1,bacteria,76853,Solibacillus silvestris,2,2
186818,2,bacteria,1372,Planococcus,1,1
1372,1,bacteria,2233542,Planococcus halotolerans,1,1
186818,2,bacteria,651660,Paenisporosarcina,1,1
651660,1,bacteria,2320858,Paenisporosarcina cavernae,1,1
186824,2,bacteria,292635,Laceyella,4,4
292635,1,bacteria,37482,Laceyella sacchari,4,4
186824,2,bacteria,1348505,Polycladomyces,2,2
1348505,1,bacteria,1125966,Polycladomyces abyssicola,2,2
186823,2,bacteria,29330,Alicyclobacillus,1,1
29330,1,bacteria,392011,Alicyclobacillus fastidiosus,1,1
186823,2,bacteria,1129704,Kyrpidia,1,1
186821,2,bacteria,2077,Sporolactobacillus,1,1
2077,1,bacteria,269673,Sporolactobacillus terrae,1,1
31977,2,bacteria,29465,Veillonella,9549,10294
29465,1,bacteria,29466,Veillonella parvula,3375,3638
29465,1,bacteria,423477,Veillonella rogosae,667,719
29465,1,bacteria,39777,Veillonella atypica,284,306
29465,1,bacteria,2682456,Veillonella nakazawae,197,212
29465,1,bacteria,39778,Veillonella dispar,130,140
29465,2,bacteria,2630086,unclassified Veillonella,120,129
2630086,1,bacteria,2682455,Veillonella sp. S12025-13,120,129
29465,1,bacteria,248315,Veillonella rodentium,62,66
31977,2,bacteria,39948,Dialister,614,661
39948,1,bacteria,39950,Dialister pneumosintes,595,641
39948,1,bacteria,487173,Dialister succinatiphilus,7,7
31977,2,bacteria,906,Megasphaera,53,57
906,1,bacteria,1675036,Megasphaera hexanoica,8,8
906,1,bacteria,2144175,Megasphaera stantonii,6,6
906,1,bacteria,1232428,Megasphaera massiliensis,1,1
1843491,2,bacteria,970,Selenomonas,826,890
970,2,bacteria,2637378,unclassified Selenomonas,243,261
2637378,1,bacteria,1884263,Selenomonas sp. oral taxon 920,103,111
2637378,1,bacteria,712528,Selenomonas sp. oral taxon 126,45,48
2637378,1,bacteria,713030,Selenomonas sp. oral taxon 136,34,36
2637378,1,bacteria,712538,Selenomonas sp. oral taxon 478,8,8
970,1,bacteria,69823,Selenomonas sputigena,218,235
970,1,bacteria,2754044,Selenomonas timonae,77,83
970,1,bacteria,971,Selenomonas ruminantium,2,2
1843491,2,bacteria,864,Pectinatus,3,3
864,1,bacteria,865,Pectinatus frisingensis,3,3
1843491,2,bacteria,158846,Megamonas,2,2
1843490,2,bacteria,365348,Pelosinus,6,6
365348,2,bacteria,2629460,unclassified Pelosinus,4,4
2629460,1,bacteria,484770,Pelosinus sp. UFO1,4,4
365348,1,bacteria,365349,Pelosinus fermentans,2,2
1843490,2,bacteria,2093783,Methylomusa,2,2
2093783,1,bacteria,1930071,Methylomusa anaerophila,2,2
1843490,2,bacteria,2375,Sporomusa,1,1
2375,1,bacteria,2377,Sporomusa termitida,1,1
909930,2,bacteria,33024,Phascolarctobacterium,22,23
33024,1,bacteria,33025,Phascolarctobacterium faecium,19,20
33024,1,bacteria,626940,Phascolarctobacterium succinatutens,2,2
909930,2,bacteria,904,Acidaminococcus,12,12
904,1,bacteria,187327,Acidaminococcus intestini,6,6
904,1,bacteria,905,Acidaminococcus fermentans,1,1
186803,2,bacteria,1164882,Lachnoanaerobaculum,108,116
1164882,1,bacteria,617123,Lachnoanaerobaculum umeaense,108,116
186803,2,bacteria,830,Butyrivibrio,21,22
830,1,bacteria,831,Butyrivibrio fibrisolvens,10,10
830,1,bacteria,45851,Butyrivibrio crossotus,6,6
830,1,bacteria,185008,Butyrivibrio hungatei,1,1
186803,2,bacteria,1506577,Tyzzerella,18,19
1506577,1,bacteria,36835,[Clostridium] colinum,18,19
186803,2,bacteria,572511,Blautia,18,19
572511,1,bacteria,33035,Blautia producta,9,9
572511,2,bacteria,2648079,unclassified Blautia,5,5
2648079,1,bacteria,2479767,Blautia sp. SC05B48,5,5
572511,1,bacteria,1912897,Blautia argi,1,1
572511,1,bacteria,2779518,Blautia liquoris,1,1
186803,2,bacteria,2316020,Mediterraneibacter,6,6
186803,2,bacteria,207244,Anaerostipes,6,6
207244,1,bacteria,1229621,Anaerostipes rhamnosivorans,3,3
207244,1,bacteria,649756,Anaerostipes hadrus,1,1
186803,2,bacteria,841,Roseburia,5,5
841,1,bacteria,301301,Roseburia hominis,5,5
186803,2,bacteria,1843210,Anaerocolumna,4,4
1843210,1,bacteria,433286,Anaerocolumna cellulosilytica,4,4
186803,2,bacteria,2569097,Anaerobutyricum,4,4
2569097,1,bacteria,39488,Anaerobutyricum hallii,4,4
186803,2,bacteria,2719231,Lacrimispora,2,2
2719231,1,bacteria,84030,Lacrimispora saccharolytica,2,2
186803,2,bacteria,1663717,Herbinix,2,2
1663717,1,bacteria,1679721,Herbinix luporum,2,2
186803,2,bacteria,3024823,Anaeromicropila,1,1
3024823,1,bacteria,2785025,Anaeromicropila herbilytica,1,1
186803,2,bacteria,1506553,Lachnoclostridium,1,1
1506553,1,bacteria,29347,[Clostridium] scindens,1,1
186804,2,bacteria,44259,Filifactor,124,133
44259,1,bacteria,143361,Filifactor alocis,124,133
186804,2,bacteria,1870884,Clostridioides,40,43
1870884,1,bacteria,1496,Clostridioides difficile,20,21
1870884,2,bacteria,2635829,unclassified Clostridioides,20,21
2635829,1,bacteria,2770780,Clostridioides sp. ES-S-0054-01,20,21
186804,2,bacteria,1257,Peptostreptococcus,7,7
1257,2,bacteria,2652281,unclassified Peptostreptococcus,7,7
2652281,1,bacteria,3003601,Peptostreptococcus sp. CBA3647,7,7
186804,2,bacteria,1481960,Peptoclostridium,3,3
1481960,1,bacteria,1731,Peptoclostridium acidaminophilum,3,3
186804,2,bacteria,1501226,Romboutsia,1,1
1501226,2,bacteria,2626894,unclassified Romboutsia,1,1
2626894,1,bacteria,2724150,Romboutsia sp. CE17,1,1
186804,2,bacteria,2743582,Peptacetobacter,1,1
2743582,1,bacteria,89152,Peptacetobacter hiranonis,1,1
31979,2,bacteria,1485,Clostridium,87,93
1485,1,bacteria,1502,Clostridium perfringens,31,33
1485,2,bacteria,2614128,unclassified Clostridium,19,20
2614128,1,bacteria,411486,Clostridium sp. M62/1,10,10
2614128,1,bacteria,2483110,Clostridium sp. JN-1,5,5
2614128,1,bacteria,97138,Clostridium sp. MD294,1,1
2614128,1,bacteria,1155388,Clostridium sp. C1,1,1
2614128,1,bacteria,1702238,Clostridium sp. MF28,1,1
2614128,1,bacteria,2507159,Clostridium sp. JN-9,1,1
1485,1,bacteria,1491,Clostridium botulinum,8,8
1485,1,bacteria,1520,Clostridium beijerinckii,8,8
1485,1,bacteria,1494,Clostridium cochlearium,2,2
1485,1,bacteria,1501,Clostridium pasteurianum,1,1
1485,1,bacteria,169679,Clostridium saccharobutylicum,1,1
1485,1,bacteria,29341,Clostridium argentinense,1,1
1485,1,bacteria,1561,Clostridium baratii,1,1
31979,2,bacteria,1848399,Crassaminicella,7,7
1848399,1,bacteria,2599308,Crassaminicella thermophila,4,4
1848399,1,bacteria,1286698,Crassaminicella profunda,3,3
31979,2,bacteria,1849822,Paraclostridium,6,6
1849822,1,bacteria,1490,Paraclostridium bifermentans,6,6
31979,2,bacteria,1266,Sarcina,2,2
1266,2,bacteria,2619470,unclassified Sarcina,2,2
2619470,1,bacteria,2726954,Sarcina sp. JB2,2,2
31979,2,bacteria,1649459,Hungatella,1,1
1649459,1,bacteria,154046,Hungatella hathewayi,1,1
31979,2,bacteria,1890059,Serpentinicella,1,1
1890059,1,bacteria,1734049,Serpentinicella alkaliphila,1,1
216572,2,bacteria,35829,Acetivibrio,13,14
35829,1,bacteria,1515,Acetivibrio thermocellus,10,10
35829,1,bacteria,1677857,Acetivibrio saccincola,2,2
35829,1,bacteria,288965,Acetivibrio clariflavus,1,1
216572,2,bacteria,1263,Ruminococcus,5,5
216572,2,bacteria,244127,Anaerotruncus,2,2
244127,1,bacteria,169435,Anaerotruncus colihominis,2,2
216572,2,bacteria,2892396,Vescimonas,2,2
2892396,1,bacteria,2714353,Vescimonas fastidiosa,2,2
216572,2,bacteria,2304693,Pseudoclostridium,2,2
2304693,1,bacteria,84032,Pseudoclostridium thermosuccinogenes,2,2
216572,2,bacteria,1905344,Ruthenibacterium,2,2
1905344,1,bacteria,1550024,Ruthenibacterium lactatiformans,2,2
216572,2,bacteria,1918385,Acutalibacter,2,2
1918385,1,bacteria,1796620,Acutalibacter muris,2,2
216572,2,bacteria,236752,Fastidiosipila,1,1
236752,1,bacteria,236753,Fastidiosipila sanguinis,1,1
216572,2,bacteria,2834348,Caproicibacterium,1,1
2834348,1,bacteria,2666138,Caproicibacterium lactatifermentans,1,1
216572,2,bacteria,1508657,Ruminiclostridium,1,1
1508657,1,bacteria,1521,Ruminiclostridium cellulolyticum,1,1
543314,2,bacteria,86331,Mogibacterium,11,11
86331,1,bacteria,114527,Mogibacterium diversum,2,2
543314,2,bacteria,2060094,Aminipila,9,9
2060094,1,bacteria,2507160,Aminipila luticellarii,6,6
2060094,1,bacteria,2697030,Aminipila terrae,1,1
543314,2,bacteria,1926556,Emergencia,3,3
1926556,1,bacteria,1776384,Emergencia timonensis,3,3
538999,2,bacteria,1686313,Fenollaria,8,8
1686313,1,bacteria,2811778,Fenollaria sporofastidiosus,8,8
538999,2,bacteria,2717089,Massilistercora,2,2
2717089,1,bacteria,2086584,Massilistercora timonensis,2,2
2603322,2,bacteria,1348611,Vallitalea,9,9
2603322,2,bacteria,2603323,Petrocella,2,2
2603323,1,bacteria,2173034,Petrocella atlantisensis,2,2
186807,2,bacteria,471826,Candidatus Desulforudis,2,2
471826,1,bacteria,471827,Candidatus Desulforudis audaxviator,2,2
186807,2,bacteria,51514,Dehalobacterium,1,1
51514,1,bacteria,51515,Dehalobacterium formicoaceticum,1,1
186807,2,bacteria,2651578,Thermanaerosceptrum,1,1
2651578,1,bacteria,1712410,Thermanaerosceptrum fracticalcis,1,1
186807,2,bacteria,2916693,Desulforamulus,1,1
68298,2,bacteria,338648,Candidatus Contubernalis,2,2
338648,1,bacteria,338645,Candidatus Contubernalis alkalaceticum,2,2
68298,2,bacteria,2293313,Candidatus Syntrophocurvum,2,2
2293313,1,bacteria,2293317,Candidatus Syntrophocurvum alkaliphilum,2,2
186806,2,bacteria,1730,Eubacterium,2,2
1730,1,bacteria,39496,Eubacterium ventriosum,2,2
186806,2,bacteria,33951,Acetobacterium,1,1
33951,1,bacteria,52694,Acetobacterium wieringae,1,1
543349,2,bacteria,2733,Symbiobacterium,1,1
2733,1,bacteria,2734,Symbiobacterium thermophilum,1,1
543349,2,bacteria,1006480,Caldinitratiruptor,1,1
1006480,1,bacteria,671077,Caldinitratiruptor microaerophilus,1,1
990719,2,bacteria,990721,Christensenella,2,2
990721,2,bacteria,2649046,unclassified Christensenella,2,2
2649046,1,bacteria,2086585,Christensenella sp. Marseille-P3954,2,2
543371,2,bacteria,44000,Caldicellulosiruptor,5,5
44000,1,bacteria,413889,Caldicellulosiruptor kronotskyensis,3,3
44000,1,bacteria,31899,Caldicellulosiruptor bescii,1,1
44000,1,bacteria,1387555,Caldicellulosiruptor morganii,1,1
543371,2,bacteria,28895,Thermoanaerobacterium,2,2
186814,2,bacteria,1754,Thermoanaerobacter,2,2
42857,2,bacteria,44260,Moorella,2,2
44260,1,bacteria,55779,Moorella glycerini,1,1
543372,2,bacteria,252965,Mahella,3,3
252965,1,bacteria,252966,Mahella australiensis,3,3
