parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
1300,2,bacteria,1301,Streptococcus,498403,233993
1301,1,bacteria,1313,Streptococcus pneumoniae,336113,157800
1301,1,bacteria,28037,Streptococcus mitis,7638,3585
1301,2,bacteria,2608887,unclassified Streptococcus,4315,2025
2608887,1,bacteria,2598453,Streptococcus sp. 116-D4,717,336
2608887,1,bacteria,2610896,Streptococcus sp. LPB0220,473,222
2608887,1,bacteria,712633,Streptococcus sp. oral taxon 431,418,196
2608887,1,bacteria,712623,Streptococcus sp. oral taxon 061,382,179
2608887,1,bacteria,2759692,Streptococcus sp. Marseille-Q3533,350,164
2608887,1,bacteria,2972784,Streptococcus sp. Marseille-Q6470,330,154
2608887,1,bacteria,1316408,Streptococcus sp. HSISM1,228,107
2608887,1,bacteria,1759399,Streptococcus sp. A12,163,76
2608887,1,bacteria,1902136,Streptococcus sp. NPS 308,152,71
2608887,1,bacteria,2598457,Streptococcus sp. KS 6,97,45
2608887,1,bacteria,2420310,Streptococcus sp. FDAARGOS_522,66,30
2608887,1,bacteria,712624,Streptococcus sp. oral taxon 064,58,27
2608887,1,bacteria,2576376,Streptococcus sp. 1643,55,25
2608887,1,bacteria,1316411,Streptococcus sp. HSISS2,12,5
2608887,1,bacteria,1839799,Streptococcus sp. FDAARGOS_192,10,4
2608887,1,bacteria,2684658,Streptococcus sp. CNU 77-61,9,4
2608887,1,bacteria,1316412,Streptococcus sp. HSISS3,9,4
2608887,1,bacteria,2664091,Streptococcus sp. zg-86,5,2
2608887,1,bacteria,2763068,Streptococcus sp. NSJ-72,4,1
2608887,1,bacteria,3020829,Streptococcus sp. HN38,2,0
2608887,1,bacteria,1316410,Streptococcus sp. HSISS1,2,0
1301,1,bacteria,1303,Streptococcus oralis,4231,1986
1301,1,bacteria,1304,Streptococcus salivarius,1173,550
1301,1,bacteria,1302,Streptococcus gordonii,759,356
1301,1,bacteria,1318,Streptococcus parasanguinis,691,324
1301,1,bacteria,257758,Streptococcus pseudopneumoniae,676,317
1301,1,bacteria,1433513,Streptococcus gwangjuense,551,258
1301,1,bacteria,68892,Streptococcus infantis,522,245
1301,1,bacteria,2819619,Streptococcus toyakuensis,520,244
1301,1,bacteria,684066,Streptococcus lactarius,286,134
1301,1,bacteria,45634,Streptococcus cristatus,277,130
1301,2,bacteria,119603,Streptococcus dysgalactiae group,259,121
119603,1,bacteria,1334,Streptococcus dysgalactiae,206,96
119603,1,bacteria,1336,Streptococcus equi,53,24
1301,1,bacteria,1305,Streptococcus sanguinis,240,112
1301,1,bacteria,113107,Streptococcus australis,171,80
1301,2,bacteria,671232,Streptococcus anginosus group,168,78
671232,1,bacteria,1338,Streptococcus intermedius,85,39
671232,1,bacteria,1328,Streptococcus anginosus,56,26
671232,1,bacteria,76860,Streptococcus constellatus,10,4
1301,1,bacteria,1308,Streptococcus thermophilus,144,67
1301,1,bacteria,1307,Streptococcus suis,143,67
1301,1,bacteria,1314,Streptococcus pyogenes,91,42
1301,1,bacteria,1234680,Streptococcus rubneri,78,36
1301,1,bacteria,1310,Streptococcus sobrinus,64,30
1301,1,bacteria,1309,Streptococcus mutans,46,21
1301,1,bacteria,1311,Streptococcus agalactiae,46,21
1301,1,bacteria,1156431,Streptococcus ilei,44,20
1301,1,bacteria,2781599,Streptococcus oriscaviae,34,15
1301,1,bacteria,1111760,Streptococcus troglodytae,32,15
1301,1,bacteria,2021971,Streptococcus respiraculi,29,13
1301,1,bacteria,149016,Streptococcus urinalis,29,13
1301,1,bacteria,2173853,Streptococcus chenjunshii,22,10
1301,1,bacteria,1343,Streptococcus vestibularis,22,10
1301,1,bacteria,2382163,Streptococcus koreensis,20,9
1301,1,bacteria,400065,Streptococcus merionis,19,8
1301,1,bacteria,1335,Streptococcus equinus,16,7
1301,1,bacteria,1888195,Streptococcus himalayensis,14,6
1301,1,bacteria,1814128,Streptococcus halotolerans,13,6
1301,1,bacteria,1326,Streptococcus acidominimus,13,6
1301,1,bacteria,33040,Streptococcus milleri,12,5
1301,1,bacteria,1501662,Streptococcus parasuis,11,5
1301,1,bacteria,1346,Streptococcus iniae,9,4
1301,1,bacteria,1811193,Streptococcus pantholopis,8,3
1301,1,bacteria,315405,Streptococcus gallolyticus,7,3
1301,1,bacteria,1825069,Streptococcus marmotae,7,3
1301,1,bacteria,82348,Streptococcus pluranimalium,6,2
1301,1,bacteria,1341,Streptococcus ratti,5,2
1301,1,bacteria,361101,Streptococcus pseudoporcinus,5,2
1301,1,bacteria,2490633,Streptococcus periodonticum,5,2
1301,1,bacteria,1329,Streptococcus canis,4,1
1301,1,bacteria,1340,Streptococcus porcinus,2,0
1301,1,bacteria,150055,Streptococcus lutetiensis,2,0
1301,1,bacteria,197614,Streptococcus pasteurianus,2,0
1301,1,bacteria,29389,Streptococcus alactolyticus,2,0
1301,1,bacteria,1348,Streptococcus parauberis,2,0
1301,1,bacteria,254785,Streptococcus halichoeri,2,0
1301,1,bacteria,1345,Streptococcus ferus,2,0
1301,1,bacteria,1349,Streptococcus uberis,1,0
1301,1,bacteria,102684,Streptococcus infantarius,1,0
1300,2,bacteria,1357,Lactococcus,19,8
1357,1,bacteria,1359,Lactococcus cremoris,5,2
1357,1,bacteria,1366,Lactococcus raffinolactis,2,0
1357,1,bacteria,1358,Lactococcus lactis,1,0
1357,1,bacteria,1363,Lactococcus garvieae,1,0
1357,1,bacteria,1364,Lactococcus piscium,1,0
1357,1,bacteria,1151742,Lactococcus taiwanensis,1,0
1357,1,bacteria,2419773,Lactococcus allomyrinae,1,0
1300,2,bacteria,1930830,Floricoccus,3,1
1930830,1,bacteria,1859475,Floricoccus penangensis,3,1
186828,2,bacteria,29393,Dolosigranulum,5947,2792
29393,1,bacteria,29394,Dolosigranulum pigrum,5947,2792
186828,2,bacteria,117563,Granulicatella,1299,609
117563,1,bacteria,46124,Granulicatella adiacens,616,289
117563,1,bacteria,137732,Granulicatella elegans,451,211
186828,2,bacteria,1470540,Jeotgalibaca,5,2
1470540,2,bacteria,2621505,unclassified Jeotgalibaca,2,0
2621505,1,bacteria,1903686,Jeotgalibaca sp. PTS2502,1,0
2621505,1,bacteria,2908211,Jeotgalibaca sp. MA1X17-3,1,0
186828,2,bacteria,2747,Carnobacterium,3,1
2747,1,bacteria,2751,Carnobacterium maltaromaticum,2,0
2747,2,bacteria,257487,unclassified Carnobacterium,1,0
257487,1,bacteria,2800128,Carnobacterium sp. CS13,1,0
33958,2,bacteria,1578,Lactobacillus,827,388
1578,2,bacteria,2620435,unclassified Lactobacillus,42,19
2620435,1,bacteria,1545702,Lactobacillus sp. wkB8,36,16
2620435,1,bacteria,2879107,Lactobacillus sp. IBH004,4,1
2620435,1,bacteria,2690380,Lactobacillus sp. JM1,1,0
2620435,1,bacteria,2695882,Lactobacillus sp. 3B(2020),1,0
1578,1,bacteria,1579,Lactobacillus acidophilus,12,5
1578,1,bacteria,1584,Lactobacillus delbrueckii,10,4
1578,1,bacteria,147802,Lactobacillus iners,10,4
1578,1,bacteria,2107999,Lactobacillus paragasseri,6,2
1578,1,bacteria,1587,Lactobacillus helveticus,5,2
1578,1,bacteria,33959,Lactobacillus johnsonii,4,1
1578,1,bacteria,47770,Lactobacillus crispatus,4,1
1578,1,bacteria,1604,Lactobacillus amylovorus,3,1
1578,1,bacteria,1596,Lactobacillus gasseri,3,1
1578,1,bacteria,1600,Lactobacillus acetotolerans,2,0
1578,1,bacteria,109790,Lactobacillus jensenii,1,0
1578,1,bacteria,227945,Lactobacillus ultunensis,1,0
1578,1,bacteria,303541,Lactobacillus apis,1,0
33958,2,bacteria,2742598,Limosilactobacillus,571,268
2742598,1,bacteria,1613,Limosilactobacillus fermentum,380,178
2742598,1,bacteria,1598,Limosilactobacillus reuteri,31,14
2742598,1,bacteria,1633,Limosilactobacillus vaginalis,5,2
2742598,1,bacteria,35787,Limosilactobacillus pontis,2,0
2742598,1,bacteria,97478,Limosilactobacillus mucosae,2,0
2742598,1,bacteria,104955,Limosilactobacillus frumenti,1,0
33958,2,bacteria,2767887,Ligilactobacillus,191,89
2767887,1,bacteria,1624,Ligilactobacillus salivarius,156,73
2767887,1,bacteria,1601,Ligilactobacillus agilis,4,1
2767887,1,bacteria,1623,Ligilactobacillus ruminis,2,0
2767887,1,bacteria,1605,Ligilactobacillus animalis,1,0
2767887,1,bacteria,89059,Ligilactobacillus acidipiscis,1,0
2767887,1,bacteria,228229,Ligilactobacillus saerimneri,1,0
33958,2,bacteria,2767874,Acetilactobacillus,27,12
2767874,1,bacteria,1720083,Acetilactobacillus jinshanensis,27,12
33958,2,bacteria,2759736,Lacticaseibacillus,17,7
2759736,1,bacteria,1597,Lacticaseibacillus paracasei,11,5
2759736,1,bacteria,47715,Lacticaseibacillus rhamnosus,2,0
2759736,1,bacteria,88233,Lacticaseibacillus manihotivorans,1,0
33958,2,bacteria,2767842,Lactiplantibacillus,13,6
2767842,1,bacteria,1590,Lactiplantibacillus plantarum,4,1
2767842,1,bacteria,60520,Lactiplantibacillus paraplantarum,4,1
2767842,1,bacteria,1589,Lactiplantibacillus pentosus,2,0
33958,2,bacteria,2767879,Companilactobacillus,13,6
2767879,1,bacteria,83526,Companilactobacillus paralimentarius,8,3
2767879,1,bacteria,1612,Companilactobacillus farciminis,4,1
33958,2,bacteria,1253,Pediococcus,10,4
1253,1,bacteria,51663,Pediococcus damnosus,3,1
1253,2,bacteria,1670797,Pediococcus acidilactici group,3,1
1670797,1,bacteria,1254,Pediococcus acidilactici,3,1
1253,1,bacteria,1255,Pediococcus pentosaceus,2,0
1253,1,bacteria,114090,Pediococcus inopinatus,1,0
33958,2,bacteria,2767890,Paucilactobacillus,10,4
2767890,1,bacteria,293371,Paucilactobacillus oligofermentans,8,3
2767890,1,bacteria,1193095,Paucilactobacillus hokkaidonensis,2,0
33958,2,bacteria,46255,Weissella,7,3
46255,1,bacteria,137591,Weissella cibaria,2,0
46255,1,bacteria,1631871,Weissella jogaejeotgali,2,0
46255,1,bacteria,46256,Weissella hellenica,1,0
46255,1,bacteria,155866,Weissella soli,1,0
46255,1,bacteria,165096,Weissella koreensis,1,0
33958,2,bacteria,2767886,Levilactobacillus,7,3
2767886,1,bacteria,2292255,Levilactobacillus suantsaii,5,2
33958,2,bacteria,2767881,Fructilactobacillus,5,2
2767881,1,bacteria,1625,Fructilactobacillus sanfranciscensis,1,0
2767881,1,bacteria,53444,Fructilactobacillus lindneri,1,0
2767881,2,bacteria,2767908,unclassified Fructilactobacillus,1,0
2767908,1,bacteria,2940300,Fructilactobacillus sp. KI11_C11,1,0
33958,2,bacteria,2767893,Lentilactobacillus,5,2
2767893,1,bacteria,1581,Lentilactobacillus buchneri,2,0
2767893,1,bacteria,1588,Lentilactobacillus hilgardii,1,0
33958,2,bacteria,2767885,Latilactobacillus,5,2
2767885,1,bacteria,1599,Latilactobacillus sakei,4,1
2767885,1,bacteria,28038,Latilactobacillus curvatus,1,0
33958,2,bacteria,1243,Leuconostoc,5,2
1243,1,bacteria,1245,Leuconostoc mesenteroides,1,0
1243,2,bacteria,3016637,Leuconostoc gelidum group,1,0
3016637,1,bacteria,115778,Leuconostoc gasicomitatum,1,0
33958,2,bacteria,559173,Fructobacillus,5,2
559173,2,bacteria,2626231,unclassified Fructobacillus,5,2
2626231,1,bacteria,2940302,Fructobacillus sp. KI3_B9,5,2
33958,2,bacteria,2767889,Loigolactobacillus,4,1
2767889,1,bacteria,375175,Loigolactobacillus backii,2,0
2767889,1,bacteria,1610,Loigolactobacillus coryniformis,1,0
33958,2,bacteria,2767892,Secundilactobacillus,3,1
2767892,1,bacteria,240427,Secundilactobacillus paracollinoides,3,1
33958,2,bacteria,2767884,Lapidilactobacillus,2,0
2767884,1,bacteria,51664,Lapidilactobacillus dextrinicus,2,0
33958,2,bacteria,2767878,Bombilactobacillus,2,0
2767878,1,bacteria,2923362,Bombilactobacillus folatiphilus,1,0
2767878,1,bacteria,2923363,Bombilactobacillus thymidiniphilus,1,0
33958,2,bacteria,2767888,Liquorilactobacillus,2,0
2767888,1,bacteria,1618,Liquorilactobacillus mali,2,0
33958,2,bacteria,46254,Oenococcus,2,0
46254,1,bacteria,2203724,Oenococcus sicerae,1,0
33958,2,bacteria,2767877,Apilactobacillus,1,0
2767877,1,bacteria,148814,Apilactobacillus kunkeei,1,0
