parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
481,2,bacteria,482,Neisseria,585653,225771
482,1,bacteria,488,Neisseria mucosa,124972,48177
482,1,bacteria,490,Neisseria sicca,87198,33615
482,1,bacteria,484,Neisseria flavescens,50827,19593
482,1,bacteria,487,Neisseria meningitidis,46119,17779
482,1,bacteria,28449,Neisseria subflava,41884,16146
482,2,bacteria,2623750,unclassified Neisseria,7100,2737
2623750,1,bacteria,641148,Neisseria sp. oral taxon 014,4646,1791
2623750,1,bacteria,2912675,Neisseria sp. Dent CA1/247,674,259
2623750,1,bacteria,2912188,Neisseria sp. ZJ106,671,258
2623750,1,bacteria,2709396,Neisseria sp. ZJ785,558,215
2623750,1,bacteria,655307,Neisseria sp. KEM232,506,195
482,1,bacteria,486,Neisseria lactamica,2415,930
482,1,bacteria,194197,Neisseria dentiae,2401,925
482,1,bacteria,495,Neisseria elongata,2181,840
482,1,bacteria,485,Neisseria gonorrhoeae,2012,775
482,1,bacteria,496,Neisseria macacae,1617,623
482,1,bacteria,492,Neisseria animalis,1574,606
482,1,bacteria,483,Neisseria cinerea,1146,441
482,1,bacteria,1853276,Neisseria weixii,622,239
482,1,bacteria,2666100,Neisseria brasiliensis,524,202
482,1,bacteria,1853278,Neisseria chenwenguii,317,122
482,1,bacteria,640030,Neisseria zalophi,228,87
482,1,bacteria,28091,Neisseria weaveri,219,84
482,1,bacteria,1470200,Neisseria arctica,168,64
482,1,bacteria,326522,Neisseria animaloris,130,50
482,1,bacteria,267212,Neisseria bacilliformis,99,38
482,1,bacteria,1931275,Neisseria dumasiana,99,38
482,1,bacteria,607711,Neisseria wadsworthii,90,34
482,1,bacteria,326523,Neisseria zoodegmatis,86,33
482,1,bacteria,1815583,Neisseria musculi,84,32
482,1,bacteria,493,Neisseria canis,69,26
482,1,bacteria,607712,Neisseria shayeganii,55,21
481,2,bacteria,538,Eikenella,1439,554
538,1,bacteria,539,Eikenella corrodens,1032,397
538,1,bacteria,2528037,Eikenella exigua,363,139
481,2,bacteria,212742,Morococcus,1039,400
212742,1,bacteria,1056807,Morococcus cerebrosus,1039,400
481,2,bacteria,299568,Uruburuella,667,257
299568,1,bacteria,252130,Uruburuella suis,631,243
