parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
712,2,bacteria,724,Haemophilus,135415,179877
724,1,bacteria,727,Haemophilus influenzae,49478,65723
724,1,bacteria,729,Haemophilus parainfluenzae,340,451
724,1,bacteria,726,Haemophilus haemolyticus,211,280
724,2,bacteria,2609962,unclassified Haemophilus,45,59
2609962,1,bacteria,712310,Haemophilus sp. oral taxon 036,45,59
724,1,bacteria,735,Haemophilus parahaemolyticus,24,31
724,1,bacteria,249188,Haemophilus pittmaniae,11,14
724,1,bacteria,730,[Haemophilus] ducreyi,5,6
724,1,bacteria,197575,Haemophilus aegyptius,2,2
712,2,bacteria,416916,Aggregatibacter,539,715
416916,1,bacteria,714,Aggregatibacter actinomycetemcomitans,505,670
416916,1,bacteria,732,Aggregatibacter aphrophilus,8,10
416916,2,bacteria,2639383,unclassified Aggregatibacter,7,9
2639383,1,bacteria,2820817,Aggregatibacter sp. 2125159857,6,7
2639383,1,bacteria,712150,Aggregatibacter sp. oral taxon 513,1,1
416916,1,bacteria,739,Aggregatibacter segnis,1,1
712,2,bacteria,745,Pasteurella,97,128
745,1,bacteria,754,Pasteurella dagmatis,39,51
745,1,bacteria,747,Pasteurella multocida,37,49
745,1,bacteria,753,Pasteurella canis,7,9
745,1,bacteria,97481,Pasteurella skyensis,2,2
745,1,bacteria,2827233,Pasteurella atlantica,1,1
712,2,bacteria,75984,Mannheimia,52,69
75984,1,bacteria,75985,Mannheimia haemolytica,7,9
75984,1,bacteria,85402,Mannheimia granulomatis,2,2
75984,1,bacteria,85404,Mannheimia varigena,2,2
75984,1,bacteria,2679994,Mannheimia ovis,1,1
712,2,bacteria,713,Actinobacillus,22,29
713,2,bacteria,2644856,unclassified Actinobacillus,7,9
2644856,1,bacteria,2774188,Actinobacillus sp. GY-402,7,9
713,1,bacteria,716,Actinobacillus suis,4,5
713,1,bacteria,715,Actinobacillus pleuropneumoniae,3,3
713,1,bacteria,189834,Actinobacillus porcitonsillarum,3,3
713,1,bacteria,51161,Actinobacillus delphinicola,2,2
713,1,bacteria,51049,Actinobacillus indolicus,1,1
712,2,bacteria,2899790,Mergibacter,12,15
2899790,1,bacteria,221402,Mergibacter septicus,12,15
712,2,bacteria,2094023,Glaesserella,12,15
2094023,1,bacteria,738,Glaesserella parasuis,12,15
712,2,bacteria,1960084,Rodentibacter,12,15
1960084,1,bacteria,1906744,Rodentibacter heylii,9,11
1960084,1,bacteria,2778911,Rodentibacter haemolyticus,3,3
712,2,bacteria,155493,Gallibacterium,11,14
155493,1,bacteria,750,Gallibacterium anatis,11,14
712,2,bacteria,214906,Histophilus,8,10
214906,1,bacteria,731,Histophilus somni,8,10
