parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5809,2,eukaryota,5812,Sarcocystis,16,199
5812,1,eukaryota,42890,Sarcocystis neurona,16,199
5809,2,eukaryota,5810,Toxoplasma,6,74
5810,1,eukaryota,5811,Toxoplasma gondii,6,74
5809,2,eukaryota,29175,Neospora,2,24
29175,1,eukaryota,29176,Neospora caninum,2,24
5809,2,eukaryota,99157,Hammondia,2,24
99157,1,eukaryota,99158,Hammondia hammondi,2,24
5809,2,eukaryota,242060,Cystoisospora,1,12
242060,1,eukaryota,483139,Cystoisospora suis,1,12
5799,2,eukaryota,5800,Eimeria,7,87
5800,1,eukaryota,5804,Eimeria maxima,6,74
5800,1,eukaryota,51316,Eimeria praecox,1,12
1639119,2,eukaryota,5820,Plasmodium,1,12
5820,2,eukaryota,418103,Plasmodium (Plasmodium),1,12
418103,1,eukaryota,36330,Plasmodium ovale,1,12
2605701,2,eukaryota,505692,Chromera,2,24
505692,1,eukaryota,505693,Chromera velia,2,24
2605696,2,eukaryota,1169538,Vitrella,1,12
1169538,1,eukaryota,1169539,Vitrella brassicaformis,1,12
4764,2,eukaryota,100860,Aphanomyces,1,12
100860,1,eukaryota,157072,Aphanomyces invadans,1,12
4777,2,eukaryota,4783,Phytophthora,1,12
299071,2,eukaryota,5036,Histoplasma,1,12
5036,1,eukaryota,5037,Histoplasma capsulatum,1,12
1593277,2,eukaryota,38946,Paracoccidioides,1,12
38946,1,eukaryota,121759,Paracoccidioides brasiliensis,1,12
43219,2,eukaryota,5583,Exophiala,1,12
5583,1,eukaryota,212818,Exophiala mesophila,1,12
5129,2,eukaryota,5543,Trichoderma,1,12
5543,1,eukaryota,51453,Trichoderma reesei,1,12
110618,2,eukaryota,5506,Fusarium,1,12
5506,2,eukaryota,171627,Fusarium fujikuroi species complex,1,12
171627,1,eukaryota,948311,Fusarium proliferatum,1,12
5152,2,eukaryota,29907,Sporothrix,1,12
29907,1,eukaryota,545650,Sporothrix brasiliensis,1,12
1535325,2,eukaryota,5475,Candida,2,24
5475,1,eukaryota,5476,Candida albicans,2,24
742845,2,eukaryota,55193,Malassezia,2,24
55193,1,eukaryota,76775,Malassezia restricta,2,24
1884633,2,eukaryota,490731,Kwoniella,1,12
490731,1,eukaryota,324769,Kwoniella bestiolae,1,12
33677,2,eukaryota,5754,Acanthamoeba,11,137
5754,1,eukaryota,65661,Acanthamoeba healyi,2,24
5754,1,eukaryota,29196,Acanthamoeba lenticulata,1,12
5754,1,eukaryota,32600,Acanthamoeba royreba,1,12
5754,1,eukaryota,61605,Acanthamoeba lugdunensis,1,12
5654,2,eukaryota,5690,Trypanosoma,3,37
5690,2,eukaryota,669453,Trypanosoma with unspecified subgenus,3,37
669453,1,eukaryota,71804,Trypanosoma grayi,2,24
669453,1,eukaryota,67003,Trypanosoma theileri,1,12
1286322,2,eukaryota,5658,Leishmania,1,12
5658,2,eukaryota,37616,Viannia,1,12
37616,2,eukaryota,38579,Leishmania guyanensis species complex,1,12
38579,1,eukaryota,5679,Leishmania panamensis,1,12
