parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
1131492,2,eukaryota,5052,Aspergillus,355,4685
5052,2,eukaryota,2720871,Aspergillus subgen. Circumdati,99,1306
2720871,1,eukaryota,5061,Aspergillus niger,26,343
2720871,1,eukaryota,306088,Aspergillus steynii,17,224
2720871,1,eukaryota,5059,Aspergillus flavus,8,105
2720871,1,eukaryota,33178,Aspergillus terreus,5,65
2720871,1,eukaryota,5053,Aspergillus aculeatus,3,39
5052,2,eukaryota,2720874,Aspergillus subgen. Aspergillus,96,1266
2720874,1,eukaryota,41413,Aspergillus glaucus,96,1266
5052,2,eukaryota,2720870,Aspergillus subgen. Nidulantes,46,607
2720870,1,eukaryota,138278,Aspergillus ochraceoroseus,32,422
2720870,1,eukaryota,46472,Aspergillus versicolor,7,92
2720870,1,eukaryota,75750,Aspergillus sydowii,2,26
2720870,1,eukaryota,162425,Aspergillus nidulans,2,26
5052,1,eukaryota,40993,Aspergillus carbonarius,21,277
5052,2,eukaryota,2720873,Aspergillus subgen. Cremei,16,211
2720873,1,eukaryota,5066,Aspergillus wentii,16,211
5052,1,eukaryota,1069201,Aspergillus luchuensis,11,145
5052,1,eukaryota,41068,Aspergillus campestris,7,92
5052,2,eukaryota,2720872,Aspergillus subgen. Fumigati,5,65
2720872,1,eukaryota,746128,Aspergillus fumigatus,3,39
2720872,1,eukaryota,5057,Aspergillus clavatus,1,13
5052,1,eukaryota,319629,Aspergillus brasiliensis,3,39
5052,1,eukaryota,340412,Aspergillus novofumigatus,3,39
5052,1,eukaryota,5068,Aspergillus tubingensis,1,13
1131492,2,eukaryota,5073,Penicillium,15,197
5073,2,eukaryota,254878,Penicillium chrysogenum species complex,15,197
254878,1,eukaryota,1108849,Penicillium rubens,15,197
1131492,2,eukaryota,70110,Penicilliopsis,13,171
70110,1,eukaryota,41063,Penicilliopsis zonata,13,171
28568,2,eukaryota,5094,Talaromyces,12,158
5094,2,eukaryota,2752537,Talaromyces sect. Talaromyces,12,158
2752537,1,eukaryota,37727,Talaromyces marneffei,9,118
2752537,1,eukaryota,28564,Talaromyces stipitatus,2,26
299071,2,eukaryota,5036,Histoplasma,64,844
5036,1,eukaryota,5037,Histoplasma capsulatum,63,831
33184,2,eukaryota,40411,Chrysosporium,15,197
40411,1,eukaryota,264361,Chrysosporium queenslandicum,15,197
33184,2,eukaryota,37236,Amauroascus,5,65
37236,1,eukaryota,89421,Amauroascus niger,5,65
33184,2,eukaryota,33187,Uncinocarpus,1,13
33187,1,eukaryota,33188,Uncinocarpus reesii,1,13
1593277,2,eukaryota,38946,Paracoccidioides,7,92
38946,1,eukaryota,1048829,Paracoccidioides lutzii,7,92
43219,2,eukaryota,5583,Exophiala,10,131
5583,1,eukaryota,215243,Exophiala oligosperma,10,131
43219,2,eukaryota,82105,Cladophialophora,1,13
82105,1,eukaryota,86049,Cladophialophora carrionii,1,13
1341112,2,eukaryota,226991,Cyphellophora,3,39
226991,1,eukaryota,293227,Cyphellophora europaea,3,39
5129,2,eukaryota,5543,Trichoderma,17,224
5543,1,eukaryota,51453,Trichoderma reesei,17,224
110618,2,eukaryota,5506,Fusarium,9,118
5506,2,eukaryota,171627,Fusarium fujikuroi species complex,7,92
171627,1,eukaryota,5127,Fusarium fujikuroi,6,79
171627,1,eukaryota,117187,Fusarium verticillioides,1,13
5506,2,eukaryota,171631,Fusarium oxysporum species complex,1,13
171631,1,eukaryota,5507,Fusarium oxysporum,1,13
5506,2,eukaryota,569360,Fusarium sambucinum species complex,1,13
569360,1,eukaryota,5518,Fusarium graminearum,1,13
5593,2,eukaryota,1549750,Lomentospora,16,211
1549750,1,eukaryota,41688,Lomentospora prolificans,16,211
5593,2,eukaryota,41687,Scedosporium,2,26
41687,1,eukaryota,563466,Scedosporium apiospermum,2,26
5148,2,eukaryota,5140,Neurospora,4,52
5140,1,eukaryota,29879,Neurospora discreta,4,52
5148,2,eukaryota,5146,Sordaria,1,13
5146,1,eukaryota,5147,Sordaria macrospora,1,13
5152,2,eukaryota,29907,Sporothrix,2,26
29907,1,eukaryota,29908,Sporothrix schenckii,2,26
28983,2,eukaryota,5179,Sclerotinia,1,13
5179,1,eukaryota,5180,Sclerotinia sclerotiorum,1,13
28983,2,eukaryota,33196,Botrytis,1,13
33196,1,eukaryota,40559,Botrytis cinerea,1,13
93133,2,eukaryota,1047167,Zymoseptoria,1,13
1047167,1,eukaryota,1047171,Zymoseptoria tritici,1,13
603431,2,eukaryota,5569,Cenococcum,1,13
5569,1,eukaryota,5570,Cenococcum geophilum,1,13
34353,2,eukaryota,4951,Yarrowia,2,26
4951,1,eukaryota,4952,Yarrowia lipolytica,2,26
2937349,2,eukaryota,2964429,Candida/Metschnikowiaceae,2,26
2964429,1,eukaryota,498019,[Candida] auris,2,26
1884633,2,eukaryota,5206,Cryptococcus,4,52
5206,2,eukaryota,1884637,Cryptococcus gattii species complex,3,39
1884637,1,eukaryota,1859121,Cryptococcus gattii VGIV,3,39
5408,2,eukaryota,1851509,Naganishia,2,26
1851509,1,eukaryota,100951,Naganishia albida,2,26
742845,2,eukaryota,55193,Malassezia,1,13
55193,1,eukaryota,76775,Malassezia restricta,1,13
4806,2,eukaryota,28581,Allomyces,7,92
28581,1,eukaryota,28583,Allomyces macrogynus,7,92
1344955,2,eukaryota,4842,Rhizopus,2,26
4842,1,eukaryota,936053,Rhizopus delemar,2,26
34489,2,eukaryota,4830,Mucor,1,13
4830,1,eukaryota,36080,Mucor circinelloides,1,13
36751,2,eukaryota,1129544,Rhizophagus,2,26
1129544,1,eukaryota,588596,Rhizophagus irregularis,2,26
5809,2,eukaryota,5812,Sarcocystis,4,52
5812,1,eukaryota,42890,Sarcocystis neurona,4,52
5809,2,eukaryota,5810,Toxoplasma,3,39
5810,1,eukaryota,5811,Toxoplasma gondii,3,39
5809,2,eukaryota,29175,Neospora,1,13
29175,1,eukaryota,29176,Neospora caninum,1,13
5809,2,eukaryota,99157,Hammondia,1,13
99157,1,eukaryota,99158,Hammondia hammondi,1,13
5799,2,eukaryota,5800,Eimeria,6,79
5800,1,eukaryota,5801,Eimeria acervulina,4,52
5800,1,eukaryota,51314,Eimeria brunetti,1,13
5800,1,eukaryota,51315,Eimeria necatrix,1,13
5799,2,eukaryota,44417,Cyclospora,1,13
44417,1,eukaryota,88456,Cyclospora cayetanensis,1,13
35088,2,eukaryota,35089,Gregarina,4,52
35089,1,eukaryota,110365,Gregarina niphandrodes,4,52
1639119,2,eukaryota,5820,Plasmodium,10,131
5820,2,eukaryota,418103,Plasmodium (Plasmodium),10,131
418103,1,eukaryota,5855,Plasmodium vivax,7,92
418103,1,eukaryota,5827,Plasmodium cynomolgi,2,26
418103,1,eukaryota,5858,Plasmodium malariae,1,13
2605701,2,eukaryota,505692,Chromera,8,105
505692,1,eukaryota,505693,Chromera velia,8,105
4777,2,eukaryota,4783,Phytophthora,1,13
4783,1,eukaryota,4787,Phytophthora infestans,1,13
4782,2,eukaryota,4797,Pythium,1,13
4797,1,eukaryota,82932,Pythium arrhenomanes,1,13
33677,2,eukaryota,5754,Acanthamoeba,13,171
5754,1,eukaryota,65661,Acanthamoeba healyi,3,39
5754,1,eukaryota,29196,Acanthamoeba lenticulata,2,26
5754,1,eukaryota,61605,Acanthamoeba lugdunensis,2,26
5754,1,eukaryota,5755,Acanthamoeba castellanii,1,13
5754,1,eukaryota,28015,Acanthamoeba palestinensis,1,13
5754,1,eukaryota,211522,Acanthamoeba quina,1,13
1286322,2,eukaryota,5658,Leishmania,3,39
5658,2,eukaryota,5688,lizard Leishmania,1,13
5688,1,eukaryota,5689,Leishmania tarentolae,1,13
5658,2,eukaryota,37616,Viannia,1,13
37616,2,eukaryota,37617,Leishmania braziliensis species complex,1,13
37617,1,eukaryota,5660,Leishmania braziliensis,1,13
5658,2,eukaryota,38568,Leishmania,1,13
38568,2,eukaryota,38574,Leishmania donovani species complex,1,13
5654,2,eukaryota,5690,Trypanosoma,2,26
5690,2,eukaryota,47570,Schizotrypanum,1,13
47570,1,eukaryota,5693,Trypanosoma cruzi,1,13
5690,2,eukaryota,669453,Trypanosoma with unspecified subgenus,1,13
669453,1,eukaryota,71804,Trypanosoma grayi,1,13
