parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,1255,1667
5800,1,eukaryota,5804,Eimeria maxima,1215,1613
5800,1,eukaryota,51315,Eimeria necatrix,35,46
5800,1,eukaryota,5801,Eimeria acervulina,2,2
5800,1,eukaryota,51314,Eimeria brunetti,1,1
5799,2,eukaryota,44417,Cyclospora,1,1
44417,1,eukaryota,88456,Cyclospora cayetanensis,1,1
5809,2,eukaryota,5810,Toxoplasma,21,27
5810,1,eukaryota,5811,Toxoplasma gondii,21,27
5809,2,eukaryota,5812,Sarcocystis,6,7
5812,1,eukaryota,42890,Sarcocystis neurona,6,7
5809,2,eukaryota,242060,Cystoisospora,2,2
242060,1,eukaryota,483139,Cystoisospora suis,2,2
5809,2,eukaryota,29175,Neospora,1,1
29175,1,eukaryota,29176,Neospora caninum,1,1
1639119,2,eukaryota,5820,Plasmodium,21,27
5820,2,eukaryota,418103,Plasmodium (Plasmodium),20,26
418103,1,eukaryota,5855,Plasmodium vivax,20,26
5820,2,eukaryota,418101,Plasmodium (Vinckeia),1,1
418101,1,eukaryota,5825,Plasmodium chabaudi,1,1
32594,2,eukaryota,5864,Babesia,20,26
5864,1,eukaryota,5868,Babesia microti,20,26
2605701,2,eukaryota,505692,Chromera,5,6
505692,1,eukaryota,505693,Chromera velia,5,6
2605696,2,eukaryota,1169538,Vitrella,1,1
1169538,1,eukaryota,1169539,Vitrella brassicaformis,1,1
4764,2,eukaryota,100860,Aphanomyces,164,217
100860,1,eukaryota,157072,Aphanomyces invadans,162,215
100860,1,eukaryota,112090,Aphanomyces astaci,2,2
4777,2,eukaryota,184462,Hyaloperonospora,7,9
184462,1,eukaryota,272952,Hyaloperonospora arabidopsidis,7,9
4777,2,eukaryota,4783,Phytophthora,5,6
4783,1,eukaryota,4796,Phytophthora palmivora,2,2
4783,1,eukaryota,67593,Phytophthora sojae,2,2
4783,1,eukaryota,4792,Phytophthora parasitica,1,1
4782,2,eukaryota,1448052,Globisporangium,5,6
1448052,1,eukaryota,2052682,Globisporangium ultimum,5,6
4782,2,eukaryota,4797,Pythium,3,3
4797,1,eukaryota,65070,Pythium aphanidermatum,2,2
4797,1,eukaryota,82932,Pythium arrhenomanes,1,1
65355,2,eukaryota,65356,Albugo,1,1
65356,1,eukaryota,653948,Albugo laibachii,1,1
33677,2,eukaryota,5754,Acanthamoeba,934,1240
5754,1,eukaryota,65661,Acanthamoeba healyi,527,700
5754,1,eukaryota,32599,Acanthamoeba rhysodes,3,3
5754,1,eukaryota,29196,Acanthamoeba lenticulata,2,2
5754,1,eukaryota,43142,Acanthamoeba culbertsoni,1,1
5754,1,eukaryota,196912,Acanthamoeba mauritaniensis,1,1
33084,2,eukaryota,5758,Entamoeba,1,1
5758,1,eukaryota,41668,Entamoeba moshkovskii,1,1
33184,2,eukaryota,40411,Chrysosporium,3,3
40411,1,eukaryota,264361,Chrysosporium queenslandicum,3,3
33184,2,eukaryota,5500,Coccidioides,2,2
5500,1,eukaryota,5501,Coccidioides immitis,1,1
33184,2,eukaryota,37236,Amauroascus,1,1
37236,1,eukaryota,89421,Amauroascus niger,1,1
299071,2,eukaryota,5036,Histoplasma,36,47
5036,1,eukaryota,5037,Histoplasma capsulatum,36,47
1593277,2,eukaryota,38946,Paracoccidioides,1,1
38946,1,eukaryota,121759,Paracoccidioides brasiliensis,1,1
1131492,2,eukaryota,5052,Aspergillus,26,34
5052,2,eukaryota,2720871,Aspergillus subgen. Circumdati,7,9
2720871,1,eukaryota,5059,Aspergillus flavus,6,7
5052,2,eukaryota,2720870,Aspergillus subgen. Nidulantes,4,5
2720870,1,eukaryota,75750,Aspergillus sydowii,4,5
5052,2,eukaryota,2720874,Aspergillus subgen. Aspergillus,3,3
2720874,1,eukaryota,41413,Aspergillus glaucus,3,3
5052,1,eukaryota,340412,Aspergillus novofumigatus,2,2
5052,1,eukaryota,1069201,Aspergillus luchuensis,2,2
5052,1,eukaryota,319629,Aspergillus brasiliensis,1,1
5052,2,eukaryota,2720872,Aspergillus subgen. Fumigati,1,1
2720872,1,eukaryota,36630,Aspergillus fischeri,1,1
5052,2,eukaryota,2720873,Aspergillus subgen. Cremei,1,1
2720873,1,eukaryota,5066,Aspergillus wentii,1,1
1131492,2,eukaryota,5073,Penicillium,1,1
5073,2,eukaryota,254878,Penicillium chrysogenum species complex,1,1
254878,1,eukaryota,1108849,Penicillium rubens,1,1
5593,2,eukaryota,41687,Scedosporium,35,46
41687,1,eukaryota,563466,Scedosporium apiospermum,35,46
5593,2,eukaryota,1549750,Lomentospora,1,1
1549750,1,eukaryota,41688,Lomentospora prolificans,1,1
5129,2,eukaryota,5543,Trichoderma,4,5
5543,1,eukaryota,51453,Trichoderma reesei,4,5
110618,2,eukaryota,5506,Fusarium,3,3
5506,2,eukaryota,171627,Fusarium fujikuroi species complex,2,2
5506,2,eukaryota,171631,Fusarium oxysporum species complex,1,1
5148,2,eukaryota,5140,Neurospora,2,2
5140,1,eukaryota,5141,Neurospora crassa,1,1
5140,1,eukaryota,29879,Neurospora discreta,1,1
5152,2,eukaryota,29907,Sporothrix,1,1
29907,1,eukaryota,545650,Sporothrix brasiliensis,1,1
28983,2,eukaryota,5179,Sclerotinia,1,1
5179,1,eukaryota,5180,Sclerotinia sclerotiorum,1,1
93133,2,eukaryota,1047167,Zymoseptoria,1,1
1047167,1,eukaryota,1047171,Zymoseptoria tritici,1,1
1535325,2,eukaryota,5475,Candida,6,7
5475,1,eukaryota,5480,Candida parapsilosis,6,7
2937349,2,eukaryota,2964429,Candida/Metschnikowiaceae,3,3
2964429,1,eukaryota,45357,[Candida] haemuloni,2,2
27319,2,eukaryota,36910,Clavispora,2,2
36910,1,eukaryota,36911,Clavispora lusitaniae,2,2
742845,2,eukaryota,55193,Malassezia,67,88
55193,1,eukaryota,76775,Malassezia restricta,56,74
55193,1,eukaryota,76773,Malassezia globosa,11,14
5268,2,eukaryota,63265,Sporisorium,6,7
63265,1,eukaryota,72558,Sporisorium reilianum,6,7
5268,2,eukaryota,5269,Ustilago,1,1
5269,1,eukaryota,5270,Ustilago maydis,1,1
5215,2,eukaryota,105767,Tremella,1,1
105767,1,eukaryota,5217,Tremella mesenterica,1,1
184208,2,eukaryota,184431,Coprinopsis,1,1
184431,1,eukaryota,5346,Coprinopsis cinerea,1,1
4806,2,eukaryota,28581,Allomyces,8,10
28581,1,eukaryota,28583,Allomyces macrogynus,8,10
469895,2,eukaryota,586132,Nematocida,2,2
586132,1,eukaryota,1913371,Nematocida ausubeli,2,2
34489,2,eukaryota,4830,Mucor,1,1
4830,1,eukaryota,29924,Mucor lusitanicus,1,1
1344955,2,eukaryota,4842,Rhizopus,1,1
4842,1,eukaryota,936053,Rhizopus delemar,1,1
5654,2,eukaryota,5690,Trypanosoma,14,18
5690,2,eukaryota,47570,Schizotrypanum,8,10
47570,1,eukaryota,5693,Trypanosoma cruzi,8,10
5690,2,eukaryota,669453,Trypanosoma with unspecified subgenus,2,2
669453,1,eukaryota,67003,Trypanosoma theileri,2,2
5690,2,eukaryota,47569,Nannomonas,1,1
47569,1,eukaryota,5692,Trypanosoma congolense,1,1
1286322,2,eukaryota,5658,Leishmania,4,5
5658,2,eukaryota,38568,Leishmania,3,3
38568,2,eukaryota,38574,Leishmania donovani species complex,2,2
38568,2,eukaryota,38581,Leishmania major species complex,1,1
38581,1,eukaryota,5664,Leishmania major,1,1
5658,2,eukaryota,5688,lizard Leishmania,1,1
5688,1,eukaryota,5689,Leishmania tarentolae,1,1
1286322,2,eukaryota,5683,Leptomonas,2,2
5683,1,eukaryota,5684,Leptomonas seymouri,2,2
5708,2,eukaryota,5712,Bodo,1,1
5712,1,eukaryota,75058,Bodo saltans,1,1
