parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,108,195
5800,1,eukaryota,5804,Eimeria maxima,93,168
5800,1,eukaryota,51315,Eimeria necatrix,6,10
5800,1,eukaryota,5801,Eimeria acervulina,3,5
5800,1,eukaryota,51314,Eimeria brunetti,3,5
5800,1,eukaryota,44415,Eimeria mitis,1,1
5800,1,eukaryota,84963,Eimeria falciformis,1,1
5799,2,eukaryota,44417,Cyclospora,3,5
44417,1,eukaryota,88456,Cyclospora cayetanensis,3,5
5809,2,eukaryota,5810,Toxoplasma,17,30
5810,1,eukaryota,5811,Toxoplasma gondii,17,30
5809,2,eukaryota,5812,Sarcocystis,9,16
5812,1,eukaryota,42890,Sarcocystis neurona,9,16
5809,2,eukaryota,99157,Hammondia,2,3
99157,1,eukaryota,99158,Hammondia hammondi,2,3
5809,2,eukaryota,242060,Cystoisospora,1,1
242060,1,eukaryota,483139,Cystoisospora suis,1,1
32594,2,eukaryota,5864,Babesia,55,99
5864,1,eukaryota,5868,Babesia microti,55,99
1639119,2,eukaryota,5820,Plasmodium,12,21
5820,2,eukaryota,418103,Plasmodium (Plasmodium),11,19
418103,1,eukaryota,5855,Plasmodium vivax,9,16
418103,1,eukaryota,5857,Plasmodium fragile,1,1
5820,1,eukaryota,208452,Plasmodium coatneyi,1,1
2605701,2,eukaryota,505692,Chromera,9,16
505692,1,eukaryota,505693,Chromera velia,9,16
4764,2,eukaryota,100860,Aphanomyces,89,161
100860,1,eukaryota,157072,Aphanomyces invadans,88,159
100860,1,eukaryota,112090,Aphanomyces astaci,1,1
4764,2,eukaryota,4769,Saprolegnia,2,3
4769,1,eukaryota,101203,Saprolegnia parasitica,2,3
4777,2,eukaryota,184462,Hyaloperonospora,4,7
184462,1,eukaryota,272952,Hyaloperonospora arabidopsidis,4,7
4777,2,eukaryota,4783,Phytophthora,3,5
4783,1,eukaryota,4787,Phytophthora infestans,2,3
4783,1,eukaryota,67593,Phytophthora sojae,1,1
4782,2,eukaryota,4797,Pythium,1,1
4797,1,eukaryota,65070,Pythium aphanidermatum,1,1
4782,2,eukaryota,795339,Phytopythium,1,1
795339,1,eukaryota,907947,Phytopythium vexans,1,1
4782,2,eukaryota,1448052,Globisporangium,1,1
1448052,1,eukaryota,115417,Globisporangium iwayamae,1,1
65355,2,eukaryota,65356,Albugo,1,1
65356,1,eukaryota,653948,Albugo laibachii,1,1
33677,2,eukaryota,5754,Acanthamoeba,990,1792
5754,1,eukaryota,65661,Acanthamoeba healyi,685,1240
5754,1,eukaryota,28015,Acanthamoeba palestinensis,6,10
5754,1,eukaryota,29196,Acanthamoeba lenticulata,3,5
