parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
5799,2,eukaryota,5800,Eimeria,1300,2639
5800,1,eukaryota,5804,Eimeria maxima,1166,2367
5800,1,eukaryota,51315,Eimeria necatrix,55,111
5800,1,eukaryota,5801,Eimeria acervulina,37,75
5800,1,eukaryota,51314,Eimeria brunetti,36,73
5800,1,eukaryota,5802,Eimeria tenella,1,2
5800,1,eukaryota,44415,Eimeria mitis,1,2
5799,2,eukaryota,44417,Cyclospora,1,2
44417,1,eukaryota,88456,Cyclospora cayetanensis,1,2
5809,2,eukaryota,5810,Toxoplasma,223,452
5810,1,eukaryota,5811,Toxoplasma gondii,223,452
5809,2,eukaryota,5812,Sarcocystis,9,18
5812,1,eukaryota,42890,Sarcocystis neurona,9,18
5809,2,eukaryota,242060,Cystoisospora,9,18
242060,1,eukaryota,483139,Cystoisospora suis,9,18
5809,2,eukaryota,29175,Neospora,4,8
29175,1,eukaryota,29176,Neospora caninum,4,8
1639119,2,eukaryota,5820,Plasmodium,19,38
5820,2,eukaryota,418103,Plasmodium (Plasmodium),18,36
418103,1,eukaryota,5855,Plasmodium vivax,14,28
418103,1,eukaryota,52288,Plasmodium inui,2,4
5820,2,eukaryota,418107,Plasmodium (Laverania),1,2
418107,1,eukaryota,5854,Plasmodium reichenowi,1,2
32594,2,eukaryota,5864,Babesia,11,22
5864,1,eukaryota,5868,Babesia microti,10,20
27994,2,eukaryota,5873,Theileria,4,8
5873,1,eukaryota,5872,Theileria equi,2,4
5873,1,eukaryota,68886,Theileria orientalis,2,4
2605701,2,eukaryota,505692,Chromera,15,30
505692,1,eukaryota,505693,Chromera velia,15,30
2605696,2,eukaryota,1169538,Vitrella,2,4
1169538,1,eukaryota,1169539,Vitrella brassicaformis,2,4
4764,2,eukaryota,100860,Aphanomyces,160,324
100860,1,eukaryota,157072,Aphanomyces invadans,157,318
100860,1,eukaryota,112090,Aphanomyces astaci,3,6
4777,2,eukaryota,4783,Phytophthora,23,46
4783,1,eukaryota,4787,Phytophthora infestans,5,10
4783,1,eukaryota,4796,Phytophthora palmivora,4,8
4783,1,eukaryota,4785,Phytophthora cinnamomi,2,4
4783,1,eukaryota,4792,Phytophthora parasitica,2,4
4783,1,eukaryota,67593,Phytophthora sojae,2,4
4783,1,eukaryota,164328,Phytophthora ramorum,2,4
4777,2,eukaryota,184462,Hyaloperonospora,9,18
184462,1,eukaryota,272952,Hyaloperonospora arabidopsidis,9,18
65355,2,eukaryota,65356,Albugo,9,18
65356,1,eukaryota,653948,Albugo laibachii,8,16
65356,1,eukaryota,65357,Albugo candida,1,2
4782,2,eukaryota,1448052,Globisporangium,6,12
1448052,1,eukaryota,2052682,Globisporangium ultimum,5,10
1448052,1,eukaryota,115417,Globisporangium iwayamae,1,2
4782,2,eukaryota,4797,Pythium,1,2
4797,1,eukaryota,82932,Pythium arrhenomanes,1,2
4782,2,eukaryota,795339,Phytopythium,1,2
795339,1,eukaryota,907947,Phytopythium vexans,1,2
33677,2,eukaryota,5754,Acanthamoeba,887,1800
5754,1,eukaryota,65661,Acanthamoeba healyi,444,901
